clean_smiles,pIC50_ido1,pIC50_tdo2
O=C1c2cc(F)ccc2-n2c1nc1ccccc1c2=O,6.272458742971444,6.820575904951959
O=C1c2cc(F)ccc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,7.654901959985743,7.813543998514946
O=C1c2cc(O)ccc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,6.841637507904751,6.767003889607846
O=C1c2cc([N+](=O)[O-])ccc2-n2c1nc1ccccc1c2=O,6.987162775294828,7.105174395603296
O=C1c2ccc(Cl)cc2-n2c1nc1ccccc1c2=O,4.306536872780469,6.019088062223156
O=C1c2ccc(F)cc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,8.0,8.0
O=C1c2ccc(O)cc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,6.449771646944906,6.4156687756324695
O=C1c2ccccc2-n2c1nc1ccccc1c2=O,5.288746117065962,6.235823867609669
O=C1c2ccccc2C(=O)c2[nH]c(-c3cscn3)nc21,6.9222688203476075,7.13608262304214
O=C1c2ccccc2C(=O)c2c1nnn2-c1cc(Cl)c(F)c(Cl)c1,7.481486060122112,7.468521082957745
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(-c2nnn[nH]2)cc1,7.221848749616356,7.602059991327963
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(C(F)(F)F)c(Cl)c1,7.522878745280337,7.602059991327963
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(Cl)c(Cl)c1,7.638272163982407,7.744727494896693
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(Cl)c(F)c1,7.698970004336019,7.744727494896693
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(Cl)c([N+](=O)[O-])c1,7.823908740944319,7.823908740944319
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(Cl)cc1,7.638272163982407,7.823908740944319
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(Cl)nc1,7.568636235841013,7.602059991327963
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,7.886056647693163,7.853871964321762
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(F)cc1,7.236572006437063,7.309803919971486
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc([N+](=O)[O-])cc1,7.481486060122112,7.318758762624412
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc2[nH]cnc2c1,7.107905397309519,6.982966660701219
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc2[nH]ncc2c1,7.346787486224656,7.376750709602099
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc2ccncc2c1,7.397940008672037,7.468521082957745
O=C1c2ccccc2C(=O)c2c1nnn2-c1cccc(Cl)c1,7.397940008672037,7.443697499232712
O=C1c2ccccc2C(=O)c2c1nnn2-c1cccc(F)c1,7.2839966563652,6.995678626217358
O=C1c2ccccc2C(=O)c2c1nnn2-c1cccc([N+](=O)[O-])c1,7.5376020021010435,7.552841968657781
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccccc1,7.0,7.154901959985743
O=C1c2ccccc2C(=O)c2c1nnn2-c1cccnc1,7.638272163982407,7.67778070526608
O=C1c2ccccc2C(=O)c2c1nnn2-c1cnc(Cl)c(Cl)c1,6.94692155651658,6.605548319173784
O=C1c2ccccc2C(=O)c2c1nnn2Cc1ccc(C(=O)N2CCOCC2)cc1,6.00788851221305,6.935542010773082
O=C1c2ccccc2C(=O)c2c1nnn2Cc1ccc(F)cc1,5.587203571283457,5.131943638176958
O=C1c2ccccc2C(=O)c2c1nnn2Cc1cccc(Br)c1,5.499900808084277,6.114638779968488
O=C1c2ccccc2C(=O)c2c1nnn2Cc1cccc(C(=O)N2CCOCC2)c1,6.028724151261895,7.318758762624412
O=C1c2ccccc2C(=O)c2c1nnn2Cc1cccc(Cl)c1,6.114639148124795,6.147825202816689
O=C1c2ccccc2C(=O)c2c1nnn2Cc1ccccc1,6.0540418029813905,6.066512712151295
O=C1c2ccccc2C(=O)c2sc(-c3ccncc3)nc21,7.581698708680254,5.795880017344075
O=C1c2ccccc2C2=C3C(O)=NN=C3CCN12,5.764471553092451,5.361510743045363
O=C1c2cccnc2C(=O)c2c1c(C(=O)Nc1ccccc1)c1ccccn21,6.442492798094342,5.136677139879544
O=C1c2cccnc2C(=O)c2sc(-c3ccncc3)nc21,6.538351431936545,5.920818753952375
O=C1c2cccnc2C(=O)c2sc(-c3cscn3)nc21,7.657577319177793,6.492819022739759
O=C1c2nc3ccc(CCN4CCOCC4)cc3c(=O)n2C2C=CC(F)=CC12,7.698970004336019,7.154901959985743
O=C1c2nc3ccccc3c(=O)n2C2C=CC([N+](=O)O)=CC12,7.744727494896693,7.214670164989233
O=C1c2ncccc2C(=O)c2sc(-c3ccncc3)nc21,6.682145510668531,6.164753460003689
O=C1c2ncccc2C(=O)c2sc(-c3cscn3)nc21,7.744727494896693,6.668572703479257
O=Cc1ccc2nc3n(c(=O)c2c1)-c1ccc(F)cc1C3=O,6.56656109283125,7.221848749616356
O=S(=O)(/N=C/c1c(O)ccc2ccccc12)c1cccs1,5.856985199745905,4.946537395074545
O=S(=O)(Cc1ccccc1)NC1C2CC3CC1CC([C@@H](O)CC1c4c(F)cccc4-c4cncn41)(C3)C2,6.522878745280337,5.259637310505756
O=[N+](O)c1c(Cl)cccc1CNc1cc(C(F)(F)F)cc2[nH]ncc12,4.221848749616356,6.769551078621726
O=[N+]([O-])c1cc(Cl)ccc1CNc1cc(C(F)(F)F)cc2[nH]ncc12,4.7447274948966935,5.769551078621726
O=[N+]([O-])c1cc(F)c2cccnc2c1O,4.835349784065703,4.519561852822183
O=[N+]([O-])c1cc([N+](=O)[O-])c2cccnc2c1O,4.953895212753961,4.644548479873483
O=[N+]([O-])c1ccc(CNc2cc(Br)cc3[nH]ncc23)cc1,5.15676722190199,5.651695136951839
O=[N+]([O-])c1ccc(Cl)cc1CNc1cc(C(F)(F)F)cc2[nH]ncc12,4.423198104171087,5.496209316942819
O=[N+]([O-])c1ccc(N/C(=N\O)c2ccc(Br)cc2)c2nonc12,6.931814138253839,4.301029995663981
O=[N+]([O-])c1ccc(N/C(=N\O)c2ccc(Cl)cc2)c2nonc12,6.94692155651658,4.3979400086720375
O=[N+]([O-])c1ccc(N/C(=N\O)c2ccc(F)c(Br)c2)c2nonc12,6.97469413473523,4.327902142064283
O=[N+]([O-])c1ccc(N/C(=N\O)c2ccc(F)cc2)c2nonc12,7.0,4.6777807052660805
O=[N+]([O-])c1ccc(N/C(=N\O)c2cccc(Br)c2)c2nonc12,6.978810700930062,4.698970004336019
O=[N+]([O-])c1ccc(N/C(=N\O)c2cccc(F)c2)c2nonc12,7.075720713938118,4.346787486224656
O=[N+]([O-])c1ccc(N/C(=N\O)c2ccccc2Br)c2nonc12,7.180456064458132,4.6020599913279625
O=[N+]([O-])c1ccc(N/C(Cc2ccc(Br)cc2)=N\O)c2nonc12,6.950781977329818,4.366531544420414
O=[N+]([O-])c1ccc(N/C(Cc2ccc(Cl)c(Cl)c2)=N\O)c2nonc12,7.275724130399211,4.494850021680094
O=[N+]([O-])c1ccc(N/C(Cc2ccc(Cl)cc2)=N\O)c2nonc12,6.958607314841775,4.292429823902063
O=[N+]([O-])c1ccc(N/C(Cc2ccc(F)c(F)c2)=N\O)c2nonc12,7.301029995663981,4.026872146400302
O=[N+]([O-])c1ccc(N/C(Cc2ccc(F)cc2)=N\O)c2nonc12,7.008773924307505,4.187086643357144
O=[N+]([O-])c1ccc(N/C(Cc2ccc(F)cc2F)=N\O)c2nonc12,6.795880017344075,4.721246399047171
O=[N+]([O-])c1ccc(N/C(Cc2ccccc2F)=N\O)c2nonc12,6.991399828238082,4.522878745280337
O=[N+]([O-])c1ccc(O)cc1CNc1cc(Br)cc2[nH]ncc12,6.040958607678906,6.337242168318426
O=[N+]([O-])c1cccc(CNc2cc(Br)cc3[nH]ncc23)c1,5.0996328713435295,5.795880017344075
O=[N+]([O-])c1ccccc1CNc1cc(Br)cc2[nH]ncc12,5.094743951251549,4.409492537991417
O=[N+]([O-])c1ccccc1CNc1cc(C(F)(F)F)cc2[nH]ncc12,4.855425792390384,5.5934598195660445
OC(CC12CCC(CC1)C2)c1c(C2CC2)sc2cncn12,7.472370099128661,6.752026733638194
OC(CC1CC(F)(F)C1)c1c(C2CC2)sc2cncn12,6.94692155651658,6.327902142064283
OC(CC1CC2C=CC1C2)c1c(C2CC2)sc2cncn12,7.645891560852599,6.718966632752273
OC(CC1CC2CCC1O2)c1c(C2CC2)sc2cncn12,7.029653123769907,5.6307841425898575
OC(CC1CCC(C(F)(F)F)CC1)c1c(C2CC2)sc2cncn12,7.035269078946371,6.2839966563652006
OC(CC1CCC(C(F)F)CC1)c1c(C2CC2)sc2cncn12,7.614393726401688,6.330683119433888
OC(CC1CCC(C2CCC2)CC1)c1c(C2CC2)sc2cncn12,6.086186147616283,5.508638306165727
OC(CC1CCC(C2CCCC2)CC1)c1c(C2CC2)sc2cncn12,6.120904120499927,5.552841968657781
OC(CC1CCC(F)(F)CC1)c1c(C2CC2)sc2cncn12,7.54515513999149,6.580044251510242
OC(CC1CCC(c2ccccc2)C1)c1c(C2CC2)sc2cncn12,6.943095148663527,5.804100347590766
OC(CC1CCC(c2ccccc2)CC1)c1c(C2CC2)sc2cncn12,6.452225294612178,5.609064892896621
OC(CC1CCC1)c1c(C2CC2)sc2cncn12,7.347753658996677,6.15676722190199
OC(CC1CCC2CCCCC2C1)c1c(C2CC2)sc2cncn12,6.314258261397736,5.747146969020107
OC(CC1CCCC(C(F)(F)F)C1)c1c(C2CC2)sc2cncn12,7.057495893831919,6.087246696328677
OC(CC1CCCC1)c1c(C(F)(F)F)sc2cncn12,6.995678626217358,5.614393726401688
OC(CC1CCCC1)c1c(C2CC2)sc2cncn12,7.59176003468815,6.404503778174426
OC(CC1CCCC1c1ccccc1)c1c(C2CC2)sc2cncn12,6.856985199745905,5.423658649794207
OC(CC1CCCC2CCCCC21)c1c(C2CC2)sc2cncn12,6.277366077466188,5.671620396561262
OC(CC1CCCCC1)c1c(-c2ccccc2)sc2cncn12,6.528708288941061,6.304518323509803
OC(CC1CCCCC1)c1c(-c2ccsc2)sc2cncn12,6.504455662453552,6.413412695328245
OC(CC1CCCCC1)c1c(Br)sc2cncn12,7.254144804826271,5.85078088734462
OC(CC1CCCCC1)c1c(C(F)(F)F)sc2cncn12,7.161150909262744,5.497572880015567
OC(CC1CCCCC1)c1c(C2CC(F)(F)C2)sc2cncn12,6.314258261397736,5.718966632752273
OC(CC1CCCCC1)c1c(C2CC2)sc2cncn12,7.649751981665837,6.232844133917819
OC(CC1CCCCC1)c1c(C2CCCC2)sc2cncn12,6.4156687756324695,6.557520230935552
OC(CC1CCCCC1)c1c(Cl)sc2cncn12,6.798602875679548,5.91721462968355
OC(CC1CCCCC1c1ccccc1)c1c(C2CC2)sc2cncn12,5.982966660701219,5.024108863598207
OC(CC1CCCCCC1)c1c(C2CC2)sc2cncn12,7.614393726401688,6.327902142064283
OC(CC1c2ccccc2-c2cncn21)C1CCCCC1,7.159379381312206,6.823908740944319
OC(CC1c2ccccc2-c2cnnn21)C1CCC(F)(F)CC1,5.129818655252878,6.129818655252878
OC(CC1c2ccccc2-c2cnnn21)C1CCCCC1,5.0,5.129818655252878
OC(CNc1cc(Br)cc2[nH]ncc12)c1cccc(Cl)c1,4.8830603534492445,5.471083299722345
OC(Cc1c(Cl)cccc1Cl)c1c(C2CC2)sc2cncn12,6.542118103266008,6.341988603342887
OC(Cc1cccc2ccccc12)c1c(C2CC2)sc2cncn12,6.488116639021126,5.454692883534176
OC(Cc1ccccc1)c1c(C2CC2)sc2cncn12,6.603800652904264,6.055024091587952
OC(c1c(-c2cccc(F)c2)sc2cncn12)C1CCCCC1,6.015472686656207,6.053056729302175
OC(c1c(-c2ccccc2)sc2cncn12)C1CCCCC1,6.4179366370882915,6.609064892896621
OC(c1c(-c2ccccc2F)sc2cncn12)C1CCCCC1,6.355561410532162,6.621602099051862
OC(c1c(-c2cccnc2)sc2cncn12)C1CCCCC1,6.465973893943865,6.055517327849832
OC(c1c(-c2ccsc2)sc2cncn12)C1CCCCC1,6.841637507904751,6.7423214251308154
OC(c1c(Br)sc2cncn12)C1CCCCC1,7.552841968657781,6.661543506395395
OC(c1c(C(F)(F)F)sc2cncn12)C1CCCC1,7.353596273776931,6.228412519118745
OC(c1c(C(F)(F)F)sc2cncn12)C1CCCCC1,7.568636235841013,6.248720896016658
OC(c1c(C2(F)CC2)sc2cncn12)C1CCCCC1,6.939302159646388,5.7544873321858505
OC(c1c(C2CC(F)(F)C2)sc2cncn12)C1CCCCC1,5.97061622231479,5.749579997691106
OC(c1c(C2CC2)sc2cncn12)C12CC(c3ccccc3)(C1)C2,7.543633966870957,5.896196279044043
OC(c1c(C2CC2)sc2cncn12)C12CCC(c3ccccc3)(C1)C2,7.213248577854439,6.050122295963125
OC(c1c(C2CC2)sc2cncn12)C1CC2CCCC2C1,8.1505805862031,6.586700235918748
OC(c1c(C2CC2)sc2cncn12)C1CCC(C(F)(F)F)CC1,7.363512103646634,6.112382699664264
OC(c1c(C2CC2)sc2cncn12)C1CCC(C2CCC2)CC1,7.154281982033341,5.749579997691106
OC(c1c(C2CC2)sc2cncn12)C1CCC(Cc2ccccc2)C1,7.0400051616715835,5.4089353929735005
OC(c1c(C2CC2)sc2cncn12)C1CCC(c2ccccc2)CC1,7.359518563029578,5.507239610973162
OC(c1c(C2CC2)sc2cncn12)C1CCC1,7.600326278518962,6.042392712939905
OC(c1c(C2CC2)sc2cncn12)C1CCC2(CCCC2)CC1,7.142064735280571,6.127261172527331
OC(c1c(C2CC2)sc2cncn12)C1CCC2CCCCC2C1,6.876148359032914,5.966576244513051
OC(c1c(C2CC2)sc2cncn12)C1CCCC(C(F)(F)F)C1,7.120904120499927,5.966576244513051
OC(c1c(C2CC2)sc2cncn12)C1CCCC1,7.943095148663527,6.325138859262188
OC(c1c(C2CC2)sc2cncn12)C1CCCC1Cc1ccccc1,6.540607512240769,5.785156151952302
OC(c1c(C2CC2)sc2cncn12)C1CCCC1c1ccccc1,6.528708288941061,5.2839966563652006
OC(c1c(C2CC2)sc2cncn12)C1CCCCC1,7.82102305270683,6.540607512240769
OC(c1c(C2CC2)sc2cncn12)C1CCCCCC1,7.847711655616943,6.4179366370882915
OC(c1c(C2CC2)sc2cncn12)C1CCc2ccccc2C1,7.465973893943865,5.7423214251308154
OC(c1c(C2CCC2)sc2cncn12)C1CCCCC1,7.025949097207123,6.489454989793388
OC(c1c(C2CCCC2)sc2cncn12)C1CCCCC1,6.6252516539898965,6.714442690992226
OC(c1c(Cc2ccccc2)sc2cncn12)C1CCCCC1,5.148130399270234,5.369572124974976
OC(c1c(Cl)sc2cncn12)C1CC1,5.982966660701219,5.575118363368933
OC(c1c(Cl)sc2cncn12)C1CCCC1,6.774690718274137,6.642065152999546
OC(c1c(Cl)sc2cncn12)C1CCCCC1,6.958607314841775,6.764471553092451
OC(c1c(Cl)sc2cncn12)C1CCCCCC1,6.769551078621726,6.521433504406157
OC(c1c([C@@H]2C[C@@H]2F)sc2cncn12)C1CCCCC1,7.661543506395395,6.308918507877031
OC(c1c([C@@H]2C[C@H]2F)sc2cncn12)C1CCCCC1,7.732828271596986,5.645891560852599
OC(c1ccc(C(F)(F)F)cc1)c1c(C2CC2)sc2cncn12,6.515700160653214,5.568636235841013
OC(c1ccc(Cl)cc1)c1c(C2CC2)sc2cncn12,7.1944991418416,5.962573502059376
OC(c1ccc(F)cc1)c1c(C2CC2)sc2cncn12,7.484126156288321,6.323306390375134
OC(c1cccc(C(F)(F)F)c1)c1c(C2CC2)sc2cncn12,6.231361898752385,6.116338564846382
OC(c1cccc(Cl)c1)c1c(C2CC2)sc2cncn12,7.186419011431808,5.739928612014925
OC(c1cccc(F)c1)c1c(C2CC2)sc2cncn12,7.480172006224281,6.347753658996677
OC(c1ccccc1)c1c(C2CC2)sc2cncn12,7.296708621881338,6.004803708402821
OC(c1ccccc1Cl)c1c(C2CC2)sc2cncn12,5.950781977329818,5.519993057042849
OC(c1ccccc1F)c1c(C2CC2)sc2cncn12,7.246416941107094,5.889410289700751
OC(c1cccs1)c1c(Br)sc2cncn12,7.1979107421182675,6.191789027075778
OC(c1cccs1)c1c(C2CC2)sc2cncn12,7.044312249686494,5.801342913045577
OC(c1cccs1)c1c(Cl)sc2cncn12,6.47755576649368,6.161150909262744
OC(c1ccsc1)c1c(C2CC2)sc2cncn12,7.111820506081675,5.752026733638194
OC1C2CC3CC1CC([C@@H](O)CC1c4c(F)cccc4-c4cncn41)(C3)C2,5.891258027893047,6.522878745280337
OC1C2CC3CC1CC([C@H](O)CC1c4c(F)cccc4-c4cncn41)(C3)C2,5.259637310505756,6.522878745280337
OC1CCC(C(O)c2c(C3CC3)sc3cncn23)CC1,6.991399828238082,5.578396073130169
OC1CCC(CC(O)c2c(C3CC3)sc3cncn23)CC1,7.735182176990463,5.94692155651658
OC1CCCCC1CNc1cc(Br)cc2[nH]ncc12,5.3851027839668655,6.920818753952375
OCC(Nc1cc(Br)cc2[nH]ncc12)c1cccc(Cl)c1,4.736837535037783,5.690369832574102
OCC(Nc1cc(Br)cc2[nH]ncc12)c1ccccc1,4.367846516489367,6.481486060122113
OCCC1c2ccccc2-c2cncn21,5.7167812539024645,7.698970004336019
OCCc1cc(C(F)(F)F)cn2cncc12,4.0,4.0
OCCn1cc(-c2ccc(N3CCC([C@H]4c5c(F)cccc5-c5cncn54)CC3)cc2)cn1,8.03526907894637,7.376750709602099
ON=C1CCC(CNc2cc(Br)cc3[nH]ncc23)CC1,5.79317412396815,6.346787486224656
O[C@@H](CC1CCCCC1)c1c(C2CC2)sc2cncn12,7.987162775294828,6.5718652059712115
O[C@@H](CC1CCCCC1)c1c(C2CCC2)sc2cncn12,6.913640169325252,6.59176003468815
O[C@@H](c1c(C2CC2)sc2cncn12)C1CCC(c2ccccc2)CC1,8.190440285364732,5.638272163982407
O[C@@H](c1c(C2CC2)sc2cncn12)[C@@H]1C[C@H]2CCC1C2,7.79317412396815,6.721246399047171
O[C@@H](c1c(C2CCC2)sc2cncn12)C1CCCCC1,7.401209493236885,6.860120913598763
O[C@@H](c1c(C2CCCC2)sc2cncn12)C1CCCCC1,6.882728704344236,6.882728704344236
O[C@@H](c1ccccc1)c1c(C2CC2)sc2cncn12,7.698970004336019,6.306273051076353
O[C@@H](c1cn2cncc2cc1Cl)C1CCCCC1,8.017728766960431,7.5376020021010435
O[C@@H]1CCCC[C@H]1CNc1c(Br)ccc2[nH]ncc12,5.910094888560602,4.949233688766958
O[C@@H]1CCCC[C@H]1CNc1cc(Br)cc2[nH]ncc12,6.1938200260161125,7.397940008672037
O[C@@H]1CCCC[C@H]1CNc1cc(Br)cc2cn[nH]c12,4.180192935409244,4.4071573168689
O[C@@H]1CCCC[C@H]1CNc1cc(C(F)(F)F)cc2[nH]ncc12,5.436518914605589,6.3979400086720375
O[C@@H]1CCCC[C@H]1CNc1cc(Cl)cc2[nH]ncc12,5.728158393463501,6.886056647693163
O[C@@H]1c2ccnn2CC[C@H]1[C@H]1c2ccccc2-c2cncn21,5.346787486224656,6.886056647693163
O[C@H](CC1CCCC1)c1c(C2CC2)sc2cncn12,7.688246138944246,6.448550002027125
O[C@H](CC1CCCCC1)c1c(C2CCC2)sc2cncn12,7.140861702705469,6.889410289700751
O[C@H](CC1CCCCC1)c1c(C2CCCC2)sc2cncn12,6.721246399047171,6.785156151952302
O[C@H](CC1CCCCC1)c1c(Cl)sc2cncn12,7.448550002027125,6.181774106386045
O[C@H](CC1CCCCCC1)c1c(C2CC2)sc2cncn12,7.653647025549361,6.446116973356125
O[C@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1,7.552841968657781,6.607303046740334
O[C@H](C[C@H]1c2ccccc2-c2cncn21)C1CCCCC1,7.090228032229065,6.431798275933005
O[C@H](c1c(-c2ccccc2)sc2cncn12)C1CCCCC1,6.616184634019569,6.767003889607846
O[C@H](c1c(C(F)(F)F)sc2cncn12)C1CCCCC1,7.679853713888946,6.467245621007502
O[C@H](c1c(C2CC2)sc2cncn12)C1CCCCC1,8.1249387366083,6.939302159646388
O[C@H](c1c(Cl)sc2cncn12)C1CCCCC1,7.031517051446065,6.790484985457369
O[C@H](c1cc(Cl)cc2cncn12)C1CCCCC1,8.017728766960431,7.777665384530737
O[C@H]1CCCC[C@@H]1CNc1cc(Br)cc2[nH]ncc12,5.54515513999149,7.045757490560675
Oc1c(/N=N/c2nnn[nH]2)ccc2ccccc12,5.422508200162775,4.652669984683049
Oc1ccc(/N=N/c2nccs2)c(O)c1,4.34640161815671,4.363712747901487
Oc1ccc(CNc2cc(Br)cc3[nH]ncc23)cc1,5.262222513207934,5.732828271596986
Oc1ccc(CNc2cc(C(F)(F)F)cc3[nH]ncc23)c(Cl)c1,5.220403508742176,5.5718652059712115
Oc1ccc(CNc2cc(C(F)(F)F)cc3[nH]ncc23)cc1,4.43486084803021,5.5934598195660445
Oc1ccc(Cl)cc1-c1cncn1Cc1cc2cc(F)ccc2[nH]1,7.471083299722345,4.2644011003018205
Oc1ccc(F)cc1-c1cncn1Cc1cc2cc(Br)ccc2[nH]1,7.0,4.154281982033341
Oc1ccc(F)cc1-c1cncn1Cc1cc2cc(F)ccc2[nH]1,6.94692155651658,4.075720713938118
Oc1cccc(-c2cncn2Cc2cc3cc(F)ccc3[nH]2)c1,5.333482019445119,4.371611069949688
Oc1cccc2cc(-c3ccccc3)ncc12,4.1516261161553984,4.601365675461608
Oc1ccccc1-c1nc2c3ccccc3c3ccccc3c2[nH]1,5.018195796107215,4.911863911299449
c1ccc2c(c1)[nH]c1c(-c3c[nH]cn3)nccc12,5.452225294612178,5.939302159646388
c1ccc2c(c1)[nH]c1c(-c3cnn[nH]3)nccc12,4.8576105338811635,4.709742730605482
c1ccc2c(c1)[nH]c1cnccc12,5.483288122256525,5.920818753952375
