clean_smiles,pIC50,molecule_chembl_id,n_measurements,pref_name,pains
Cc1ncc(C)c2c(Nc3ccc(F)c(Cl)c3)c(N)oc12,6.698970004336019,CHEMBL4278779,3,,False
Cc1ncc(NC(=O)Nc2cc([C@@H](C)CC(=O)O)ccc2N(CC(C)C)CC(C)C)cn1,6.772113295386326,CHEMBL6019338,1,,False
Cc1ncc(NC(=O)Nc2cc([C@H](C)CC(=O)O)ccc2N(CC(C)C)CC(C)C)cn1,7.657577319177793,CHEMBL5803942,1,,False
Cc1nccc(-n2ncc3c2CCN(C(C)C(=O)Nc2ccc(Cl)cc2)C3)n1,5.267736567623747,CHEMBL4857208,2,,False
Cc1nccc(N2CC3(CC3)c3nc(C4(NC(=O)c5ccc(F)cc5)CC4)ccc32)n1,7.468521082957745,CHEMBL4855050,1,,False
Cc1nccc(N2CCCC3CC(C4(C(=O)Nc5ccc(F)cc5)CCC4)CCC32)n1,8.33037368298365,CHEMBL4848630,6,,False
Cc1nccc(N2CCCC3CN(C(C)C(=O)Nc4ccc(Cl)cc4)CCC32)n1,7.3979400086720375,CHEMBL4853448,5,,False
Cc1nccc(N2CCCc3nc(C4(NC(=O)c5ccc(F)cc5)CC4)ccc32)n1,8.057319389984244,CHEMBL4859249,2,,False
Cc1nccc(N2CCCc3nc([C@@H](C)NC(=O)c4ccc(F)cc4)ccc32)n1,8.42021640338319,CHEMBL4779248,3,,False
Cc1nccc(N2CCCc3nc([C@]4(NC(=O)c5ccc(F)cc5)C[C@@H]4C)ccc32)n1,8.527758663924915,CHEMBL4862297,2,,False
Cc1nccc(N2CCc3cc(C4(C(=O)Nc5ccc(F)cc5)CCC4)ccc32)n1,7.325264100392808,CHEMBL4851625,2,,False
Cc1nccc(N2CCc3nc(C4(C(=O)Nc5ccc(Cl)cc5)CCC4)ccc32)n1,7.903089986991944,CHEMBL4874903,1,,False
Cc1nccc(N2CCc3nc(C4(C(=O)Nc5ccc(F)cc5)CCC4)ccc32)n1,7.022156124843248,CHEMBL4858586,2,,False
Cc1nccc(N2CCc3nc(C4(NC(=O)c5ccc(Cl)cc5)CCC4)ccc32)n1,7.337242168318426,CHEMBL4848959,1,,False
Cc1nccc(N2C[C@@H]3C[C@@H]3c3nc(C4(NC(=O)c5ccc(F)cc5)CC4)ccc32)n1,8.247425010840047,CHEMBL4870929,2,,False
Cc1nccc(N2c3ccc(C4(NC(=O)c5ccc(F)cc5)CC4)cc3[C@@H]3CC[C@@H]32)n1,7.740743030061056,CHEMBL4862039,2,,False
Cc1nccc(N2c3ccc(C4(NC(=O)c5ccc(F)cc5)CC4)cc3[C@@H]3C[C@@H]32)n1,8.086186147616283,CHEMBL4869578,1,,False
Cc1nccc(N2c3ccc(C4(NC(=O)c5ccc(F)cc5)CC4)cc3[C@H]3CC[C@H]32)n1,7.807018214699651,CHEMBL4863701,2,,False
Cc1nccc(N2c3ccc(C4(NC(=O)c5ccc(F)cc5)CC4)cc3[C@H]3C[C@H]32)n1,7.641164748498869,CHEMBL4847481,2,,False
Cc1nccc([C@H]2CC[C@@H]([C@@H](C)NC(=O)c3ccc(Cl)cc3)CC2)c1C,8.397940008672037,CHEMBL4877466,1,,False
Cc1nccn1CCSc1nonc1C(=N)Nc1ccc(F)c(Br)c1,7.016373712875465,CHEMBL5920475,1,,False
Cc1nnc(-c2ccc(NC(=O)[C@@H](C)[C@H]3[C@@H]4C[C@@H](n5cnc6cc(F)c(F)cc65)C[C@@H]43)cc2)o1,6.1487416512809245,CHEMBL6014709,1,,False
Cc1nnc(-c2ccc(NC(=O)[C@@H](C)[C@H]3[C@@H]4C[C@@H](n5cnc6cc(F)c(F)cc65)C[C@@H]43)cc2)s1,6.623423042943488,CHEMBL5903780,1,,False
Cc1nnc(Nc2cc(-c3c(C)oc(C)c3C(=O)O)ccc2N(CC(C)C)C2CCCCC2)o1,7.253365801062421,CHEMBL4561519,1,,False
Cc1nnc(Nc2cc(-c3c(C)oc(C)c3C(=O)O)ccc2N(CC(C)C)C2CCCCC2)s1,8.236442944180098,CHEMBL4593106,2,,False
Cc1nnsc1C(=O)O/N=C(/N)COc1ccc(C2SCCS2)cc1,4.301029995663981,CHEMBL1935098,1,,False
Cc1noc(C2CCN(c3cc(C(F)(F)F)cc4cncn34)CC2)c1C(N)=O,6.600326278518962,CHEMBL5936946,1,,False
Cc1nsc(Nc2cc(-c3c(C)oc(C)c3C(=O)O)ccc2N(CC(C)C)C2CCCCC2)n1,8.367591088495232,CHEMBL4562263,2,,False
Cc1oc(C)c(-c2ccc(N(C)C3CCCCC3)c(NC(=O)Nc3ccc(F)cc3)c2)c1C(=O)O,7.447331783887806,CHEMBL4545268,1,,False
Cc1oc(C)c(-c2ccc(N(C)C3CCCCC3)c(NC(=O)Nc3ccc(F)cc3F)c2)c1C(=O)O,7.709965388637482,CHEMBL4578755,1,,False
Cc1oc(C)c(-c2ccc(N(C)C3CCCCC3)c(NC(=O)Nc3ccccc3F)c2)c1C(=O)O,7.530177984021837,CHEMBL4516910,1,,False
Cc1oc(C)c(-c2ccc(N(CC(C)C)C3CCCCC3)c(NC(=O)Nc3ccc(F)cc3)c2)c1C(=O)O,8.167820062724429,CHEMBL4548296,2,,False
Cc1oc(C)c(-c2ccc(N(CC(C)C)C3CCCCC3)c(NC(=O)Nc3ccccc3F)c2)c1C(=O)O,8.355317024239984,CHEMBL4535597,2,,False
Cc1oc(C)c(-c2ccc(N(CC(C)C)C3CCCCC3)c(Nc3nc(-c4ccccc4)cs3)c2)c1C(=O)O,6.467245621007502,CHEMBL4524436,1,,False
Cc1oc(C)c(-c2ccc(N(CC(C)C)C3CCCCC3)c(Nc3nc(-c4ccccc4)ns3)c2)c1C(=O)O,6.51427857351842,CHEMBL4536907,1,,False
Cc1oc(C)c(-c2ccc(N(CC(C)C)C3CCCCC3)c(Nc3nc(C4CC4)ns3)c2)c1C(=O)O,7.692503962086787,CHEMBL4573958,1,,False
Cc1oc(C)c(-c2ccc(N(CC(C)C)CC(C)C)c(NC(=O)Nc3ccc(F)cc3)c2)c1C(=O)O,8.070581074285707,CHEMBL4578040,1,,False
Cc1oc(C)c(-c2ccc(N(CC(C)C)CC(C)C)c(NC(=O)Nc3ccc(F)cc3F)c2)c1C(=O)O,8.18045606445813,CHEMBL4537680,1,,False
Cc1oc(C)c(-c2ccc(N(CC(C)C)CC(C)C)c(NC(=O)Nc3ccccc3F)c2)c1C(=O)O,8.148741651280925,CHEMBL4535155,1,,False
Cc1sc2cncn2c1C(O)C#Cc1ccccc1,6.338187314462739,CHEMBL5760936,1,,False
Cc1sc2cncn2c1C(O)C1(C)CCCC1,7.522878745280337,CHEMBL5950224,1,,False
Cc1sc2cncn2c1C(O)C1(C)CCCCC1,7.489454989793388,CHEMBL5775679,1,,False
Cc1sc2cncn2c1C(O)C1CC(C)(C)C1,7.866461091629782,CHEMBL5890619,1,,False
Cc1sc2cncn2c1C(O)C1CCC(C)(C)C1,7.090443970758825,CHEMBL5806670,1,,False
Cc1sc2cncn2c1C(O)C1CCCC1,6.826813731587726,CHEMBL5867700,1,,False
Cc1sc2cncn2c1C(O)C1CCN(c2ccccc2)CC1,6.270025714300444,CHEMBL5983091,1,,False
Cc1sc2cncn2c1C(O)CC1CCC(C)(C)CC1,6.701146923590294,CHEMBL5835192,1,,False
Cc1sc2cncn2c1C(O)CC1CCC(c2ccccc2)C1,6.777283528852417,CHEMBL5765220,1,,False
Cc1sc2cncn2c1C(O)CC1CCCC1,6.721246399047171,CHEMBL5974732,1,,False
Cc1sc2cncn2c1C(O)[C@@H]1C[C@@H]1c1ccccc1,6.910094888560602,CHEMBL5940109,1,,False
Cc1sc2cncn2c1C(O)[C@H]1C[C@@H]1c1ccccc1,6.471083299722345,CHEMBL5915792,1,,False
Cc1sc2cncn2c1C(O)c1ccccc1,6.251037138743839,CHEMBL5927670,1,,False
Cc1sc2cncn2c1C(O)c1cccs1,6.363512103646634,CHEMBL5797695,1,,False
Cc1sc2cncn2c1C(O)c1cn(C2CCCC2)nn1,6.078313524516398,CHEMBL5894119,1,,False
Cc1sc2cncn2c1[C@@H](O)C1(C)CCCC1,7.621602099051862,CHEMBL5767906,1,,False
Cc1sc2cncn2c1[C@@H](O)C1CCCCC1,6.872895201635193,CHEMBL6061360,1,,False
Cc1sc2cncn2c1[C@@H](O)CC1CCCCC1,7.782516055786093,CHEMBL5996413,1,,False
Cc1sc2cncn2c1[C@H](O)C1CCCCC1,7.428291168191312,CHEMBL5783691,1,,False
Cc1sc2nccn2c1-c1ccc(Br)cc1,5.507337373145309,CHEMBL4573233,1,,False
Cl/N=C1/C=CC=C/C1=N/Cl,5.037630664329979,CHEMBL4296926,1,,True
Cl[C@@H]1CCCC[C@@H]1CNc1cc(Br)cc2[nH]ncc12,4.255707016877324,CHEMBL5218765,1,,False
Cl[C@H]1CCCC[C@H]1CNc1cc(Br)cc2[nH]ncc12,6.5376020021010435,CHEMBL5218978,1,,False
Clc1cc(-c2c[nH]nn2)ccn1,5.5043869621537524,CHEMBL2146496,2,,False
Clc1cc(Cl)cc(-c2nccc3c2[nH]c2ccccc23)c1,4.782779344355482,CHEMBL5195156,1,,False
Clc1ccc(-c2n[nH]c3ccccc23)cc1Cl,5.262807357295263,CHEMBL5271946,1,,False
Clc1ccc(-c2nccc3c2[nH]c2ccccc23)cc1,5.120330794367947,CHEMBL5187479,1,,False
Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,4.638272163982407,CHEMBL1571863,1,ISOCONAZOLE,False
Clc1ccc(C(Cn2ccnc2)OCc2cc3ccccc3s2)c(Cl)c1,4.752026733638194,CHEMBL4757927,1,,False
Clc1ccc(C(Cn2ccnc2)OCc2ccc(Br)cc2)c(Cl)c1,5.2441251443275085,CHEMBL4226970,1,,False
Clc1ccc(C(Cn2ccnc2)OCc2ccc3ccccc3c2)c(Cl)c1,4.651695136951839,CHEMBL4782213,1,,False
Clc1ccc(C(Cn2ccnc2)OCc2cccc3ccccc23)c(Cl)c1,4.313363730737707,CHEMBL4778194,1,,False
Clc1ccc(C(Cn2ccnc2)OCc2ccccc2)c(Cl)c1,5.795880017344075,CHEMBL2272315,1,,False
Clc1ccc(C(Cn2ccnc2)OCc2cccnc2)c(Cl)c1,4.050144452714427,CHEMBL3318359,2,,False
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2)c(Cl)c1,4.196542884351586,CHEMBL4747120,1,,False
Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,5.247968558660654,CHEMBL1201196,2,SERTACONAZOLE,False
Clc1ccc(C(Cn2ccnc2)OCc2nc3ccccc3s2)c(Cl)c1,5.173925197299174,CHEMBL4744876,1,,False
Clc1ccc(C(Cn2ccnc2)OCc2nc3ccccc3s2)cc1,4.060480747381382,CHEMBL4782238,1,,False
Clc1ccc(C(Cn2ccnc2)OCc2nc3ccccc3s2)cc1Cl,5.522878745280337,CHEMBL4785129,1,,False
Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4.552841968657781,CHEMBL1262,1,OXICONAZOLE,False
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,5.478909202742116,CHEMBL91,4,MICONAZOLE,False
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,5.525061147981562,CHEMBL808,2,ECONAZOLE,False
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,5.1938200260161125,CHEMBL1221,1,SULCONAZOLE,False
Clc1ccc(Cl)c(-c2c[nH]nn2)c1,4.831170554486929,CHEMBL2148076,2,,False
Clc1ccc(Nc2cn[nH]n2)cc1,6.40609868064079,CHEMBL4443463,12,,False
Clc1ccc(SCNc2ccccc2Cl)cc1,5.346787486224656,CHEMBL1600105,5,,False
Clc1ccc2[nH]c(C[C@H]3CC[C@@H](c4ccc5ncccc5c4)CC3)nc2c1,5.488116639021126,CHEMBL5915254,1,,False
Clc1ccc2[nH]c(C[C@H]3CC[C@@H](c4ccccc4)CC3)nc2c1,5.318758762624412,CHEMBL5813634,1,,False
Clc1ccc2[nH]c(C[C@H]3CC[C@H](c4ccccc4)CC3)nc2c1,5.096910013008056,CHEMBL5858575,1,,False
Clc1cccc(-c2[nH]cnc2-c2ccccc2)c1,5.548726610343005,CHEMBL3798233,2,,False
Clc1cccc(-c2c[nH]nn2)c1,6.2076083105017466,CHEMBL2147989,4,,False
Clc1cccc(-c2c[nH]nn2)c1Cl,4.638272163982407,CHEMBL2148077,1,,False
Clc1cccc(-c2cnc[nH]2)c1,5.585026652029182,CHEMBL4871575,1,,False
Clc1cccc(-c2nnc[nH]2)c1,4.508638306165727,CHEMBL4859550,1,,False
Clc1cccc(-c2nnn[nH]2)c1,4.0,CHEMBL446805,1,,False
Clc1cccc(-n2ccnc2)c1,4.3872161432802645,CHEMBL1650271,1,,False
Clc1cccc(C(Cn2ccnc2)OCc2nc3ccccc3s2)c1,4.6020599913279625,CHEMBL4740250,1,,False
Clc1ccccc1-c1cnn[nH]1,4.6046463563361595,CHEMBL1909734,4,,False
Clc1ccccc1C(Cn1ccnc1)OCc1nc2ccccc2s1,4.2247537402597635,CHEMBL4787968,1,,False
Cn1c(=O)n(C)c2cc(S(=O)(=O)NNc3ccc(Br)cc3)ccc21,7.327902142064283,CHEMBL3763493,1,,False
Cn1c(C(=O)Cc2cccnc2)cc2cc(F)ccc21,4.036212172654444,CHEMBL1802300,1,,False
Cn1c(C(=O)Cc2cccnc2)cc2ccccc21,4.468521082957745,CHEMBL1668406,1,,False
Cn1c(CNc2nonc2/C(=N/O)NC2CCc3ccc(F)cc32)n[nH]c1=O,4.47716468633947,CHEMBL5753290,1,,False
Cn1c(CNc2nonc2/C(=N/O)NC2Cc3ccc(F)cc32)n[nH]c1=O,5.660946264290861,CHEMBL5805354,1,,False
Cn1c(CSc2nonc2/C(=N/O)NC2CCc3ccc(F)cc32)n[nH]c1=O,6.585026652029182,CHEMBL5962556,1,,False
Cn1c(CSc2nonc2/C(=N/O)NC2Cc3c(F)cccc32)n[nH]c1=O,6.188424994129407,CHEMBL5884432,1,,False
Cn1c(CSc2nonc2/C(=N/O)NC2Cc3ccc(F)cc32)n[nH]c1=O,5.958607314841775,CHEMBL6023670,1,,False
Cn1c(CSc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)n[nH]c1=O,7.422508200162775,CHEMBL5938995,1,,False
Cn1c(CSc2nonc2/C(=N/O)Nc2ccc(F)c(Cl)c2)n[nH]c1=O,7.14569395819892,CHEMBL5972889,1,,False
Cn1c(N)c(N2CCN(c3cc(C(F)(F)F)cc4cncn34)CC2)c(=O)n(C)c1=O,6.100179497572904,CHEMBL5749213,1,,False
Cn1c2ccccc2c2ccc3c(c21)C(=O)C=CC3=O,4.371611069949688,CHEMBL1718737,1,,True
Cn1cc(-c2cc(F)c(NC(=O)NCC3c4ccccc4-c4cncn43)cc2F)cn1,7.795880017344075,CHEMBL5173884,1,,False
Cn1cc(-c2ccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)c(F)c2)cn1,7.6777807052660805,CHEMBL4471614,3,,False
Cn1cc(-c2ccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)cc2)cn1,7.585026652029182,CHEMBL4459856,3,,False
Cn1cc(-c2ccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)cc2F)cn1,8.096910013008056,CHEMBL4445809,3,,False
Cn1cc(-c2ccc(N3CCC([C@H]4c5c(F)cccc5-c5cncn54)CC3)cc2)cn1,7.566207336726482,CHEMBL4522927,4,,False
Cn1cc(-c2ccc(NC(=O)N3CCC(C(=O)/C(=N/O)Nc4ccc(F)c(Br)c4)CC3)cc2)cn1,7.853871964321762,CHEMBL4747226,3,,False
Cn1cc(-c2ccc(NC(N)=O)cc2)c2ccc(F)cc21,7.309803919971486,CHEMBL5219853,1,,False
Cn1cc(-c2cccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)c2)cn1,7.102372908709558,CHEMBL4585863,3,,False
Cn1cc(-c2cnc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)nc2)cn1,6.7181882731549845,CHEMBL4518260,2,,False
Cn1cc(-c2sc3cncn3c2C(O)C2CCCCC2)cn1,6.679853713888946,CHEMBL6056993,1,,False
Cn1cc(C(O)CC2c3ccccc3-c3cncn32)cn1,5.920818753952375,CHEMBL4542931,1,,False
Cn1cc(C(O)CN)c2ccccc21,4.013228265733755,CHEMBL4172821,1,,False
Cn1cc(C(O)c2c(C3CC3)sc3cncn23)nn1,6.229147988357855,CHEMBL5778281,1,,False
Cn1cc(C2(NC(=O)c3cc4cc(Br)cc(F)c4[nH]3)CC2)cn1,5.96018944585165,CHEMBL5846077,1,,False
Cn1cc(C2(NC(=O)c3cc4cc(Br)ccc4[nH]3)CC2)cn1,5.840132152907433,CHEMBL5818736,1,,False
Cn1cc(C2(NC(=O)c3cc4cc(Cl)ccc4[nH]3)CC2)cn1,5.419987887470576,CHEMBL6000918,1,,False
Cn1cc(CC(N)C(=O)O)c2ccccc21,4.468521082957745,CHEMBL513172,6,1-METHYLTRYPTOPHAN,False
Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21,4.4622265193037345,CHEMBL571209,6,INDOXIMOD,False
Cn1cc(C[C@H](N)C(=O)O)c2ccccc21,4.468521082957745,CHEMBL504816,26,(L)-1-METHYLTRYPTOPHAN,False
Cn1cc(C[C@H](N)C=O)c2ccccc21,4.3979400086720375,CHEMBL1812660,1,,False
Cn1cc(C[C@H](NC(=O)OC(C)(C)C)C(=O)NCCCCCNc2nc3ccccc3[n+]([O-])n2)c2ccccc21,4.117475462045119,CHEMBL470328,1,,False
Cn1cc(C[C@H](NC(=O)OC(C)(C)C)C(=O)NCCCCNc2nc3ccccc3[n+]([O-])n2)c2ccccc21,4.059981844992337,CHEMBL470329,1,,False
Cn1ccc2ccc(N3CCC(C4c5c(F)cccc5-c5cncn54)CC3)cc21,7.130570098963901,CHEMBL4562566,2,,False
Cn1ccnc1C(O)CC1c2c(F)cccc2-c2cncn21,5.259637310505756,CHEMBL5954726,1,,False
Cn1ccnc1CSc1nonc1C(=N)Nc1ccc(F)c(Br)c1,7.068542129310995,CHEMBL5914579,1,,False
Cn1cncc1-c1cc(Cl)ccc1O,4.769551078621726,CHEMBL4860552,1,,False
Cn1cncc1-c1cccc(Cl)c1,4.889410289700751,CHEMBL4869093,1,,False
Cn1cncc1-c1ccccc1O,4.42021640338319,CHEMBL4853008,1,,False
Cn1cncc1C(O)CC1c2c(F)cccc2-c2cncn21,5.259637310505756,CHEMBL5948160,1,,False
Cn1ncc2c(NC[C@@H]3CCCC[C@H]3O)cc(Br)cc21,4.420102130396896,CHEMBL5220840,1,,False
FC(F)(F)Oc1ccc(-c2[nH]cnc2-c2ccsc2)cc1,5.512284095745368,CHEMBL3800017,2,,False
FC(F)(F)c1cc(-c2c[nH]nn2)ccn1,4.537860356969059,CHEMBL2147997,2,,False
FC(F)(F)c1cc(N2CCC(n3cnnn3)CC2)n2cncc2c1,6.0,CHEMBL5838687,1,,False
FC(F)(F)c1cc(NC[C@@H]2CCCCN2)c2cn[nH]c2c1,4.727462222624762,CHEMBL5175666,1,,False
FC(F)(F)c1cc(NC[C@H]2CCCCN2)c2cn[nH]c2c1,4.619607839942972,CHEMBL5196865,1,,False
FC(F)(F)c1cc(NC[C@H]2CCCN2)c2cn[nH]c2c1,5.018634490921456,CHEMBL5204912,1,,False
FC(F)(F)c1ccc2[nH]c(C[C@H]3CC[C@@H](c4ccccc4)CC3)nc2c1,5.086186147616283,CHEMBL5859286,1,,False
FC(F)(F)c1cccc(-c2c[nH]nn2)c1,5.1338031200885155,CHEMBL2147991,2,,False
Fc1cc(-c2c[nH]nn2)ccn1,5.142835120127383,CHEMBL2147996,2,,False
Fc1cc(-c2nccc3c2[nH]c2ccccc23)ccc1Br,4.485319455875018,CHEMBL5207671,1,,False
Fc1cc(C(Cn2ccnc2)OCc2nc3ccccc3s2)ccc1Cl,4.238824186844268,CHEMBL4759974,1,,False
Fc1cc2nc(C[C@H]3CC[C@@H](c4ccccc4)CC3)[nH]c2cc1Br,5.161150909262744,CHEMBL5956473,1,,False
Fc1cc2ncn([C@H]3C[C@@H]4[C@@H](CNC(c5ccc(Cl)cc5)C(F)(F)F)[C@@H]4C3)c2cc1F,7.805027328865556,CHEMBL4873747,2,,False
Fc1ccc(-c2ccc(SCCc3nc4cc(F)ccc4[nH]3)nc2)cc1,5.823908740944319,CHEMBL6169992,1,,False
Fc1ccc(C(Cn2ccnc2)OCc2nc3ccccc3s2)cc1,4.133122185662502,CHEMBL4776465,1,,False
Fc1ccc(C(Cn2ccnc2)OCc2nc3ccccc3s2)cc1F,4.450996737974212,CHEMBL4740576,1,,False
Fc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,5.3979400086720375,CHEMBL4229031,1,,False
Fc1ccc(CS)cc1,5.732986946971932,CHEMBL1224558,2,,False
Fc1ccc(N2CCC(C3c4c(F)cccc4-c4cncn43)CC2)cc1F,8.175223537524454,CHEMBL5894181,1,,False
Fc1ccc2[nH]c(Cn3cncc3-c3ccc[nH]3)cc2c1,6.638272163982407,CHEMBL5850147,1,,False
Fc1ccc2c(/C=C/c3cccnc3)c[nH]c2c1,7.292429823902063,CHEMBL355606,1,,False
Fc1cccc(-c2c[nH]cn2)c1,4.221848749616356,CHEMBL443148,1,,False
Fc1cccc(-c2c[nH]nn2)c1,4.327902142064283,CHEMBL2147994,1,,False
Fc1cccc(F)c1COC(Cn1ccnc1)c1ccc(Cl)cc1Cl,5.376750709602099,CHEMBL4226048,1,,False
Fc1cccc(N2CCC(C3c4c(F)cccc4-c4cncn43)CC2)c1,7.142667503568732,CHEMBL4567552,3,,False
Fc1cccc2c1C(C1CCCC1)n1cncc1-2,6.0119176675241235,CHEMBL4524854,2,,False
Fc1cccc2c1C(C1CCCCC1)n1cncc1-2,6.606113954401016,CHEMBL4586507,2,,False
Fc1cccc2c1C(C1CCN(c3ccc(-c4cccnc4)cc3)CC1)n1cncc1-2,6.887345359137068,CHEMBL4435524,2,,False
Fc1cccc2c1C(C1CCN(c3ccc(-c4ccncc4)cc3)CC1)n1cncc1-2,7.017164014389946,CHEMBL4561893,2,,False
Fc1cccc2c1C(C1CCN(c3ccc(-c4cnn(C5CCOC5)c4)cc3)CC1)n1cncc1-2,7.779891911959945,CHEMBL5948267,1,,False
Fc1cccc2c1C(C1CCN(c3ccc(-c4cnn([C@@H]5CCOC5)c4)cc3)CC1)n1cncc1-2,7.481486060122112,CHEMBL5823254,1,,False
Fc1cccc2c1C(C1CCN(c3ccc(Cl)cn3)CC1)n1cncc1-2,8.14086170270547,CHEMBL5966573,1,,False
Fc1cccc2c1C(C1CCN(c3ccc(N4CCOCC4)cc3)CC1)n1cncc1-2,6.106306606507495,CHEMBL4435398,2,,True
Fc1cccc2c1C(C1CCN(c3ccc(OC4CCOC4)cc3)CC1)n1cncc1-2,7.55129368009492,CHEMBL5802608,1,,True
Fc1cccc2c1C(C1CCN(c3ccccc3)CC1)n1cncc1-2,7.058488567365597,CHEMBL4470496,3,,False
Fc1cccc2c1C(C1CCN(c3nc4ccccc4s3)CC1)n1cncc1-2,7.038896861280492,CHEMBL4553360,2,,False
Fc1cccc2c1C(C1CCN(c3ncc(-c4cnn(C5CCOCC5)c4)cn3)CC1)n1cncc1-2,7.468521082957745,CHEMBL6019482,1,,False
Fc1cccc2c1C(C1CCN(c3ncc(Br)s3)CC1)n1cncc1-2,7.31695296176115,CHEMBL5827288,1,,False
Fc1cccc2c1C(C1CCN(c3nccs3)CC1)n1cncc1-2,6.38530372121847,CHEMBL4441377,2,,False
Fc1cccc2c1C(C1CCOCC1)n1cncc1-2,5.642904886740872,CHEMBL4549778,2,,False
Fc1cccc2c1C(Cc1ccccc1)n1cncc1-2,5.563201489768197,CHEMBL4571179,1,,False
Fc1cccc2c1C(c1ccccc1)n1cncc1-2,5.562090964460501,CHEMBL4531639,1,,False
Fc1ccccc1-c1c[nH]nn1,4.1259059864969,CHEMBL2148000,2,,False
N#C/N=C(\N)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.405607449624573,CHEMBL5884715,1,,False
N#CC(C#N)=C1c2cc(S(N)(=O)=O)cc([N+](=O)[O-])c2-c2c1cc(S(N)(=O)=O)cc2[N+](=O)[O-],6.0,CHEMBL3318328,3,,True
N#CC(C(=O)Nc1cccc(C(F)(F)F)c1)C(=S)Nc1ccccc1Cl,5.154901959985743,CHEMBL3318330,3,,False
N#CC1(CSc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,7.016824927962187,CHEMBL5781995,1,,False
N#CC12CC(CSc3nonc3/C(=N/O)Nc3ccc(F)c(Br)c3)(C1)C2,6.903089986991944,CHEMBL5848384,1,,False
N#CC1=C(N)Nc2[nH]c(=O)[nH]c(=O)c2C1c1ccc(Br)cc1,6.025949097207123,CHEMBL3932970,1,,False
N#CC1=C(N)Nc2[nH]c(=O)[nH]c(=O)c2C1c1ccc(Cl)c(Cl)c1,6.238824186844268,CHEMBL3985889,1,,False
N#CC1=C(N)Nc2[nH]c(=O)[nH]c(=O)c2C1c1ccc(Cl)cc1,6.041436116778033,CHEMBL3904973,1,,False
N#CC1=C(N)Nc2[nH]c(=O)[nH]c(=O)c2C1c1ccc(F)c(Cl)c1,6.056011124926228,CHEMBL3909806,1,,False
N#CC1=C(N)Nc2[nH]c(=O)[nH]c(=O)c2C1c1ccc(F)c(F)c1,6.167491087293763,CHEMBL3957215,1,,False
N#CC1=C(N)Nc2[nH]c(=O)[nH]c(=O)c2C1c1ccc(F)cc1,6.175223537524454,CHEMBL3941951,1,,False
N#CC1=C(N)Nc2[nH]c(=O)[nH]c(=O)c2C1c1cccc(Cl)c1,6.657577319177793,CHEMBL3913975,3,,False
N#CC1=C(N)Nc2[nH]c(=O)[nH]c(=O)c2C1c1cccc(F)c1,6.1438755557577,CHEMBL3915008,1,,False
N#CC1=C(N)Nc2[nH]c(=O)[nH]c(=O)c2C1c1ccccc1,5.5553307690614755,CHEMBL3973927,1,,False
N#CCC(=O)NCCNc1nonc1/C(=N/O)NC1Cc2ccc(F)cc21,7.040481623027001,CHEMBL6017134,1,,False
N#CCC(=O)NCCSc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,7.123205023799299,CHEMBL6018985,1,,False
N#CCC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(C(F)F)c1,7.465907069126919,CHEMBL4538516,2,,False
N#CCC1c2ccccc2-c2cncn21,5.259637310505756,CHEMBL5901448,1,,False
N#CCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.405607449624573,CHEMBL5841169,1,,False
N#CN=S1CC(Nc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)C1,7.161150909262744,CHEMBL4641167,1,,False
N#Cc1c(-c2ccc(Br)cc2)c2c(=O)[nH]c(=O)[nH]c2[nH]c1=O,6.102372908709558,CHEMBL3918741,1,,False
N#Cc1c(-c2ccc(Cl)c(Cl)c2)c2c(=O)[nH]c(=O)[nH]c2[nH]c1=O,6.187086643357144,CHEMBL3945545,1,,False
N#Cc1c(-c2ccc(Cl)cc2)c2c(=O)[nH]c(=O)[nH]c2[nH]c1=O,5.864867348623225,CHEMBL3899644,1,,False
N#Cc1c(-c2ccc(F)c(Cl)c2)c2c(=O)[nH]c(=O)[nH]c2[nH]c1=O,6.441291429466834,CHEMBL3917645,1,,False
