molecule_chembl_id,pref_name,clean_smiles,first_approval,pred_IDO1,pred_TDO2,pred_M,pred_D,LCB_IDO1,LCB_TDO2,LCB_dual,P_dual_active,P_balanced_dual,AD_maxTanimoto,in_domain
CHEMBL1201012,FLURANDRENOLIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1965.0,5.66,5.51,5.58,0.15,4.23,4.33,4.23,0.11,0.11,0.191,False
CHEMBL1200721,ESTRAMUSTINE PHOSPHATE SODIUM,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-],1981.0,5.66,5.41,5.54,0.25,4.23,4.24,4.23,0.083,0.083,0.215,False
CHEMBL1201064,FLUOROMETHOLONE ACETATE,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1986.0,6.06,5.41,5.74,0.65,4.64,4.23,4.23,0.127,0.116,0.205,False
CHEMBL4298171,LINZAGOLIX CHOLINE,COc1cc(F)c(-n2c(=O)[nH]c3csc(C(=O)[O-])c3c2=O)cc1OCc1c(OC)ccc(F)c1F,2022.0,5.66,5.66,5.66,-0.0,4.23,4.48,4.23,0.138,0.138,0.238,False
CHEMBL1201864,DIENOGEST,C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,2010.0,5.77,5.39,5.58,0.37,4.34,4.22,4.22,0.099,0.094,0.19,False
CHEMBL196,ASCORBIC ACID,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,1985.0,5.65,5.4,5.52,0.25,4.22,4.22,4.22,0.083,0.083,0.18,False
CHEMBL962,EPOPROSTENOL SODIUM,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)[O-])O[C@H]2C[C@H]1O,1995.0,5.71,5.39,5.55,0.32,4.28,4.22,4.22,0.088,0.088,0.12,False
CHEMBL1173055,RUCAPARIB,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,2016.0,6.04,5.4,5.72,0.64,4.61,4.22,4.22,0.122,0.11,0.214,False
CHEMBL30,CIMETIDINE,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,1977.0,5.81,5.4,5.61,0.41,4.39,4.22,4.22,0.099,0.088,0.149,False
CHEMBL7568,QUINACRINE,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,,5.65,5.49,5.57,0.16,4.22,4.31,4.22,0.105,0.105,0.215,False
CHEMBL1909298,PINAVERIUM BROMIDE,COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC,,5.65,5.67,5.66,-0.02,4.22,4.49,4.22,0.138,0.138,0.178,False
CHEMBL4435170,DEUCRAVACITINIB,[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,2022.0,6.85,5.39,6.12,1.46,5.42,4.22,4.22,0.166,0.105,0.308,True
CHEMBL222813,ZANAMIVIR,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)OC(C(=O)O)=C[C@@H]1NC(=N)N,1999.0,6.01,5.4,5.7,0.61,4.58,4.22,4.22,0.122,0.116,0.183,False
CHEMBL1339,VARDENAFIL HYDROCHLORIDE,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,2003.0,5.64,5.45,5.54,0.2,4.22,4.27,4.22,0.094,0.094,0.213,False
CHEMBL4303525,OMAVELOXOLONE,CC1(C)CC[C@]2(NC(=O)C(C)(F)F)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,2023.0,5.92,5.39,5.66,0.52,4.49,4.22,4.22,0.105,0.099,0.168,False
CHEMBL1587,POLYTHIAZIDE,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,1961.0,6.22,5.38,5.8,0.84,4.8,4.21,4.21,0.133,0.11,0.165,False
CHEMBL1200848,HYDROXYPROGESTERONE CAPROATE,CCCCCC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1975.0,5.74,5.39,5.57,0.36,4.32,4.21,4.21,0.094,0.094,0.191,False
CHEMBL43452,POMALIDOMIDE,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,2013.0,6.06,5.39,5.72,0.67,4.63,4.21,4.21,0.122,0.11,0.241,False
CHEMBL3707313,TRIFAROTENE,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1,2019.0,5.64,5.8,5.72,-0.16,4.21,4.62,4.21,0.149,0.138,0.217,False
CHEMBL467058,LANINAMIVIR OCTANOATE,CCCCCCCC(=O)OC[C@@H](O)[C@@H](OC)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O,2010.0,6.01,5.39,5.7,0.63,4.59,4.21,4.21,0.116,0.11,0.152,False
CHEMBL817,TOLAZAMIDE,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,1966.0,5.64,5.65,5.64,-0.01,4.21,4.47,4.21,0.133,0.133,0.291,False
CHEMBL3545363,GLECAPREVIR,CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC/C=C/C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O,2017.0,6.41,5.39,5.9,1.02,4.98,4.21,4.21,0.144,0.116,0.177,False
CHEMBL2105629,VINFLUNINE DITARTRATE,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,2009.0,5.63,5.81,5.72,-0.17,4.21,4.63,4.21,0.144,0.133,0.172,False
CHEMBL1908906,FLORBETABEN,CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)cc2)cc1,2014.0,5.68,5.38,5.53,0.29,4.25,4.21,4.21,0.083,0.083,0.174,False
CHEMBL566752,FLORBETABEN F18,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])cc2)cc1,2014.0,5.68,5.38,5.53,0.29,4.25,4.21,4.21,0.083,0.083,0.174,False
CHEMBL1512,FLUNISOLIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1981.0,5.64,5.48,5.56,0.16,4.21,4.3,4.21,0.105,0.105,0.18,False
CHEMBL135,ESTRADIOL,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1975.0,5.64,5.42,5.53,0.22,4.21,4.25,4.21,0.083,0.083,0.188,False
CHEMBL1055,CHLORTHALIDONE,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,1960.0,5.95,5.39,5.67,0.56,4.53,4.21,4.21,0.11,0.105,0.242,False
CHEMBL422,TRIFLUOPERAZINE,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1959.0,5.9,5.38,5.64,0.51,4.47,4.21,4.21,0.105,0.099,0.278,False
CHEMBL1200430,ESTRADIOL ACETATE,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,2003.0,5.63,5.46,5.55,0.17,4.2,4.28,4.2,0.094,0.094,0.256,False
CHEMBL1475,TRIOXSALEN,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,1964.0,5.63,5.61,5.62,0.02,4.2,4.43,4.2,0.122,0.122,0.18,False
CHEMBL3622821,UPADACITINIB,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,2019.0,5.9,5.38,5.64,0.52,4.47,4.2,4.2,0.105,0.099,0.198,False
CHEMBL2105581,VERALIPRIDE,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,1979.0,5.85,5.38,5.62,0.47,4.42,4.2,4.2,0.099,0.088,0.216,False
CHEMBL1447476,BITHIONOLATE SODIUM,[O-]c1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1[O-],,5.63,5.47,5.55,0.16,4.2,4.29,4.2,0.094,0.094,0.195,False
CHEMBL1908919,FLORBETAPIR,CNc1ccc(/C=C/c2ccc(OCCOCCOCCF)nc2)cc1,2012.0,5.65,5.38,5.52,0.28,4.23,4.2,4.2,0.083,0.083,0.208,False
CHEMBL1201325,HEXOCYCLIUM,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,1982.0,5.62,5.74,5.68,-0.12,4.2,4.56,4.2,0.144,0.138,0.231,False
CHEMBL989,FLUOCINOLONE ACETONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1963.0,5.63,5.47,5.55,0.15,4.2,4.3,4.2,0.099,0.099,0.193,False
CHEMBL3137308,PEFICITINIB,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2,2019.0,5.66,5.38,5.52,0.29,4.23,4.2,4.2,0.083,0.083,0.198,False
CHEMBL1774461,FLORBETAPIR F 18,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1,2012.0,5.65,5.38,5.52,0.28,4.23,4.2,4.2,0.083,0.083,0.208,False
CHEMBL1200624,ETHYNODIOL DIACETATE,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,1966.0,5.71,5.36,5.54,0.35,4.29,4.19,4.19,0.088,0.088,0.205,False
CHEMBL1657,TAZAROTENE,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,1997.0,5.62,5.38,5.5,0.24,4.19,4.2,4.19,0.077,0.077,0.204,False
CHEMBL405110,METHYLENE BLUE ANHYDROUS,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,2011.0,5.61,5.45,5.53,0.16,4.19,4.28,4.19,0.094,0.094,0.314,True
CHEMBL1200483,PHENMETRAZINE HYDROCHLORIDE,CC1NCCOC1c1ccccc1,1982.0,5.86,5.37,5.61,0.48,4.43,4.19,4.19,0.099,0.094,0.211,False
CHEMBL1487,ATORVASTATIN,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,1996.0,6.26,5.37,5.81,0.89,4.83,4.19,4.19,0.133,0.11,0.268,False
CHEMBL591665,SODIUM ASCORBATE,O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O,2006.0,5.68,5.37,5.52,0.31,4.25,4.19,4.19,0.083,0.083,0.173,False
CHEMBL1237021,LURASIDONE,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,2010.0,5.61,5.54,5.58,0.07,4.19,4.37,4.19,0.11,0.11,0.214,False
CHEMBL4204794,AVAPRITINIB,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1,2020.0,5.61,5.52,5.57,0.09,4.19,4.35,4.19,0.105,0.105,0.306,True
CHEMBL2024517,CARIPRAZINE HYDROCHLORIDE,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,2015.0,5.62,5.52,5.57,0.1,4.19,4.34,4.19,0.105,0.105,0.207,False
CHEMBL42,CLOZAPINE,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,1989.0,6.44,5.36,5.9,1.08,5.02,4.19,4.19,0.138,0.105,0.303,True
CHEMBL726,FLUPHENAZINE,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1959.0,5.85,5.37,5.61,0.48,4.43,4.19,4.19,0.099,0.094,0.241,False
CHEMBL1201109,DESONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1972.0,5.62,5.51,5.56,0.11,4.19,4.33,4.19,0.105,0.105,0.209,False
CHEMBL1755,CONIVAPTAN,Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2,2005.0,6.36,5.36,5.86,1.0,4.93,4.19,4.19,0.138,0.11,0.265,False
CHEMBL1208422,ROSE BENGAL FREE ACID,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12,1971.0,5.62,5.52,5.57,0.1,4.19,4.35,4.19,0.105,0.105,0.174,False
CHEMBL290106,BITHIONOL,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,,5.62,5.47,5.55,0.15,4.19,4.3,4.19,0.094,0.094,0.195,False
CHEMBL1732,DIHYDROERGOTAMINE,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,1946.0,5.62,5.55,5.58,0.07,4.19,4.37,4.19,0.11,0.11,0.184,False
CHEMBL1370,BUDESONIDE,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1994.0,5.78,5.37,5.57,0.41,4.35,4.19,4.19,0.099,0.088,0.198,False
CHEMBL866,MYCOPHENOLIC ACID,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,2004.0,5.67,5.37,5.52,0.3,4.24,4.19,4.19,0.083,0.083,0.176,False
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,2019.0,5.91,5.36,5.64,0.56,4.49,4.18,4.18,0.099,0.094,0.158,False
CHEMBL1576,ETHINAMATE,C#CC1(OC(N)=O)CCCCC1,1982.0,5.6,5.35,5.48,0.25,4.18,4.18,4.18,0.072,0.072,0.136,False
CHEMBL1200951,FLUPHENAZINE ENANTHATE,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1967.0,5.93,5.36,5.64,0.57,4.5,4.18,4.18,0.105,0.099,0.229,False
CHEMBL1200854,FLUPHENAZINE DECANOATE,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1972.0,5.93,5.36,5.64,0.57,4.5,4.18,4.18,0.105,0.099,0.229,False
CHEMBL1328,PENTAGASTRIN,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,1974.0,5.6,5.38,5.49,0.23,4.18,4.2,4.18,0.077,0.077,0.206,False
CHEMBL161,CEFTRIAXONE,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,1984.0,5.9,5.36,5.63,0.54,4.47,4.18,4.18,0.105,0.099,0.158,False
CHEMBL2104594,CALCIUM GLUBIONATE,O=C([O-])[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,,5.7,5.36,5.53,0.34,4.27,4.18,4.18,0.083,0.083,0.135,False
CHEMBL1095097,EPLERENONE,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23O[C@@H]2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)[C@H]13,2002.0,5.84,5.36,5.6,0.48,4.41,4.18,4.18,0.094,0.088,0.191,False
CHEMBL2360464,PEMETREXED DISODIUM,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1,2004.0,5.66,5.35,5.51,0.3,4.23,4.18,4.18,0.077,0.077,0.188,False
CHEMBL38827,LUMEFANTRINE,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,2009.0,5.69,5.36,5.53,0.34,4.27,4.18,4.18,0.083,0.083,0.229,False
CHEMBL227875,PRETOMANID,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,2019.0,6.79,5.35,6.07,1.44,5.36,4.17,4.17,0.144,0.088,0.21,False
CHEMBL1201146,NORETHINDRONE ACETATE,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,1973.0,5.67,5.35,5.51,0.32,4.24,4.17,4.17,0.077,0.077,0.21,False
CHEMBL2107431,LYNESTRENOL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,,5.62,5.35,5.48,0.27,4.19,4.17,4.17,0.072,0.072,0.162,False
CHEMBL1533,DESOGESTREL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,1992.0,5.67,5.35,5.51,0.32,4.25,4.17,4.17,0.077,0.077,0.133,False
CHEMBL2218896,NABILONE,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21,1985.0,5.65,5.35,5.5,0.3,4.22,4.17,4.17,0.077,0.077,0.179,False
CHEMBL1276308,MIFEPRISTONE,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,2000.0,5.75,5.34,5.55,0.41,4.33,4.17,4.17,0.094,0.083,0.159,False
CHEMBL1756,ESTRAMUSTINE PHOSPHATE,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,1981.0,5.6,5.37,5.49,0.23,4.17,4.19,4.17,0.077,0.077,0.217,False
CHEMBL393220,ATORVASTATIN CALCIUM,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)[O-],1996.0,6.3,5.34,5.82,0.96,4.88,4.17,4.17,0.133,0.116,0.277,False
CHEMBL1531,ETONOGESTREL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,2001.0,5.69,5.35,5.52,0.34,4.26,4.17,4.17,0.077,0.077,0.167,False
CHEMBL2396661,ALPELISIB,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,2019.0,6.76,5.35,6.06,1.41,5.33,4.17,4.17,0.144,0.094,0.237,False
CHEMBL1200807,NORELGESTROMIN,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,2001.0,5.72,5.35,5.54,0.37,4.3,4.17,4.17,0.088,0.088,0.148,False
CHEMBL1201039,BENZTHIAZIDE,NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,1960.0,5.71,5.35,5.53,0.37,4.29,4.17,4.17,0.083,0.083,0.194,False
CHEMBL2040682,CICLESONIDE,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,2006.0,5.73,5.34,5.53,0.39,4.3,4.16,4.16,0.088,0.088,0.196,False
CHEMBL12856,INAMRINONE,Nc1cc(-c2ccncc2)c[nH]c1=O,1984.0,5.9,5.34,5.62,0.56,4.48,4.16,4.16,0.099,0.094,0.255,False
CHEMBL22242,REMOXIPRIDE,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,1990.0,5.74,5.34,5.54,0.4,4.31,4.16,4.16,0.088,0.083,0.224,False
CHEMBL1098285,DISTIGMINE BROMIDE,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,,5.58,5.44,5.51,0.14,4.16,4.27,4.16,0.083,0.083,0.172,False
CHEMBL1431,METFORMIN,CN(C)C(=N)NC(=N)N,1995.0,5.59,5.52,5.55,0.07,4.16,4.34,4.16,0.099,0.099,0.096,False
CHEMBL815,DINOPROST,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,1982.0,5.66,5.34,5.5,0.32,4.23,4.16,4.16,0.077,0.077,0.118,False
CHEMBL3989974,CEFIDEROCOL,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,2019.0,5.91,5.33,5.62,0.57,4.48,4.16,4.16,0.099,0.094,0.156,False
CHEMBL1162,NORETHINDRONE,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,1962.0,5.64,5.34,5.49,0.3,4.22,4.16,4.16,0.077,0.077,0.192,False
CHEMBL53418,DANTHRON,O=C1c2cccc(O)c2C(=O)c2c(O)cccc21,,5.59,5.36,5.47,0.23,4.16,4.18,4.16,0.072,0.072,0.25,False
CHEMBL1652606,CEFTOBIPROLE MEDOCARIL FREE ACID,Cc1oc(=O)oc1COC(=O)N1CC[C@@H](N2CC/C(=C\C3=C(C(=O)O)N4C(=O)[C@@H](NC(=O)/C(=N/O)c5nsc(N)n5)[C@H]4SC3)C2=O)C1,2024.0,6.25,5.34,5.79,0.91,4.82,4.16,4.16,0.127,0.11,0.155,False
CHEMBL3301607,FILGOTINIB,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,2020.0,6.33,5.34,5.83,0.99,4.9,4.16,4.16,0.133,0.116,0.242,False
CHEMBL1200600,FLUOROMETHOLONE,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1972.0,5.66,5.33,5.49,0.33,4.23,4.15,4.15,0.072,0.072,0.195,False
CHEMBL3707348,ACALABRUTINIB,CC#CC(=O)N1CCC[C@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,2017.0,6.37,5.33,5.85,1.04,4.94,4.15,4.15,0.127,0.099,0.223,False
CHEMBL193482,ESTRIOL,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O,2000.0,5.58,5.34,5.46,0.24,4.15,4.17,4.15,0.066,0.066,0.171,False
CHEMBL1161,MOMETASONE FUROATE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl,1987.0,5.77,5.32,5.55,0.45,4.35,4.15,4.15,0.088,0.077,0.214,False
CHEMBL605846,OLODATEROL,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1,2014.0,6.23,5.33,5.78,0.91,4.81,4.15,4.15,0.122,0.105,0.205,False
CHEMBL2107797,NORGESTREL,C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,1968.0,5.66,5.33,5.49,0.33,4.23,4.15,4.15,0.072,0.072,0.177,False
CHEMBL1139,EPOPROSTENOL,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,1995.0,5.64,5.32,5.48,0.32,4.22,4.15,4.15,0.072,0.072,0.125,False
CHEMBL1389,LEVONORGESTREL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,1982.0,5.66,5.33,5.49,0.33,4.23,4.15,4.15,0.072,0.072,0.177,False
CHEMBL4216467,RIPRETINIB,CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21,2020.0,6.5,5.33,5.92,1.17,5.08,4.15,4.15,0.127,0.094,0.277,False
CHEMBL386630,TESTOSTERONE,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,1972.0,5.57,5.34,5.46,0.22,4.14,4.17,4.14,0.066,0.066,0.224,False
CHEMBL1289,HALOPROGIN,Clc1cc(Cl)c(OCC#CI)cc1Cl,1982.0,5.57,5.4,5.49,0.16,4.14,4.23,4.14,0.072,0.072,0.182,False
CHEMBL1476022,NOMEGESTROL ACETATE,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,,5.92,5.32,5.62,0.6,4.49,4.14,4.14,0.094,0.088,0.222,False
CHEMBL887,RASAGILINE,C#CCN[C@@H]1CCc2ccccc21,2005.0,5.64,5.32,5.48,0.33,4.22,4.14,4.14,0.072,0.072,0.21,False
CHEMBL2103774,TIBOLONE,C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,,5.63,5.31,5.47,0.32,4.21,4.14,4.14,0.066,0.066,0.171,False
CHEMBL916,TIROFIBAN,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,1998.0,5.79,5.31,5.55,0.48,4.37,4.14,4.14,0.088,0.083,0.24,False
CHEMBL180022,NERATINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,2017.0,6.35,5.32,5.83,1.03,4.92,4.14,4.14,0.127,0.105,0.231,False
