clean_smiles,pIC50_ido1,pIC50_tdo2,ido1_molid,tdo2_molid,src_doc,year,same_doc,M,D,scaffold
CC(=O)Nc1cc(Nc2ccc(OC(F)F)cc2)c2cc(C(=O)O)[nH]c2c1,5.497572880015567,5.259637310505756,CHEMBL4781631,CHEMBL4781631,CHEMBL4680135,2020,True,5.378605095260662,0.2379355695098111,c1ccc(Nc2cccc3[nH]ccc23)cc1
CC(=O)Nc1cc(Nc2cccc3[nH]ncc23)c2cc(C(=O)O)[nH]c2c1,5.123782159408358,5.168770306132936,CHEMBL4784589,CHEMBL4784589,CHEMBL4680135,2020,True,5.1462762327706475,-0.04498814672457829,c1cc(Nc2cccc3[nH]ncc23)c2cc[nH]c2c1
CC(=O)Nc1cccc(-n2nnc3c2C(=O)c2ccccc2C3=O)c1,7.0915149811213505,6.87942606879415,CHEMBL4763470,CHEMBL4763470,CHEMBL4706547,2020,True,6.9854705249577504,0.21208891232720006,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccccc1
CC(=O)OCc1coc2c1C(=O)C(=O)c1c-2ccc2c1C=CC(=O)C2(C)C,6.638272163982407,6.136677139879544,CHEMBL5204091,CHEMBL5204091,CHEMBL5154829,2022,True,6.387474651930976,0.5015950241028628,O=C1C=Cc2c(ccc3c2C(=O)C(=O)c2ccoc2-3)C1
CC(=O)OCc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCC(=O)C2(C)C,5.926734438996277,6.119713373027803,CHEMBL5206950,CHEMBL5206950,CHEMBL5154829,2022,True,6.02322390601204,-0.192978934031526,O=C1CCc2c(ccc3c2C(=O)C(=O)c2ccoc2-3)C1
CC(=O)OCc1coc2c1C(=O)C(=O)c1c-2ccc2c1CC[C@H](O)C2(C)C,5.895054915659371,5.651158706825208,CHEMBL5190925,CHEMBL5190925,CHEMBL5154829,2022,True,5.77310681124229,0.24389620883416274,O=C1C(=O)c2c(ccc3c2CCCC3)-c2occc21
CC(=O)O[C@@H]1CCCC[C@H]1CNc1cc(Br)cc2[nH]ncc12,5.2380721615794705,6.721246399047171,CHEMBL5220436,CHEMBL5220436,CHEMBL5214905,2021,True,5.979659280313321,-1.4831742374677006,c1cc(NCC2CCCCC2)c2cn[nH]c2c1
CC(=O)O[C@H]1CCc2c(ccc3c2C(=O)C(=O)c2c(C)coc2-3)C1(C)C,6.3979400086720375,5.992320122295393,CHEMBL5176219,CHEMBL5176219,CHEMBL5154829,2022,True,6.195130065483715,0.4056198863766447,O=C1C(=O)c2c(ccc3c2CCCC3)-c2occc21
CC(=O)O[C@H]1CCc2c(ccc3c2C(=O)C(=O)c2c(CO)coc2-3)C1(C)C,5.926548565035901,5.727074404871368,CHEMBL5191984,CHEMBL5191984,CHEMBL5154829,2022,True,5.826811484953635,0.19947416016453268,O=C1C(=O)c2c(ccc3c2CCCC3)-c2occc21
CC(C(=O)Nc1ccc(Cl)cc1)C1CCC2(CC1)c1ccc(C(F)(F)F)cc1CN2C,8.080921907623926,5.1487416512809245,CHEMBL4764360,CHEMBL4764360,CHEMBL4673358,2021,True,6.614831779452425,2.9321802563430017,O=C(CC1CCC2(CC1)NCc1ccccc12)Nc1ccccc1
CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,6.7685016939859715,4.448550002027125,CHEMBL4752478,CHEMBL4752478,CHEMBL4673358,2021,True,5.608525848006549,2.3199516919588463,O=C(CN1CCC2(CC1)COc1ccccc12)Nc1ccccc1
CC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CCc3ccccc32)CC1,7.4089353929735005,4.4089353929735005,CHEMBL4782532,CHEMBL4782532,CHEMBL4673358,2021,True,5.9089353929735005,3.0,O=C(CN1CCC2(CCc3ccccc32)CC1)Nc1ccccc1
CC(C)(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,7.958607314841775,4.319664486585436,CHEMBL4761629,CHEMBL4761629,CHEMBL4673358,2021,True,6.1391359007136055,3.6389428282563383,O=C(CN1CCC2(CC1)COc1ccccc12)Nc1ccccc1
CC(C)(C)C1CCC(C(O)c2c(C3CC3)sc3cncn23)CC1,6.291579099865287,5.555955204081924,CHEMBL6032725,CHEMBL6032725,CHEMBL5729017,2022,True,5.923767151973605,0.7356238957833634,c1ncn2c(CC3CCCCC3)c(C3CC3)sc12
CC(C)(C)C1CCC(CC(O)c2c(C3CC3)sc3cncn23)CC1,6.022276394711152,5.363512103646634,CHEMBL5909287,CHEMBL5909287,CHEMBL5729017,2022,True,5.692894249178893,0.658764291064518,c1ncn2c(CCC3CCCCC3)c(C3CC3)sc12
CC(C)(C)OC(=O)N1CCC(CNc2cc(Br)cc3[nH]ncc23)C1,5.044793462458058,5.866461091629782,CHEMBL5220376,CHEMBL5220376,CHEMBL5214905,2021,True,5.45562727704392,-0.8216676291717242,c1cc(NCC2CCNC2)c2cn[nH]c2c1
CC(C)(C)OC(=O)N1CCN(Cc2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)CC1,5.72584215073632,6.886056647693163,CHEMBL4577825,CHEMBL4577825,CHEMBL4354812,2019,True,6.305949399214741,-1.1602144969568426,O=C1c2ccccc2-n2c1nc1ccc(CN3CCNCC3)cc1c2=O
CC(C)(C)c1sc2cncn2c1C(O)C1CCCCC1,6.048176964684088,5.688246138944246,CHEMBL5773887,CHEMBL5773887,CHEMBL5729017,2022,True,5.868211551814166,0.35993082573984214,c1sc2cncn2c1CC1CCCCC1
CC(C)(C)c1sc2cncn2c1C(O)CC1CCCCC1,6.048176964684088,5.671620396561262,CHEMBL5878782,CHEMBL5878782,CHEMBL5729017,2022,True,5.859898680622675,0.376556568122826,c1sc2cncn2c1CCC1CCCCC1
CC(C)C1(C)CCC(C(O)c2c(C3CC3)sc3cncn23)C1,7.478861916295964,6.2373214362725635,CHEMBL5777662,CHEMBL5777662,CHEMBL5729017,2022,True,6.858091676284264,1.2415404800234002,c1ncn2c(CC3CCCC3)c(C3CC3)sc12
CC(C)C1CCC(C(O)c2c(C3CC3)sc3cncn23)CC1,6.991399828238082,5.832682665251824,CHEMBL5739867,CHEMBL5739867,CHEMBL5729017,2022,True,6.412041246744954,1.1587171629862576,c1ncn2c(CC3CCCCC3)c(C3CC3)sc12
CC(C)C1CCC(CC(O)c2c(C3CC3)sc3cncn23)CC1,6.291579099865287,5.548213564475709,CHEMBL5920436,CHEMBL5920436,CHEMBL5729017,2022,True,5.919896332170499,0.7433655353895778,c1ncn2c(CCC3CCCCC3)c(C3CC3)sc12
CC(C)CC1CCC(C(O)c2c(C3CC3)sc3cncn23)C1,7.140861702705469,5.696803942579511,CHEMBL5948137,CHEMBL5948137,CHEMBL5729017,2022,True,6.41883282264249,1.4440577601259577,c1ncn2c(CC3CCCC3)c(C3CC3)sc12
CC(C)Cc1sc2cncn2c1C(O)C1CCCCC1,6.361510743045363,6.2343314452409855,CHEMBL6020467,CHEMBL6020467,CHEMBL5729017,2022,True,6.297921094143174,0.12717929780437753,c1sc2cncn2c1CC1CCCCC1
CC(C)Cc1sc2cncn2c1C(O)CC1CCCCC1,6.07727454200674,5.97061622231479,CHEMBL5999636,CHEMBL5999636,CHEMBL5729017,2022,True,6.023945382160765,0.10665831969194972,c1sc2cncn2c1CCC1CCCCC1
CC(C)c1sc2cncn2c1[C@@H](O)C1CCCCC1,7.931814138253839,6.219682687859849,CHEMBL5937829,CHEMBL5937829,CHEMBL5729017,2022,True,7.075748413056844,1.71213145039399,c1sc2cncn2c1CC1CCCCC1
CC(C)c1sc2cncn2c1[C@@H](O)CC1CCCCC1,7.809668301829708,6.413412695328245,CHEMBL5787255,CHEMBL5787255,CHEMBL5729017,2022,True,7.111540498578977,1.3962556065014633,c1sc2cncn2c1CCC1CCCCC1
CC(C1CCCCC1)C(O)c1c(C2CC2)sc2cncn12,7.0589857562944305,6.0851281824599495,CHEMBL5880439,CHEMBL5880439,CHEMBL5729017,2022,True,6.57205696937719,0.973857573834481,c1ncn2c(CCC3CCCCC3)c(C3CC3)sc12
CC(CC(O)c1c(C2CC2)sc2cncn12)C1CCCCC1,6.906578314837765,6.031050319018657,CHEMBL6049323,CHEMBL6049323,CHEMBL5729017,2022,True,6.468814316928212,0.875527995819108,c1ncn2c(CCCC3CCCCC3)c(C3CC3)sc12
CC1(C(O)c2c(C(F)(F)F)sc3cncn23)CCCC1,7.787812395596042,7.262012673666569,CHEMBL5906358,CHEMBL5906358,CHEMBL5729017,2022,True,7.524912534631305,0.5257997219294728,c1sc2cncn2c1CC1CCCC1
CC1(C(O)c2c(C3CC3)sc3cncn23)CCCCC1,7.97469413473523,6.982966660701219,CHEMBL5981696,CHEMBL5981696,CHEMBL5729017,2022,True,7.478830397718225,0.9917274740340103,c1ncn2c(CC3CCCCC3)c(C3CC3)sc12
CC1(C(O)c2c(C3CC3)sc3cncn23)CCCCCC1,7.493494967595128,6.508638306165727,CHEMBL5816062,CHEMBL5816062,CHEMBL5729017,2022,True,7.001066636880427,0.9848566614294008,c1ncn2c(CC3CCCCCC3)c(C3CC3)sc12
CC1(C)C(=O)C=Cc2c1ccc1c2C(=O)C(=O)c2c(CCl)coc2-1,6.510681525807763,6.71356419889976,CHEMBL5174722,CHEMBL5174722,CHEMBL5154829,2022,True,6.612122862353761,-0.20288267309199703,O=C1C=Cc2c(ccc3c2C(=O)C(=O)c2ccoc2-3)C1
CC1(C)C(=O)C=Cc2c1ccc1c2C(=O)C(=O)c2c(CF)coc2-1,6.281918676479622,6.190401142103527,CHEMBL5172044,CHEMBL5172044,CHEMBL5154829,2022,True,6.236159909291574,0.091517534376095,O=C1C=Cc2c(ccc3c2C(=O)C(=O)c2ccoc2-3)C1
CC1(C)C(=O)C=Cc2c1ccc1c2C(=O)C(=O)c2c(CO)coc2-1,6.0117791553105775,6.0972495709208,CHEMBL4751204,CHEMBL4751204,CHEMBL5154829,2020,True,6.054514363115689,-0.08547041561022262,O=C1C=Cc2c(ccc3c2C(=O)C(=O)c2ccoc2-3)C1
CC1(C)C(=O)CCc2c1ccc1c2C(=O)C(=O)c2c(CO)coc2-1,6.5713337517843655,6.101712833394785,CHEMBL5172374,CHEMBL5172374,CHEMBL5154829,2022,True,6.336523292589575,0.4696209183895803,O=C1CCc2c(ccc3c2C(=O)C(=O)c2ccoc2-3)C1
CC1(C)CC(C(O)c2c(C(F)(F)F)sc3cncn23)C1,8.008330992620051,6.0400051616715835,CHEMBL6047408,CHEMBL6047408,CHEMBL5729017,2022,True,7.024168077145817,1.9683258309484675,c1sc2cncn2c1CC1CCC1
CC1(C)CC(C(O)c2c(C3CC3)sc3cncn23)C1,8.269217724333611,6.570247719997592,CHEMBL5900741,CHEMBL5900741,CHEMBL5729017,2022,True,7.419732722165602,1.6989700043360187,c1ncn2c(CC3CCC3)c(C3CC3)sc12
CC1(C)CC([C@H](O)c2c(C3CC3)sc3cncn23)C1,8.298432014944073,6.609064892896621,CHEMBL5989385,CHEMBL5989385,CHEMBL5729017,2022,True,7.453748453920347,1.689367122047452,c1ncn2c(CC3CCC3)c(C3CC3)sc12
CC1(C)CCC(C(O)c2c(C(F)(F)F)sc3cncn23)C1,7.246416941107094,6.035269078946371,CHEMBL5831241,CHEMBL5831241,CHEMBL5729017,2022,True,6.640843010026732,1.2111478621607228,c1sc2cncn2c1CC1CCCC1
CC1(C)CCC(C(O)c2c(C(F)(F)F)sc3cncn23)CC1,7.2343314452409855,5.557520230935552,CHEMBL5949641,CHEMBL5949641,CHEMBL5729017,2022,True,6.395925838088269,1.6768112143054337,c1sc2cncn2c1CC1CCCCC1
CC1(C)CCC(C(O)c2c(C3CC3)sc3cncn23)C1,7.72584215073632,6.542118103266008,CHEMBL5749976,CHEMBL5749976,CHEMBL5729017,2022,True,7.1339801270011645,1.1837240474703128,c1ncn2c(CC3CCCC3)c(C3CC3)sc12
CC1(C)CCC(C(O)c2c(C3CC3)sc3cncn23)CC1,7.598599459218456,6.412289034981089,CHEMBL5772759,CHEMBL5772759,CHEMBL5729017,2022,True,7.005444247099772,1.1863104242373677,c1ncn2c(CC3CCCCC3)c(C3CC3)sc12
CC1(C)CCC(C)(C(O)c2c(C3CC3)sc3cncn23)C1,7.728158393463501,6.82102305270683,CHEMBL5858320,CHEMBL5858320,CHEMBL5729017,2022,True,7.274590723085166,0.9071353407566711,c1ncn2c(CC3CCCC3)c(C3CC3)sc12
CC1(C)CCC(CC(O)c2c(C(F)(F)F)sc3cncn23)C1,6.504455662453552,5.071092309756048,CHEMBL6054555,CHEMBL6054555,CHEMBL5729017,2022,True,5.787773986104799,1.433363352697504,c1sc2cncn2c1CCC1CCCC1
CC1(C)CCC(CC(O)c2c(C(F)(F)F)sc3cncn23)CC1,6.349692476868063,5.137868620686962,CHEMBL5906765,CHEMBL5906765,CHEMBL5729017,2022,True,5.743780548777513,1.211823856181101,c1sc2cncn2c1CCC1CCCCC1
CC1(C)CCC(CC(O)c2c(C3CC3)sc3cncn23)C1,7.404503778174426,6.493494967595128,CHEMBL6041061,CHEMBL6041061,CHEMBL5729017,2022,True,6.948999372884777,0.9110088105792986,c1ncn2c(CCC3CCCC3)c(C3CC3)sc12
CC1(C)CCC(CC(O)c2c(C3CC3)sc3cncn23)CC1,7.123782159408358,6.110698297493689,CHEMBL5752652,CHEMBL5752652,CHEMBL5729017,2022,True,6.617240228451024,1.0130838619146685,c1ncn2c(CCC3CCCCC3)c(C3CC3)sc12
CC1(C)CCC(C[C@@H](O)c2c(C3CC3)sc3cncn23)C1,7.709965388637482,6.581698708680254,CHEMBL5844877,CHEMBL5844877,CHEMBL5729017,2022,True,7.145832048658868,1.1282666799572274,c1ncn2c(CCC3CCCC3)c(C3CC3)sc12
CC1(C)CCCC(C(O)c2c(C3CC3)sc3cncn23)C1,7.397940008672037,6.5934598195660445,CHEMBL5824104,CHEMBL5824104,CHEMBL5729017,2022,True,6.99569991411904,0.8044801891059921,c1ncn2c(CC3CCCCC3)c(C3CC3)sc12
CC1(C)CCCC(CC(O)c2c(C3CC3)sc3cncn23)C1,7.070070439915412,6.262807357295263,CHEMBL5954392,CHEMBL5954392,CHEMBL5729017,2022,True,6.666438898605337,0.8072630826201488,c1ncn2c(CCC3CCCCC3)c(C3CC3)sc12
CC1(C)CCCC1C(O)c1c(C2CC2)sc2cncn12,7.130768280269024,6.876148359032914,CHEMBL5959952,CHEMBL5959952,CHEMBL5729017,2022,True,7.003458319650969,0.25461992123610955,c1ncn2c(CC3CCCC3)c(C3CC3)sc12
CC1(C)CCCCC1CC(O)c1c(C2CC2)sc2cncn12,6.832682665251824,6.530177984021837,CHEMBL6052626,CHEMBL6052626,CHEMBL5729017,2022,True,6.68143032463683,0.30250468122998786,c1ncn2c(CCC3CCCCC3)c(C3CC3)sc12
CC1(C)CCCc2c1ccc1c2C(=O)C(=O)c2c(CO)coc2-1,5.97061622231479,5.7453315209911775,CHEMBL578036,CHEMBL578036,CHEMBL5154829,2022,True,5.857973871652984,0.22528470132361278,O=C1C(=O)c2c(ccc3c2CCCC3)-c2occc21
CC1(C)CC[C@H]([C@@H](O)c2c(C3CC3)sc3cncn23)C1,8.22257317761069,6.721246399047171,CHEMBL5872509,CHEMBL5872509,CHEMBL5729017,2022,True,7.47190978832893,1.5013267785635183,c1ncn2c(CC3CCCC3)c(C3CC3)sc12
CC1(C)CC[C@H]([C@H](O)c2c(C3CC3)sc3cncn23)C1,7.823908740944319,6.484126156288321,CHEMBL6040798,CHEMBL6040798,CHEMBL5729017,2022,True,7.15401744861632,1.3397825846559979,c1ncn2c(CC3CCCC3)c(C3CC3)sc12
CC1(C)CN(C(=O)C(=O)Nc2ccc(Cl)cc2)CCC1c1ccnc2ccc(F)cc12,7.638272163982407,5.346787486224656,CHEMBL4752081,CHEMBL4752081,CHEMBL4673373,2021,True,6.4925298251035315,2.291484677757751,O=C(Nc1ccccc1)C(=O)N1CCC(c2ccnc3ccccc23)CC1
CC1(C)CN(c2cc(Br)cc3[nH]ncc23)CCN1S(C)(=O)=O,6.585026652029182,6.346787486224656,CHEMBL5219380,CHEMBL5219380,CHEMBL5214905,2021,True,6.465907069126919,0.23823916580452575,c1cc(N2CCNCC2)c2cn[nH]c2c1
CC1(C)CN(c2cc(Br)cc3cncn23)CCC12NC(=O)NC2=O,7.059981844992337,5.92009553233328,CHEMBL5900018,CHEMBL5900018,CHEMBL5728673,2021,True,6.490038688662809,1.1398863126590575,O=C1NC(=O)C2(CCN(c3cccc4cncn34)CC2)N1
CC1(C)CN(c2cc(C(F)(F)F)cc3cncn23)CCC12NC(=O)N(CC1CCOCC1)C2=O,5.92009553233328,4.779996573843064,CHEMBL5762228,CHEMBL5762228,CHEMBL5728673,2021,True,5.350046053088172,1.1400989584902153,O=C1NC2(CCN(c3cccc4cncn34)CC2)C(=O)N1CC1CCOCC1
CC1(C)CN(c2cc(C(F)(F)F)cc3cncn23)CCC12NC(=O)N(c1ccccc1)C2=O,5.659952682338607,4.41999931041096,CHEMBL6060370,CHEMBL6060370,CHEMBL5728673,2021,True,5.039975996374784,1.2399533719276468,O=C1NC2(CCN(c3cccc4cncn34)CC2)C(=O)N1c1ccccc1
CC1(C)CN(c2cc(C(F)(F)F)cc3cncn23)CCC12NC(=O)NC2=O,5.92009553233328,5.519993057042849,CHEMBL5890270,CHEMBL5890270,CHEMBL5728673,2021,True,5.720044294688064,0.4001024752904305,O=C1NC(=O)C2(CCN(c3cccc4cncn34)CC2)N1
CC1(C)CN(c2cc(C(F)(F)F)cn3cncc23)CCC12NC(=O)NC2=O,5.739928612014925,6.100179497572904,CHEMBL6024953,CHEMBL6024953,CHEMBL5728673,2021,True,5.920054054793914,-0.3602508855579787,O=C1NC(=O)C2(CCN(c3cccn4cncc34)CC2)N1
CC1(C)CN(c2cc(Cl)cc3cncn23)CCC12NC(=O)NC2=O,6.910569056421562,6.064862440186053,CHEMBL5826390,CHEMBL5826390,CHEMBL5728673,2021,True,6.487715748303808,0.8457066162355096,O=C1NC(=O)C2(CCN(c3cccc4cncn34)CC2)N1
CC1(C)OB(c2ccc3nc4n(c(=O)c3c2)-c2ccc(F)cc2C4=O)OC1(C)C,5.503999545028773,5.220403508742176,CHEMBL4644195,CHEMBL4644195,CHEMBL4619726,2020,True,5.362201526885475,0.283596036286597,O=C1c2ccccc2-n2c1nc1ccc(B3OCCO3)cc1c2=O
CC1(C)OCC(Cn2cc(-c3ccc(N4CCC(C5c6c(F)cccc6-c6cncn65)CC4)cc3)cn2)O1,7.230622673923861,6.496209316942819,CHEMBL5999951,CHEMBL5999951,CHEMBL5728241,2021,True,6.86341599543334,0.734413356981042,c1ccc2c(c1)-c1cncn1C2C1CCN(c2ccc(-c3cnn(CC4COCO4)c3)cc2)CC1
CC1(C)OC[C@H](Cn2cc(-c3ccc(N4CCC(C5c6c(F)cccc6-c6cncn65)CC4)cc3)cn2)O1,7.444905551421681,6.657577319177793,CHEMBL5950706,CHEMBL5950706,CHEMBL5728241,2021,True,7.051241435299737,0.7873282322438877,c1ccc2c(c1)-c1cncn1C2C1CCN(c2ccc(-c3cnn(CC4COCO4)c3)cc2)CC1
CC1(C)c2ccc3c(c2CC[C@@H]1O)C(=O)C(=O)c1c(CO)coc1-3,6.003215758605136,6.0089775104642555,CHEMBL5183281,CHEMBL5183281,CHEMBL5154829,2022,True,6.006096634534696,-0.005761751859119535,O=C1C(=O)c2c(ccc3c2CCCC3)-c2occc21
CC1(CC(O)c2c(C3CC3)sc3cncn23)CCC1,7.379863945026242,6.522878745280337,CHEMBL5816547,CHEMBL5816547,CHEMBL5729017,2022,True,6.95137134515329,0.856985199745905,c1ncn2c(CCC3CCC3)c(C3CC3)sc12
CC1(CC(O)c2c(C3CC3)sc3cncn23)CCCCC1,7.392544976785332,6.690369832574102,CHEMBL5912430,CHEMBL5912430,CHEMBL5729017,2022,True,7.041457404679717,0.7021751442112301,c1ncn2c(CCC3CCCCC3)c(C3CC3)sc12
CC1([C@H](O)c2c(C3CC3)sc3cncn23)CCCC1,8.359518563029578,7.371611069949688,CHEMBL6019793,CHEMBL6019793,CHEMBL5729017,2022,True,7.865564816489633,0.9879074930798897,c1ncn2c(CC3CCCC3)c(C3CC3)sc12
CC1(c2ccccc2)CCC(C(O)c2c(C3CC3)sc3cncn23)C1,7.115204636051019,5.892790030352131,CHEMBL5814249,CHEMBL5814249,CHEMBL5729017,2022,True,6.503997333201575,1.222414605698888,c1ccc(C2CCC(Cc3c(C4CC4)sc4cncn34)C2)cc1
CC1(c2sc3cncn3c2C(O)C2CCCCC2)CC1,6.3819519032879075,5.645891560852599,CHEMBL6013155,CHEMBL6013155,CHEMBL5729017,2022,True,6.013921732070253,0.7360603424353087,c1ncn2c(CC3CCCCC3)c(C3CC3)sc12
CC1=C(CC(=O)c2sccc2Br)C(=O)c2ccccc2C1=O,4.423658649794207,8.465973893943865,CHEMBL5220107,CHEMBL5220107,CHEMBL5214925,2022,True,6.444816271869036,-4.042315244149657,O=C(CC1=CC(=O)c2ccccc2C1=O)c1cccs1
CC1CC(C)(C)CC1C(O)c1c(C2CC2)sc2cncn12,6.764471553092451,6.607303046740334,CHEMBL5961964,CHEMBL5961964,CHEMBL5729017,2022,True,6.685887299916393,0.1571685063521171,c1ncn2c(CC3CCCC3)c(C3CC3)sc12
CC1CCC(C(O)c2c(C(F)(F)F)sc3cncn23)C1,7.341988603342887,6.154281982033341,CHEMBL5867380,CHEMBL5867380,CHEMBL5729017,2022,True,6.748135292688114,1.1877066213095464,c1sc2cncn2c1CC1CCCC1
CC1CCC(C(O)c2c(C(F)(F)F)sc3cncn23)CC1,7.075204004202088,5.707743928643524,CHEMBL5939314,CHEMBL5939314,CHEMBL5729017,2022,True,6.391473966422806,1.3674600755585642,c1sc2cncn2c1CC1CCCCC1
CC1CCC(C(O)c2c(C3CC3)sc3cncn23)C1,7.91721462968355,6.342944147142896,CHEMBL6031823,CHEMBL6031823,CHEMBL5729017,2022,True,7.130079388413224,1.574270482540654,c1ncn2c(CC3CCCC3)c(C3CC3)sc12
CC1CCC(C(O)c2c(C3CC3)sc3cncn23)CC1,7.801342913045577,6.416801226031377,CHEMBL5956674,CHEMBL5956674,CHEMBL5729017,2022,True,7.1090720695384775,1.3845416870141998,c1ncn2c(CC3CCCCC3)c(C3CC3)sc12
CC1CCC(CC(O)c2c(C3CC3)sc3cncn23)CC1,7.298432014944073,6.195179321278838,CHEMBL5834772,CHEMBL5834772,CHEMBL5729017,2022,True,6.746805668111455,1.103252693665235,c1ncn2c(CCC3CCCCC3)c(C3CC3)sc12
CC1CCCC(C(O)c2c(C3CC3)sc3cncn23)C1,7.764471553092451,6.4156687756324695,CHEMBL5908179,CHEMBL5908179,CHEMBL5729017,2022,True,7.09007016436246,1.3488027774599818,c1ncn2c(CC3CCCCC3)c(C3CC3)sc12
CC1CCCC(CC(O)c2c(C(F)(F)F)sc3cncn23)C1,6.688246138944246,5.419075024324381,CHEMBL5907870,CHEMBL5907870,CHEMBL5729017,2022,True,6.053660581634313,1.2691711146198648,c1sc2cncn2c1CCC1CCCCC1
CC1CCCC(CC(O)c2c(C3CC3)sc3cncn23)C1,7.669586226650809,6.293282217663241,CHEMBL5883564,CHEMBL5883564,CHEMBL5729017,2022,True,6.981434222157025,1.3763040089875682,c1ncn2c(CCC3CCCCC3)c(C3CC3)sc12
CC1CCCC1C(O)c1c(C(F)(F)F)sc2cncn12,6.718966632752273,6.728158393463501,CHEMBL5874424,CHEMBL5874424,CHEMBL5729017,2022,True,6.723562513107887,-0.009191760711228625,c1sc2cncn2c1CC1CCCC1
CC1CCCC1C(O)c1c(C2CC2)sc2cncn12,8.075720713938118,7.151195298948196,CHEMBL5977584,CHEMBL5977584,CHEMBL5729017,2022,True,7.613458006443157,0.9245254149899216,c1ncn2c(CC3CCCC3)c(C3CC3)sc12
CC1CCCCC1CC(O)c1c(C(F)(F)F)sc2cncn12,6.782516055786093,5.5718652059712115,CHEMBL5823793,CHEMBL5823793,CHEMBL5729017,2022,True,6.177190630878652,1.2106508498148818,c1sc2cncn2c1CCC1CCCCC1
CC1CCCCC1CC(O)c1c(C2CC2)sc2cncn12,7.3448615651886175,6.386158178123931,CHEMBL6027431,CHEMBL6027431,CHEMBL5729017,2022,True,6.865509871656274,0.9587033870646868,c1ncn2c(CCC3CCCCC3)c(C3CC3)sc12
CC1Oc2cc3c(-c4c(O)cc(O)c5c(O)c6c(cc45)OC(C)C(C)C6=O)c(O)cc(O)c3c(O)c2C(=O)C1C,4.355659901173677,4.313810765755976,CHEMBL162783,CHEMBL162783,CHEMBL4811262,2021,True,4.334735333464827,0.04184913541770108,O=C1CCOc2cc3c(-c4cccc5cc6c(cc45)OCCC6=O)cccc3cc21
CCC(C(=O)Nc1ccc(Cl)cc1)N1CCC2(CCOc3cc(C(F)(F)F)ccc32)CC1,7.182258126592544,4.928117992693875,CHEMBL4743826,CHEMBL4743826,CHEMBL4673358,2021,True,6.055188059643209,2.2541401338986686,O=C(CN1CCC2(CCOc3ccccc32)CC1)Nc1ccccc1
CCC1CCC(C(O)c2c(C3CC3)sc3cncn23)CC1,7.447331783887806,6.2343314452409855,CHEMBL5901654,CHEMBL5901654,CHEMBL5729017,2022,True,6.8408316145643955,1.2130003386468209,c1ncn2c(CC3CCCCC3)c(C3CC3)sc12
CCC1CCC(CC(O)c2c(C3CC3)sc3cncn23)CC1,7.066512712151295,5.698970004336019,CHEMBL5853342,CHEMBL5853342,CHEMBL5729017,2022,True,6.382741358243656,1.367542707815276,c1ncn2c(CCC3CCCCC3)c(C3CC3)sc12
CCC1CCCC1C(O)c1c(C2CC2)sc2cncn12,7.531652669587842,6.642065152999546,CHEMBL5984490,CHEMBL5984490,CHEMBL5729017,2022,True,7.086858911293694,0.8895875165882963,c1ncn2c(CC3CCCC3)c(C3CC3)sc12
CCCC1CCC(CC(O)c2c(C3CC3)sc3cncn23)CC1,6.16304326294045,5.490797477668897,CHEMBL5942932,CHEMBL5942932,CHEMBL5729017,2022,True,5.8269203703046735,0.6722457852715529,c1ncn2c(CCC3CCCCC3)c(C3CC3)sc12
CCCOc1cc(Nc2cc(NC(C)=O)cc3[nH]c(C(=O)O)cc23)ccc1F,5.8297382846050425,5.350665141287858,CHEMBL4764025,CHEMBL4764025,CHEMBL4680135,2020,True,5.590201712946451,0.4790731433171844,c1ccc(Nc2cccc3[nH]ccc23)cc1
CCCc1sc2cncn2c1C(O)C1CCCCC1,7.305394801066432,6.815308569182402,CHEMBL5852044,CHEMBL5852044,CHEMBL5729017,2022,True,7.060351685124417,0.49008623188403,c1sc2cncn2c1CC1CCCCC1
CCCc1sc2cncn2c1C(O)CC1CCCCC1,7.434152181326482,6.22548303427145,CHEMBL5755371,CHEMBL5755371,CHEMBL5729017,2022,True,6.829817607798966,1.2086691470550317,c1sc2cncn2c1CCC1CCCCC1
CCN(CC)C(=O)Cc1ccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)cc1,6.035363296211498,6.838631997765025,CHEMBL3628604,CHEMBL3628604,CHEMBL3627649,2015,True,6.436997646988262,-0.8032687015535265,O=C1c2ccccc2C(=O)c2c1nnn2Cc1ccccc1
CCN(CC)C(=O)c1ccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)cc1,5.714892970433188,6.7423214251308154,CHEMBL3628596,CHEMBL3628596,CHEMBL3627649,2015,True,6.228607197782002,-1.0274284546976276,O=C1c2ccccc2C(=O)c2c1nnn2Cc1ccccc1
