clean_smiles,pIC50,molecule_chembl_id,n,pref_name,pains,MW,LogP,TPSA,QED,scaffold
Nc1sc2ccccc2c1Nc1cccc(Br)c1,6.301029995663981,CHEMBL4283101,1,,False,319.227,4.989600000000001,38.05,0.6981823013540296,c1ccc(Nc2csc3ccccc23)cc1
Nc1sncc1-c1ccccc1,4.7447274948966935,CHEMBL4171214,1,,False,176.244,2.3923000000000005,38.91,0.7241864001811394,c1ccc(-c2cnsc2)cc1
O/N=C(\CNc1cc(Br)cc2[nH]ncc12)c1ccc(O)cc1,4.890759031411797,CHEMBL5218747,1,,False,361.19900000000007,3.3214000000000006,93.53000000000002,0.32583441315287287,N=C(CNc1cccc2[nH]ncc12)c1ccccc1
O/N=C(\Nc1ccc(F)c(Cl)c1)c1cnc(Cl)s1,5.638649975647733,CHEMBL5081219,1,,False,306.149,3.8369,57.510000000000005,0.38349330226474865,N=C(Nc1ccccc1)c1cncs1
O/N=C(\Nc1cccc(Br)c1)c1ccc(Cl)nc1,5.90274269030658,CHEMBL5071322,1,,False,326.58099999999996,3.745400000000001,57.510000000000005,0.29046948334119327,N=C(Nc1ccccc1)c1cccnc1
O/N=C(\Nc1cccc(Br)c1)c1ccc(Cl)s1,5.636200054520891,CHEMBL5076745,1,,False,331.62199999999996,4.4119,44.620000000000005,0.3703626046655646,N=C(Nc1ccccc1)c1cccs1
O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCCCC1,4.100464015347826,CHEMBL4764737,1,,False,343.1960000000002,3.9372000000000025,61.69,0.3782508630803892,N=C(Nc1ccccc1)C(=O)C1CCCCC1
O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(C(=O)NCc2ccccc2)CC1,4.046868774816555,CHEMBL4748091,1,,False,477.3340000000003,3.9787000000000026,94.03,0.26297729099042244,N=C(Nc1ccccc1)C(=O)C1CCN(C(=O)NCc2ccccc2)CC1
O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(C(=O)Nc2ccccc2)CC1,4.236796699629228,CHEMBL4776703,1,,False,463.30700000000024,4.301000000000003,94.03,0.2728851309660261,N=C(Nc1ccccc1)C(=O)C1CCN(C(=O)Nc2ccccc2)CC1
O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)C1CCN(S(=O)(=O)Nc2ccccc2)CC1,4.182295837032809,CHEMBL4747060,1,,False,499.36200000000025,3.4258000000000015,111.1,0.24424223537223758,N=C(Nc1ccccc1)C(=O)C1CCN(S(=O)(=O)Nc2ccccc2)CC1
O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1ccccc1,4.09699145085845,CHEMBL4758910,1,,False,337.148,3.670700000000001,61.69,0.29534528038645186,N=C(Nc1ccccc1)C(=O)c1ccccc1
O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1cccs1,4.200032588919265,CHEMBL4784061,1,,False,343.177,3.7322000000000006,61.69,0.2934860944674092,N=C(Nc1ccccc1)C(=O)c1cccs1
O=C(/C(=N/O)Nc1ccc(F)c(Br)c1)c1cncs1,4.927823655521034,CHEMBL4760312,1,,False,344.165,3.1272,74.58,0.2949690601355025,N=C(Nc1ccccc1)C(=O)c1cncs1
O=C(CC1c2ccccc2-c2cnnn21)C1CCCCC1,5.129818655252878,CHEMBL5964586,2,,False,281.35900000000004,3.387400000000002,47.78,0.8660908609233168,O=C(CC1c2ccccc2-c2cnnn21)C1CCCCC1
O=C(CN1CCC2(CC1)COc1cc(C(F)(F)F)ccc12)Nc1ccc(Cl)cc1,4.590066876668706,CHEMBL4741880,1,,False,424.85,4.723500000000005,41.57,0.7745557456497675,O=C(CN1CCC2(CC1)COc1ccccc12)Nc1ccccc1
O=C(CN1CCC2(CCc3ccccc32)CC1)Nc1ccc(Cl)cc1,4.368556230986828,CHEMBL4780026,1,,False,354.8810000000001,4.258500000000003,32.34,0.8928065705299394,O=C(CN1CCC2(CCc3ccccc32)CC1)Nc1ccccc1
O=C(Cc1ccc(O)cc1)Nc1nnc(CCCNc2nonc2/C(=N\O)Nc2ccc(F)c(Br)c2)s1,4.2659205927194055,CHEMBL5412818,1,,False,591.4230000000001,4.002100000000001,170.68,0.05971247137348914,N=C(Nc1ccccc1)c1nonc1NCCCc1nnc(NC(=O)Cc2ccccc2)s1
O=C(NCCC1C(=O)Nc2ccccc21)OCc1ccccc1,4.234108023569984,CHEMBL4286924,1,,False,310.353,3.038800000000002,67.43,0.8917120803571424,O=C(NCCC1C(=O)Nc2ccccc21)OCc1ccccc1
O=C(NC[C@H]1CC[C@H](C(=O)/C(=N/O)Nc2ccc(F)c(Br)c2)CC1)c1ccccc1,4.091729500504276,CHEMBL4780730,1,,False,476.3460000000002,4.593300000000003,90.79,0.24624353339545357,N=C(Nc1ccccc1)C(=O)[C@H]1CC[C@H](CNC(=O)c2ccccc2)CC1
O=C(NCc1csc(/C(=N/O)Nc2cccc(Br)c2)c1)Nc1ccc(F)cc1,5.620694482249418,CHEMBL5087302,1,,False,463.33200000000005,5.219300000000002,85.75,0.18123069094322594,N=C(Nc1ccccc1)c1cc(CNC(=O)Nc2ccccc2)cs1
O=C(N[C@@H](CC1C(=O)Nc2ccccc21)C(=O)O)OCc1ccccc1,4.565431095965801,CHEMBL4286481,1,,False,354.36200000000014,2.492000000000001,104.73000000000002,0.7391589620701117,O=C(NCCC1C(=O)Nc2ccccc21)OCc1ccccc1
O=C(N[C@@H]1CCCC[C@H]1O)c1cc(Br)cc2[nH]ncc12,4.233512793760306,CHEMBL5219108,1,,False,338.2050000000001,2.3587,78.01,0.7866230667783013,O=C(NC1CCCCC1)c1cccc2[nH]ncc12
O=C(Nc1ccc(C(F)(F)F)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,5.022276394711152,CHEMBL4792463,1,,False,445.4160000000002,4.737400000000003,62.300000000000004,0.4580585744112723,O=C(Nc1ccccc1)C(=O)N1CCC(c2ccnc3ccccc23)CC1
O=C(Nc1ccc(C(F)F)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,5.236572006437063,CHEMBL4751316,1,,False,427.42600000000016,4.656200000000004,62.300000000000004,0.6189395814737525,O=C(Nc1ccccc1)C(=O)N1CCC(c2ccnc3ccccc23)CC1
O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3ccc(Cl)cc23)CC1,5.6020599913279625,CHEMBL4747072,1,,False,428.31900000000013,4.886300000000003,62.300000000000004,0.591822626004593,O=C(Nc1ccccc1)C(=O)N1CCC(c2ccnc3ccccc23)CC1
O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)C(F)(F)C1,5.200659450546418,CHEMBL4777262,1,,False,447.8440000000001,4.617200000000003,62.300000000000004,0.583130138829576,O=C(Nc1ccccc1)C(=O)N1CCC(c2ccnc3ccccc23)CC1
O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,5.161150909262744,CHEMBL4746699,1,,False,411.86400000000015,4.372000000000003,62.300000000000004,0.6366797357572732,O=C(Nc1ccccc1)C(=O)N1CCC(c2ccnc3ccccc23)CC1
O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,4.6777807052660805,CHEMBL4744209,1,,False,438.83300000000014,4.250100000000003,58.64,0.6771030560914023,O=C(Nc1ccccc1)C(=O)N1CCC2(CC1)COc1ccccc12
O=C(Nc1ccc(Cl)cc1)C(=O)N1CCC2(CC1)COc1cc(C(F)F)ccc12,4.522878745280337,CHEMBL4781703,1,,False,420.84300000000013,4.168900000000003,58.64,0.7417451232340797,O=C(Nc1ccccc1)C(=O)N1CCC2(CC1)COc1ccccc12
O=C(Nc1ccc(Cl)cc1)C(=O)N1CCCC2(CC1)COc1cc(C(F)(F)F)ccc12,4.431798275933005,CHEMBL4754956,1,,False,452.8600000000002,4.640200000000004,58.64,0.6411904643811739,O=C(Nc1ccccc1)C(=O)N1CCCC2(CC1)COc1ccccc12
O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@@H](c2ccnc3ccc(F)cc23)[C@@H](O)C1,4.431798275933005,CHEMBL4799553,1,,False,427.8630000000001,3.3428000000000013,82.53,0.6143700698666145,O=C(Nc1ccccc1)C(=O)N1CCC(c2ccnc3ccccc23)CC1
O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@@H](c2ccnc3ccc(F)cc23)[C@H](O)C1,4.815308569182401,CHEMBL4795047,1,,False,427.8630000000001,3.3428000000000013,82.53,0.6143700698666145,O=C(Nc1ccccc1)C(=O)N1CCC(c2ccnc3ccccc23)CC1
O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@H](c2ccnc3ccc(F)cc23)[C@@H](O)C1,4.853871964321762,CHEMBL4753967,1,,False,427.8630000000001,3.3428000000000013,82.53,0.6143700698666145,O=C(Nc1ccccc1)C(=O)N1CCC(c2ccnc3ccccc23)CC1
O=C(Nc1ccc(Cl)cc1)C(=O)N1CC[C@H](c2ccnc3ccc(F)cc23)[C@H](O)C1,4.764471553092451,CHEMBL4779227,1,,False,427.8630000000001,3.3428000000000013,82.53,0.6143700698666145,O=C(Nc1ccccc1)C(=O)N1CCC(c2ccnc3ccccc23)CC1
O=C(Nc1ccc(Cl)cc1)C(CC1CC1)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,4.798602875679548,CHEMBL4745769,1,,False,478.94200000000023,5.892200000000005,41.57000000000001,0.5820857782636637,O=C(Nc1ccccc1)C(CC1CC1)N1CCC2(CC1)COc1ccccc12
O=C(Nc1ccc(Cl)cc1)C(CCO)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,5.022276394711152,CHEMBL4797963,1,,False,468.9030000000002,4.474500000000004,61.8,0.6791983833318526,O=C(CN1CCC2(CC1)COc1ccccc12)Nc1ccccc1
O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,5.173925197299174,CHEMBL4740188,1,,False,429.85400000000016,4.5111000000000026,62.300000000000004,0.6094874188437217,O=C(Nc1ccccc1)C(=O)N1CCC(c2ccnc3ccccc23)CC1
O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCC=C(c2ccnc3ccc(F)cc23)CC1,4.795880017344075,CHEMBL4749799,1,,False,441.8650000000002,4.810900000000003,62.300000000000004,0.5803324206572419,O=C(Nc1ccccc1)C(=O)N1CCC=C(c2ccnc3ccccc23)CC1
O=C(Nc1ccc(Cl)cc1F)C(=O)N1CCCC(c2ccnc3ccc(F)cc23)CC1,5.229147988357856,CHEMBL4764848,1,,False,443.88100000000014,4.901200000000004,62.300000000000004,0.5728062858702685,O=C(Nc1ccccc1)C(=O)N1CCCC(c2ccnc3ccccc23)CC1
O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2ccnc(C(F)(F)F)c2Cl)CC1,4.657577319177793,CHEMBL4757244,1,,False,447.24400000000014,4.146900000000003,75.19,0.7026376675732904,O=C(Nc1ccccn1)C(=O)N1CCC(c2ccncc2)CC1
O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC(c2ccnc3ccc(F)cc23)CC1,5.229147988357856,CHEMBL4793303,1,,False,412.85200000000015,3.767000000000003,75.19,0.65002500170523,O=C(Nc1ccccn1)C(=O)N1CCC(c2ccnc3ccccc23)CC1
O=C(Nc1ccc(Cl)cn1)C(=O)N1CCC2(CC1)COc1cc(C(F)(F)F)ccc12,5.1938200260161125,CHEMBL4788833,1,,False,439.82100000000014,3.645100000000003,71.53,0.6885303501042644,O=C(Nc1ccccn1)C(=O)N1CCC2(CC1)COc1ccccc12
O=C(Nc1cccn2cncc12)c1ccccc1,4.0,CHEMBL5883884,1,,False,237.262,2.5866000000000007,46.400000000000006,0.7442286436732869,O=C(Nc1cccn2cncc12)c1ccccc1
O=C(Nc1oc2cnccc2c1Nc1ccc(F)c(Cl)c1)OCc1ccccc1,6.301029995663981,CHEMBL4292556,1,,False,411.8200000000001,6.112600000000003,76.39,0.41385958146372664,O=C(Nc1oc2cnccc2c1Nc1ccccc1)OCc1ccccc1
O=C(O)/C=C/c1c[nH]c2cc(F)ccc12,4.489454989793388,CHEMBL1812547,1,,False,205.188,2.4048000000000007,53.089999999999996,0.7394315224624761,c1ccc2[nH]ccc2c1
O=C(O)/C=C/c1ccc2nc3n(c(=O)c2c1)-c1ccc(F)cc1C3=O,7.522878745280337,CHEMBL4645973,1,,False,336.2780000000001,2.167,89.25999999999999,0.5667430435116082,O=C1c2ccccc2-n2c1nc1ccccc1c2=O
O=C(O)CNc1ccc(-c2c[nH]c3cc(F)ccc23)cn1,5.795880017344075,CHEMBL5820014,1,,False,285.278,2.865500000000001,78.01,0.6884758992920614,c1cncc(-c2c[nH]c3ccccc23)c1
O=C(O)N1CCN(c2cc(C(F)(F)F)cc3cncn23)CC1,4.7594507517174005,CHEMBL5747393,1,,False,314.26700000000005,2.1531000000000002,61.08,0.876026603382107,c1cc(N2CCNCC2)n2cncc2c1
O=C(O)c1cc(NC[C@@H]2CCCC[C@H]2O)c2cn[nH]c2c1,4.568314655313988,CHEMBL5218603,1,,False,289.335,2.2241,98.24000000000001,0.691573586990732,c1cc(NCC2CCCCC2)c2cn[nH]c2c1
O=C(O)c1cc2c(Nc3cc(Br)ccc3F)ccc(F)c2[nH]1,4.382999658879101,CHEMBL4753003,1,,False,367.14900000000006,4.650400000000001,65.12,0.631487707528904,c1ccc(Nc2cccc3[nH]ccc23)cc1
O=C(O)c1cc2c(Nc3ccc(F)c(Br)c3)ccc(F)c2[nH]1,4.978810700930062,CHEMBL4761665,1,,False,367.14900000000006,4.650400000000001,65.12,0.631487707528904,c1ccc(Nc2cccc3[nH]ccc23)cc1
O=C(O)c1cc2c(Nc3ccc(F)c(Cl)c3)ccc(F)c2[nH]1,4.0034883278458215,CHEMBL4750840,1,,False,322.69800000000004,4.5413000000000014,65.12,0.6629099881996579,c1ccc(Nc2cccc3[nH]ccc23)cc1
O=C(O)c1cc2c(Nc3ccc(F)c(OC(F)(F)F)c3)ccc(F)c2[nH]1,4.782516055786093,CHEMBL4762872,1,,False,372.249,4.786500000000001,74.35,0.5761287179079502,c1ccc(Nc2cccc3[nH]ccc23)cc1
O=C(O)c1cc2c(Nc3ccc(F)c4[nH]c(C(=O)O)cc34)ccc(F)c2[nH]1,5.458420756053419,CHEMBL4777678,1,,False,371.29900000000004,4.067400000000001,118.21000000000001,0.37060064783264474,c1cc(Nc2cccc3[nH]ccc23)c2cc[nH]c2c1
O=C(O)c1ccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)cc1,6.505845405981558,CHEMBL3628594,1,,True,333.30300000000005,1.7999999999999998,102.14999999999998,0.6131815635858203,O=C1c2ccccc2C(=O)c2c1nnn2Cc1ccccc1
O=C(O)c1cccc(-n2nnc3c2C(=O)c2ccccc2C3=O)c1,7.1487416512809245,CHEMBL4648447,1,,True,319.27600000000007,1.7409,102.14999999999998,0.603569362769786,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccccc1
O=C(O)c1cccc(CNc2cc(C(F)(F)F)cc3[nH]ncc23)c1,5.772113295386326,CHEMBL5174493,1,,False,335.28499999999997,3.8920000000000012,78.01,0.6757854746628604,c1ccc(CNc2cccc3[nH]ncc23)cc1
O=C(O)c1cccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)c1,6.777283528852417,CHEMBL3628593,1,,True,333.30300000000005,1.8,102.14999999999998,0.6131815635858203,O=C1c2ccccc2C(=O)c2c1nnn2Cc1ccccc1
O=C([O-])c1cccc(NC(=O)c2c3c(n4ccccc24)C(=O)c2ncccc2C3=O)c1,4.380906669373258,CHEMBL4243692,1,,True,410.3650000000002,1.7254999999999998,120.66999999999999,0.48354829436795693,O=C1c2cccnc2C(=O)c2c1c(C(=O)Nc1ccccc1)c1ccccn21
O=C(c1ccc(-c2c[nH]c3cc(F)ccc23)cc1)N1CCNCC1,5.6777807052660805,CHEMBL5925186,1,,False,323.37100000000015,3.019400000000001,48.13,0.7614703332014564,O=C(c1ccc(-c2c[nH]c3ccccc23)cc1)N1CCNCC1
O=C(c1ccccc1)C(c1ccccc1)C1(O)C(=O)Nc2c(Cl)cc(Cl)cc21,5.3979400086720375,CHEMBL1970485,1,,False,412.2720000000001,4.799800000000003,66.39999999999999,0.6054008961076585,O=C(c1ccccc1)C(c1ccccc1)C1C(=O)Nc2ccccc21
O=C(c1ccccc1)N1CCC(C2c3c(F)cccc3-c3cncn32)CC1,5.894489815230026,CHEMBL4588985,1,,False,361.42000000000013,4.144400000000004,38.13,0.6878654214319208,O=C(c1ccccc1)N1CCC(C2c3ccccc3-c3cncn32)CC1
O=C1CC2(CCN(c3cc(C(F)(F)F)cc4cncn34)CC2)C(=O)N1,5.770062314092066,CHEMBL5802411,1,,False,352.3160000000001,1.9861999999999995,66.71,0.7973916096602535,O=C1CC2(CCN(c3cccc4cncn34)CC2)C(=O)N1
O=C1CCN(S(=O)(=O)c2ccc(-c3c[nH]c4cc(F)ccc34)cc2)CCN1,5.698970004336019,CHEMBL6048556,1,,False,387.43600000000015,2.4846000000000004,82.27000000000001,0.7244080948302946,O=C1CCN(S(=O)(=O)c2ccc(-c3c[nH]c4ccccc34)cc2)CCN1
O=C1CN(S(=O)(=O)c2ccc(-c3c[nH]c4cc(F)ccc34)cc2)CCN1,6.031517051446065,CHEMBL5914851,1,,False,373.4090000000001,2.0945,82.27000000000001,0.7375959387069672,O=C1CN(S(=O)(=O)c2ccc(-c3c[nH]c4ccccc34)cc2)CCN1
O=C1NC(=O)C2(CCN(c3cc(Br)cc4cncn34)CC2)N1,6.289882634888183,CHEMBL6009215,1,,False,364.2030000000001,1.2752,78.74000000000001,0.7475955674444096,O=C1NC(=O)C2(CCN(c3cccc4cncn34)CC2)N1
O=C1NC(=O)C2(CCN(c3cc(C(F)(F)F)cc4cncn34)CC2)N1,5.599980364934842,CHEMBL6013963,1,,False,353.3040000000001,1.5315,78.74000000000001,0.7624816060918505,O=C1NC(=O)C2(CCN(c3cccc4cncn34)CC2)N1
O=C1NC(=O)C2(CCN(c3cc(C(F)(F)F)cn4cncc34)CC2)N1,5.840132152907433,CHEMBL5916975,1,,False,353.3040000000001,1.5314999999999999,78.74000000000001,0.7624816060918505,O=C1NC(=O)C2(CCN(c3cccn4cncc34)CC2)N1
O=C1NC(=O)C2(CCN(c3cc(Cl)cc4cncn34)CC2)N1,5.849857838151442,CHEMBL5780539,1,,False,319.75200000000007,1.1661,78.74000000000001,0.7733379451160027,O=C1NC(=O)C2(CCN(c3cccc4cncn34)CC2)N1
O=C1NC2(CCN(c3cc(C(F)(F)F)cc4cncn34)CC2)C(=O)N1CC1CCOCC1,5.400007822415902,CHEMBL6027241,1,,False,451.44900000000035,2.6705000000000005,79.18,0.7264040998396376,O=C1NC2(CCN(c3cccc4cncn34)CC2)C(=O)N1CC1CCOCC1
O=C1NC2(CCN(c3cc(C(F)(F)F)cc4cncn34)CC2)C(=O)N1c1ccccc1,5.779891911959945,CHEMBL5837085,1,,False,429.40200000000016,3.448500000000002,69.95,0.6339442119117606,O=C1NC2(CCN(c3cccc4cncn34)CC2)C(=O)N1c1ccccc1
O=C1NCC2C=CC(c3c[nH]c4ccccc34)=CC2N1,5.4885590933339845,CHEMBL4863469,2,,False,265.316,2.4187000000000003,56.92,0.7284013527388712,O=C1NCC2C=CC(c3c[nH]c4ccccc34)=CC2N1
O=C1NCCN1c1ccc(-c2c[nH]c3cc(F)ccc23)cn1,4.795880017344075,CHEMBL5993524,1,,False,296.305,2.898600000000001,61.02,0.7635765051015024,O=C1NCCN1c1ccc(-c2c[nH]c3ccccc23)cn1
O=C1Nc2ccccc2/C1=N/Nc1ccc(Cl)cc1,4.2726214305485115,CHEMBL1652343,1,,True,271.707,3.1083000000000007,53.49,0.8248327505028002,O=C1Nc2ccccc2/C1=N/Nc1ccccc1
O=C1Nc2ccccc2/C1=N/Nc1cccc(Cl)c1,4.329661358872558,CHEMBL1652342,1,,True,271.707,3.1083000000000007,53.49,0.8248327505028002,O=C1Nc2ccccc2/C1=N/Nc1ccccc1
O=C1Nc2ccccc2/C1=N/Nc1ccccc1C(F)(F)F,4.416687848016922,CHEMBL4293604,1,,True,305.25899999999996,3.473700000000001,53.49,0.83471929996048,O=C1Nc2ccccc2/C1=N/Nc1ccccc1
O=C1Nc2ccccc2/C1=N/c1ccccc1Br,4.334982174587528,CHEMBL4286206,1,,False,301.143,3.522000000000001,41.46,0.8599737609608804,O=C1Nc2ccccc2/C1=N/c1ccccc1
O=C1c2c(Cl)cccc2-n2c1nc1ccccc1c2=O,5.8576842609311,CHEMBL3087010,4,,False,282.68600000000004,2.5835,51.96,0.49800990018032154,O=C1c2ccccc2-n2c1nc1ccccc1c2=O
O=C1c2cc(Br)ccc2-n2c1nc1ccccc1c2=O,6.8580781211020785,CHEMBL72165,4,,False,327.13700000000006,2.6926000000000014,51.96,0.4989365748420413,O=C1c2ccccc2-n2c1nc1ccccc1c2=O
O=C1c2cc(F)ccc2-n2c1nc1ccc(B(O)O)cc1c2=O,5.91721462968355,CHEMBL4635512,1,,False,310.0490000000001,-0.2510000000000001,92.42000000000002,0.47300650291387536,O=C1c2ccccc2-n2c1nc1ccccc1c2=O
O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCC(C(=O)O)CC3)cc1c2=O,6.346787486224656,CHEMBL4646657,1,,False,407.40100000000024,2.3658,92.5,0.5606027437265766,O=C1c2ccccc2-n2c1nc1ccc(CN3CCCCC3)cc1c2=O
O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCCC(C(=O)O)C3)cc1c2=O,6.376750709602099,CHEMBL4633682,1,,False,407.40100000000024,2.3658,92.5,0.5606027437265766,O=C1c2ccccc2-n2c1nc1ccc(CN3CCCCC3)cc1c2=O
O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCCC3C(=O)O)cc1c2=O,6.7447274948966935,CHEMBL4647345,1,,False,393.3740000000002,2.1182,92.5,0.5732439720942217,O=C1c2ccccc2-n2c1nc1ccc(CN3CCCC3)cc1c2=O
O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCNCC3)cc1c2=O,6.920818753952375,CHEMBL4436480,3,,False,364.38000000000017,1.4744,67.23,0.5835585569618066,O=C1c2ccccc2-n2c1nc1ccc(CN3CCNCC3)cc1c2=O
O=C1c2cc(F)ccc2-n2c1nc1ccc(CN3CCOCC3)cc1c2=O,6.468521082957745,CHEMBL4588805,3,,False,365.3640000000002,1.9014,64.43,0.5429330238773419,O=C1c2ccccc2-n2c1nc1ccc(CN3CCOCC3)cc1c2=O
O=C1c2cc(F)ccc2-n2c1nc1ccc(Cn3ccnn3)cc1c2=O,5.94692155651658,CHEMBL4644380,1,,False,347.3090000000001,1.7089999999999994,82.66999999999999,0.48543353249647475,O=C1c2ccccc2-n2c1nc1ccc(Cn3ccnn3)cc1c2=O
O=C1c2cc(F)ccc2-n2c1nc1ccc(F)cc1c2=O,6.603804155250874,CHEMBL3087009,4,,False,284.22100000000006,2.2082999999999995,51.96,0.49722949798215094,O=C1c2ccccc2-n2c1nc1ccccc1c2=O
O=C1c2cc(F)ccc2-n2c1nc1ccc(N3CCCCC3)cc1c2=O,5.431798275933005,CHEMBL4578338,3,,False,349.3650000000002,3.0595000000000017,55.2,0.5299615400644839,O=C1c2ccccc2-n2c1nc1ccc(N3CCCCC3)cc1c2=O
O=C1c2cc(F)ccc2-n2c1nc1ccc(N3CCNCC3)cc1c2=O,6.173925197299173,CHEMBL4471831,3,,False,350.3530000000001,1.4788,67.23,0.5632404469771455,O=C1c2ccccc2-n2c1nc1ccc(N3CCNCC3)cc1c2=O
O=C1c2cc(F)ccc2-n2c1nc1ccccc1c2=O,6.820575904951959,CHEMBL1098875,4,,False,266.231,2.0692,51.96,0.48931775315751574,O=C1c2ccccc2-n2c1nc1ccccc1c2=O
O=C1c2cc(F)ccc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,7.813543998514946,CHEMBL4787695,4,,True,345.692,2.9743000000000013,64.85,0.5317845518608254,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccccc1
O=C1c2cc(O)c(O)cc2OC(c2ccc(O)c(O)c2)C1O,4.795880017344075,CHEMBL483206,1,,True,304.25399999999996,1.1862999999999995,127.45000000000002,0.5005308756296323,O=C1CC(c2ccccc2)Oc2ccccc21
O=C1c2cc(O)ccc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,6.767003889607846,CHEMBL4751532,1,,True,343.701,2.540800000000001,85.07999999999998,0.5738047282919961,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccccc1
O=C1c2cc([N+](=O)[O-])ccc2-n2c1nc1ccccc1c2=O,7.105174395603296,CHEMBL432537,4,,False,293.23800000000006,1.8382999999999998,95.1,0.3939309025231499,O=C1c2ccccc2-n2c1nc1ccccc1c2=O
O=C1c2ccc(Cl)cc2-n2c1nc1ccccc1c2=O,6.019088062223156,CHEMBL1276265,3,,False,282.68600000000004,2.583500000000001,51.96,0.49800990018032154,O=C1c2ccccc2-n2c1nc1ccccc1c2=O
O=C1c2ccc(F)cc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,8.0,CHEMBL4765090,1,,True,345.692,2.9743000000000013,64.85,0.5317845518608254,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccccc1
O=C1c2ccc(O)cc2C(=O)c2c1nnn2-c1ccc(F)c(Cl)c1,6.4156687756324695,CHEMBL4747007,1,,True,343.701,2.540800000000001,85.07999999999998,0.5738047282919961,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccccc1
O=C1c2ccccc2-n2c1nc1ccc(F)cc1c2=O,6.177963954387996,CHEMBL3086870,4,,False,266.231,2.0692,51.96,0.48931775315751574,O=C1c2ccccc2-n2c1nc1ccccc1c2=O
O=C1c2ccccc2-n2c1nc1ccc(N3CCOCC3)cc1c2=O,5.627087997029894,CHEMBL4584081,3,,False,333.3470000000001,1.7666999999999997,64.43,0.5310957308568354,O=C1c2ccccc2-n2c1nc1ccc(N3CCOCC3)cc1c2=O
O=C1c2ccccc2-n2c1nc1ccccc1c2=O,6.235823867609669,CHEMBL306946,5,TRYPTANTHRIN,False,248.24099999999999,1.9300999999999997,51.96,0.47751600838093333,O=C1c2ccccc2-n2c1nc1ccccc1c2=O
O=C1c2ccccc2C(=O)c2[nH]c(-c3cscn3)nc21,7.13608262304214,CHEMBL4293312,1,,True,281.296,2.3086,75.71000000000001,0.5806148612457116,O=C1c2ccccc2C(=O)c2[nH]c(-c3cscn3)nc21
O=C1c2ccccc2C(=O)c2c1nnn2-c1cc(Cl)c(F)c(Cl)c1,7.468521082957745,CHEMBL4753565,1,,True,362.14700000000005,3.4886000000000017,64.85,0.48650386541853924,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccccc1
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(-c2nnn[nH]2)cc1,7.6020599913279625,CHEMBL4783665,1,,True,343.306,1.2227999999999999,119.31,0.5115804736239362,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(-c2nnn[nH]2)cc1
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(C(F)(F)F)c(Cl)c1,7.6020599913279625,CHEMBL4785841,1,,True,377.70899999999995,3.714900000000002,64.85,0.5069585067551401,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccccc1
O=C1c2ccccc2C(=O)c2c1nnn2-c1ccc(Cl)c(Cl)c1,7.7447274948966935,CHEMBL4753714,1,,True,344.15700000000004,3.3495000000000017,64.85,0.5311929541087006,O=C1c2ccccc2C(=O)c2c1nnn2-c1ccccc1
