clean_smiles,pIC50,molecule_chembl_id,n_measurements,pref_name,pains,MW,LogP,HBD,HBA,TPSA,RotB,AromRings,QED,HeavyAtoms,scaffold,tsne1,tsne2
O=C(COC(=O)Cc1ccccc1)NCc1cnc2scc(-c3ccc(Br)cc3)n12,6.236572006437063,CHEMBL4209779,1,,False,484.3750000000001,4.227400000000004,1.0,5.0,72.7,7.0,4.0,0.3989022408032089,30.0,O=C(COC(=O)Cc1ccccc1)NCc1cnc2scc(-c3ccccc3)n12,4.0099945,9.841168
O=C(COC(=O)Cc1ccccc1O)NCc1cnc2scc(-c3ccc(Br)cc3)n12,6.060480747381382,CHEMBL4202642,1,,False,500.37400000000014,3.9330000000000034,2.0,6.0,92.93,7.0,4.0,0.3754370637960379,31.0,O=C(COC(=O)Cc1ccccc1)NCc1cnc2scc(-c3ccccc3)n12,4.0056376,9.952405
O=C(COO)N1CC(Sc2nonc2/C(=N/O)N[C@H]2Cc3ccc(F)cc32)C1,7.339134521996131,CHEMBL5782137,1,,False,409.3990000000001,1.0239999999999996,3.0,9.0,133.31,6.0,2.0,0.21019383229910116,28.0,N=C(N[C@H]1Cc2ccccc21)c1nonc1SC1CNC1,51.215855,43.845146
O=C(COc1nonc1/C(=N/O)NC1Cc2ccc(F)cc21)NCC(O)CO,6.154901959985743,CHEMBL5992637,1,,False,395.34700000000015,-0.9203000000000008,5.0,9.0,162.32999999999998,8.0,2.0,0.164610086165098,28.0,N=C(NC1Cc2ccccc21)c1cnon1,43.16537,48.73878
O=C(COc1nonc1/C(=N/O)N[C@H]1CCc2ccc(F)cc21)NCCO,6.316052869248487,CHEMBL5997823,1,,False,379.3480000000001,0.10889999999999944,4.0,8.0,142.1,7.0,2.0,0.22978437337626564,27.0,N=C(N[C@H]1CCc2ccccc21)c1cnon1,42.381992,45.60625
O=C(COc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21)N1CC[C@@H](O)C1,6.062482107982653,CHEMBL6027067,1,,False,391.3590000000002,0.20349999999999896,3.0,8.0,133.31,5.0,2.0,0.284976154958847,28.0,N=C(N[C@H]1Cc2ccccc21)c1nonc1OCC(=O)N1CCCC1,38.300507,50.097843
O=C(COc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21)N1CC[C@H](O)C1,6.00436480540245,CHEMBL6044747,1,,False,391.3590000000002,0.20349999999999896,3.0,8.0,133.31,5.0,2.0,0.284976154958847,28.0,N=C(N[C@H]1Cc2ccccc21)c1nonc1OCC(=O)N1CCCC1,38.300507,50.097843
O=C(COc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21)NCCO,6.856985199745905,CHEMBL5768298,1,,False,365.32100000000014,-0.28120000000000117,4.0,8.0,142.1,7.0,2.0,0.22708876712336595,26.0,N=C(N[C@H]1Cc2ccccc21)c1cnon1,41.700962,46.941193
O=C(COc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21)NC[C@@H](O)CO,6.349692476868063,CHEMBL5941256,1,,False,395.34700000000015,-0.9203000000000008,5.0,9.0,162.32999999999998,8.0,2.0,0.164610086165098,28.0,N=C(N[C@H]1Cc2ccccc21)c1cnon1,43.165455,48.738808
O=C(COc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NCCO,7.356547323513812,CHEMBL5973519,1,,False,418.1790000000001,0.7063999999999993,4.0,8.0,142.1,7.0,2.0,0.22296060012032565,25.0,N=C(Nc1ccccc1)c1cnon1,42.50484,4.4529176
O=C(CSC1CC(=O)N(c2ccc(Cl)c(Cl)c2)C1=O)Nc1ccc(Cl)cc1,5.494850021680094,CHEMBL6169804,1,,False,443.73900000000015,4.6506000000000025,1.0,4.0,66.48,5.0,2.0,0.6831169132466319,27.0,O=C(CSC1CC(=O)N(c2ccccc2)C1=O)Nc1ccccc1,2.866931,27.687138
O=C(CSc1ccc(Cl)cc1)N/N=C/c1c(O)ccc2ccccc12,5.221848749616356,CHEMBL4470136,1,,True,370.86100000000005,4.441200000000002,2.0,4.0,61.69,5.0,3.0,0.39621820134224667,25.0,O=C(CSc1ccccc1)N/N=C/c1cccc2ccccc12,-11.763759,-15.091629
O=C(CSc1nnc2scc(-c3ccc(Cl)cc3)n12)c1ccc(Br)cc1,6.470056598341331,CHEMBL4459884,1,,False,464.7970000000001,5.848700000000003,0.0,5.0,47.260000000000005,5.0,4.0,0.27451566183617715,26.0,O=C(CSc1nnc2scc(-c3ccccc3)n12)c1ccccc1,0.2483273,9.91739
O=C(CSc1nnc2scc(-c3ccccc3)n12)Nc1ccc(Cl)cc1,5.924453038607469,CHEMBL2360332,1,,False,400.91600000000005,4.842000000000002,1.0,5.0,59.290000000000006,5.0,4.0,0.4866847127832277,26.0,O=C(CSc1nnc2scc(-c3ccccc3)n12)Nc1ccccc1,-0.9183751,10.955078
O=C(CSc1nnc2scc(-c3ccccc3)n12)Nc1ccc2c(c1)OCO2,5.522878745280337,CHEMBL4794771,2,,False,410.4800000000002,3.917300000000002,1.0,7.0,77.75000000000001,5.0,4.0,0.502708286320545,28.0,O=C(CSc1nnc2scc(-c3ccccc3)n12)Nc1ccc2c(c1)OCO2,-0.7890915,11.384166
O=C(CSc1nonc1/C(=N/O)NC1CCc2ccc(F)cc21)NC1CC1,7.29073003902417,CHEMBL6021758,1,,False,391.4280000000001,1.9922999999999997,3.0,7.0,112.64,6.0,2.0,0.22690566208777943,27.0,N=C(NC1CCc2ccccc21)c1nonc1SCC(=O)NC1CC1,50.55924,33.664074
O=C(CSc1nonc1/C(=N/O)NC1CCc2ccc(F)cc21)NCCO,7.193141970481182,CHEMBL5975964,1,,False,395.4160000000001,0.8221999999999996,4.0,8.0,132.87,7.0,2.0,0.17807843688863853,27.0,N=C(NC1CCc2ccccc21)c1cnon1,50.914997,33.613598
O=C(CSc1nonc1/C(=N/O)NC1Cc2c(F)cccc21)NC1CC1,6.071785404876157,CHEMBL5786602,2,,False,377.4010000000001,1.6022,3.0,7.0,112.64,6.0,2.0,0.2303947600344456,26.0,N=C(NC1Cc2ccccc21)c1nonc1SCC(=O)NC1CC1,56.110195,37.43694
O=C(CSc1nonc1/C(=N/O)NC1Cc2c(F)cccc21)NCCO,6.151810883008602,CHEMBL5749890,1,,False,381.3890000000001,0.43209999999999976,4.0,8.0,132.87,7.0,2.0,0.17844553727786733,26.0,N=C(NC1Cc2ccccc21)c1cnon1,55.84024,37.543858
O=C(CSc1nonc1/C(=N/O)NC1Cc2cc(F)c(Cl)cc21)NCCO,6.583359492661719,CHEMBL5942281,1,,False,415.8340000000002,1.0855,4.0,8.0,132.87,7.0,2.0,0.17351473983726592,27.0,N=C(NC1Cc2ccccc21)c1cnon1,54.520336,39.275593
O=C(CSc1nonc1/C(=N/O)NC1Cc2cc(F)c(F)cc21)NCCO,6.379863945026242,CHEMBL5962309,1,,False,399.37900000000013,0.5711999999999999,4.0,8.0,132.87,7.0,2.0,0.17465222381532602,27.0,N=C(NC1Cc2ccccc21)c1cnon1,54.493027,39.273296
O=C(CSc1nonc1/C(=N/O)NC1Cc2ccc(F)cc21)NC1CC1,6.3941981439393345,CHEMBL5944308,2,,False,377.4010000000001,1.6022,3.0,7.0,112.64,6.0,2.0,0.2303947600344456,26.0,N=C(NC1Cc2ccccc21)c1nonc1SCC(=O)NC1CC1,52.74476,41.372284
O=C(CSc1nonc1/C(=N/O)NC1Cc2ccc(F)cc21)NCC(O)CO,7.013228265733755,CHEMBL5918687,1,,False,411.41500000000013,-0.2069999999999999,5.0,9.0,153.1,8.0,2.0,0.13054718994951187,28.0,N=C(NC1Cc2ccccc21)c1cnon1,53.099415,42.24925
O=C(CSc1nonc1/C(=N/O)NC1Cc2ccc(F)cc21)NCCO,6.4283039668159745,CHEMBL5791083,2,,False,381.3890000000001,0.43209999999999976,4.0,8.0,132.87,7.0,2.0,0.17844553727786733,26.0,N=C(NC1Cc2ccccc21)c1cnon1,53.140392,40.62705
O=C(CSc1nonc1/C(=N/O)N[C@H]1CCc2ccc(F)cc21)NCC(O)CO,6.586700235918748,CHEMBL5775379,1,,False,425.4420000000001,0.18309999999999998,5.0,9.0,153.1,8.0,2.0,0.13103692920709223,29.0,N=C(N[C@H]1CCc2ccccc21)c1cnon1,49.93277,33.08835
O=C(CSc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21)NCCO,7.387474651930976,CHEMBL4466779,4,,False,381.3890000000001,0.43209999999999976,4.0,8.0,132.87,7.0,2.0,0.17844553727786733,26.0,N=C(N[C@H]1Cc2ccccc21)c1cnon1,53.140392,40.62705
O=C(CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)N1CCOCC1,7.131943638176958,CHEMBL5958609,1,,False,460.28500000000025,2.17,2.0,8.0,113.08,5.0,2.0,0.22963946175191285,27.0,N=C(Nc1ccccc1)c1nonc1SCC(=O)N1CCOCC1,52.56613,-27.572014
O=C(CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)N1CC[C@H](O)[C@@H](O)C1,7.205511953340831,CHEMBL5923568,1,,False,490.3110000000002,1.2652999999999999,4.0,9.0,144.31,5.0,2.0,0.1601313128748168,29.0,N=C(Nc1ccccc1)c1nonc1SCC(=O)N1CCCCC1,52.359524,-27.332096
O=C(CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)N1C[C@@H](O)[C@@H](O)C1,7.0338582672609675,CHEMBL6065210,1,,False,476.28400000000016,0.8751999999999998,4.0,9.0,144.31,5.0,2.0,0.16251420259461483,28.0,N=C(Nc1ccccc1)c1nonc1SCC(=O)N1CCCC1,52.520336,-27.517534
O=C(CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NC(CO)CO,7.293282217663242,CHEMBL5797898,1,,False,464.27300000000014,0.7805999999999997,5.0,9.0,153.1,8.0,2.0,0.12543346448752563,27.0,N=C(Nc1ccccc1)c1cnon1,54.137882,-31.525513
O=C(CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NC1(CO)CC1,7.694648630553377,CHEMBL6004448,1,,False,460.2850000000002,1.9522999999999997,4.0,8.0,132.87,7.0,2.0,0.16212003815501896,27.0,N=C(Nc1ccccc1)c1nonc1SCC(=O)NC1CC1,53.889256,-29.926859
O=C(CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NCC(O)CN1CCOCC1,7.385565089731921,CHEMBL5768074,2,,False,533.3800000000001,1.1204999999999998,4.0,10.0,145.34,9.0,2.0,0.12168282766809008,32.0,N=C(Nc1ccccc1)c1nonc1SCC(=O)NCCCN1CCOCC1,53.197998,-31.241947
O=C(CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NC[C@@H](O)CO,7.321481620959886,CHEMBL5873642,1,,False,464.27300000000014,0.7805999999999997,5.0,9.0,153.1,8.0,2.0,0.12543346448752563,27.0,N=C(Nc1ccccc1)c1cnon1,53.777973,-31.734156
O=C(CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NC[C@H](O)CO,6.903089986991944,CHEMBL5793469,1,,False,464.27300000000014,0.7805999999999997,5.0,9.0,153.1,8.0,2.0,0.12543346448752563,27.0,N=C(Nc1ccccc1)c1cnon1,53.777973,-31.734156
O=C(CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)N[C@@H]1C[C@@H](O)[C@@H](O)C1,7.120330794367947,CHEMBL5865126,1,,False,490.31100000000015,1.3115999999999999,5.0,9.0,153.1,6.0,2.0,0.13265878614776172,29.0,N=C(Nc1ccccc1)c1nonc1SCC(=O)NC1CCCC1,53.148045,-29.950941
O=C(CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)N[C@H]1CCOC[C@H]1O,7.251811972993799,CHEMBL5897086,1,,False,490.3110000000002,1.5772,4.0,9.0,142.1,6.0,2.0,0.1561157246899482,29.0,N=C(Nc1ccccc1)c1nonc1SCC(=O)NC1CCOCC1,53.004112,-29.575518
O=C(CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)N[C@H]1C[C@@H](O)[C@@H](O)C1,7.011887159731648,CHEMBL5950490,1,,False,490.31100000000015,1.3115999999999999,5.0,9.0,153.1,6.0,2.0,0.13265878614776172,29.0,N=C(Nc1ccccc1)c1nonc1SCC(=O)NC1CCCC1,53.14773,-29.951017
O=C(CSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)Nc1ccccc1,7.0254883072626715,CHEMBL5787033,1,,False,466.2920000000001,3.9499000000000013,3.0,7.0,112.64,6.0,3.0,0.16583684590778755,28.0,N=C(Nc1ccccc1)c1nonc1SCC(=O)Nc1ccccc1,55.864872,-29.873158
O=C(C[C@@H]1c2ccccc2-c2cncn21)C12CC3CC(CC(C3)C1)C2,5.259637310505756,CHEMBL5789183,1,,False,332.4470000000001,4.628500000000004,0.0,2.0,34.89,3.0,2.0,0.8212559463019419,25.0,O=C(C[C@@H]1c2ccccc2-c2cncn21)C12CC3CC(CC(C3)C1)C2,-55.522194,10.428698
O=C(C[C@H]1CC[C@@H](Oc2ccnc3ccccc23)CC1)Nc1ccc(Cl)cc1,6.966576244513051,CHEMBL4868286,1,,False,394.90200000000016,5.854600000000005,1.0,3.0,51.22,5.0,3.0,0.5896494610918503,28.0,O=C(C[C@H]1CC[C@@H](Oc2ccnc3ccccc23)CC1)Nc1ccccc1,1.3418962,30.069925
O=C(C[C@H]1CC[C@@H](c2ccccc2)CC1)Nc1ccc(Cl)cc1,8.040958607678906,CHEMBL4872488,1,,False,327.855,5.642600000000004,1.0,1.0,29.1,4.0,2.0,0.7728324627040977,23.0,O=C(C[C@H]1CC[C@@H](c2ccccc2)CC1)Nc1ccccc1,3.029543,28.865616
O=C(C[C@H]1c2ccccc2-c2cncn21)C12CC3CC(CC(C3)C1)C2,5.259637310505756,CHEMBL5929023,1,,False,332.4470000000001,4.628500000000004,0.0,2.0,34.89,3.0,2.0,0.8212559463019419,25.0,O=C(C[C@H]1c2ccccc2-c2cncn21)C12CC3CC(CC(C3)C1)C2,-55.523422,10.428781
O=C(Cc1c(-c2ccccc2)ccc2cncn12)Nc1cn[nH]c1,6.057991946977687,CHEMBL5994551,1,,False,317.35200000000003,2.9055999999999997,2.0,3.0,75.08000000000001,4.0,4.0,0.6075171383229285,24.0,O=C(Cc1c(-c2ccccc2)ccc2cncn12)Nc1cn[nH]c1,-17.351095,5.4202
O=C(Cc1ccc(F)cc1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,7.397940008672037,CHEMBL4542242,1,,False,419.50000000000017,3.8243000000000027,1.0,3.0,58.36000000000001,5.0,3.0,0.6839911425426618,31.0,O=C(Cc1ccccc1)N1CCC(CCC2c3ccccc3-c3cncn32)CC1,-63.792175,10.394888
O=C(Cc1ccc(F)cc1)n1c(=O)oc2ccc(Cl)cc21,5.1938200260161125,CHEMBL4204527,1,,False,305.692,3.2699000000000016,0.0,3.0,52.21,2.0,3.0,0.7299068837584524,21.0,O=C(Cc1ccccc1)n1c(=O)oc2ccccc21,9.208434,-6.163367
O=C(Cc1ccc(O)cc1)Nc1nnc(CCCNc2nonc2/C(=N\O)NCCc2ccc(Br)cc2)s1,4.995678626217358,CHEMBL5413180,1,,False,601.4870000000002,3.5832000000000006,5.0,11.0,170.68,12.0,4.0,0.05316905439736746,38.0,N=C(NCCc1ccccc1)c1nonc1NCCCc1nnc(NC(=O)Cc2ccccc2)s1,50.03697,12.024371
O=C(Cc1ccc(O)cc1)Nc1nnc(CCCNc2nonc2/C(=N\O)NCCc2ccc(Cl)cc2)s1,4.987162775294828,CHEMBL5430918,1,,False,557.0360000000002,3.474100000000001,5.0,11.0,170.68,12.0,4.0,0.057164699285277655,38.0,N=C(NCCc1ccccc1)c1nonc1NCCCc1nnc(NC(=O)Cc2ccccc2)s1,49.619427,12.101582
O=C(Cc1ccc(O)cc1)Nc1nnc(CCCNc2nonc2/C(=N\O)NCCc2ccc(F)cc2)s1,5.359518563029578,CHEMBL5421988,1,,False,540.5810000000001,2.9598000000000004,5.0,11.0,170.68,12.0,4.0,0.059152606540151254,38.0,N=C(NCCc1ccccc1)c1nonc1NCCCc1nnc(NC(=O)Cc2ccccc2)s1,49.847702,12.403683
O=C(Cc1ccc(O)cc1)Nc1nnc(CCCNc2nonc2/C(=N\O)Nc2ccc(F)c(Br)c2)s1,7.301029995663981,CHEMBL5412818,1,,False,591.4230000000001,4.002100000000001,5.0,11.0,170.68,10.0,4.0,0.05971247137348914,37.0,N=C(Nc1ccccc1)c1nonc1NCCCc1nnc(NC(=O)Cc2ccccc2)s1,51.04014,8.502068
O=C(Cc1ccc([N+](=O)[O-])cc1)N/N=C/c1c(O)ccc2ccccc12,4.987162775294828,CHEMBL4516071,1,,True,349.34600000000006,3.1464000000000008,2.0,5.0,104.83,5.0,3.0,0.4192137451606965,26.0,O=C(Cc1ccccc1)N/N=C/c1cccc2ccccc12,-10.324213,-15.264685
O=C(Cc1cccc(N(CCCl)CCCl)c1)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,6.886056647693163,CHEMBL4749491,1,,False,617.3070000000001,4.273900000000002,4.0,8.0,127.91000000000001,13.0,3.0,0.055973186518402926,37.0,N=C(Nc1ccccc1)c1nonc1NCCNC(=O)Cc1ccccc1,51.61059,8.401305
O=C(Cc1cccc(OC(F)(F)F)c1)Nc1nnc(CCCNc2nonc2/C(=N\O)NCCc2ccc(Br)cc2)s1,5.253365801062421,CHEMBL5403820,1,,False,669.4840000000004,4.776200000000003,4.0,11.0,159.68,13.0,4.0,0.05134369997577409,42.0,N=C(NCCc1ccccc1)c1nonc1NCCCc1nnc(NC(=O)Cc2ccccc2)s1,50.093002,11.790427
O=C(Cc1cccc(OC(F)(F)F)c1)Nc1nnc(CCCNc2nonc2/C(=N\O)NCCc2ccc(Cl)cc2)s1,4.757707095017069,CHEMBL5401999,1,,False,625.0330000000004,4.667100000000002,4.0,11.0,159.68,13.0,4.0,0.054119579424278086,42.0,N=C(NCCc1ccccc1)c1nonc1NCCCc1nnc(NC(=O)Cc2ccccc2)s1,49.66446,11.920778
O=C(Cc1cccc(OC(F)(F)F)c1)Nc1nnc(CCCNc2nonc2/C(=N\O)Nc2ccc(F)c(Br)c2)s1,6.920818753952375,CHEMBL5417326,1,,False,659.4200000000003,5.195100000000003,4.0,11.0,159.68,11.0,4.0,0.042138098704603964,41.0,N=C(Nc1ccccc1)c1nonc1NCCCc1nnc(NC(=O)Cc2ccccc2)s1,50.87557,8.894524
O=C(Cc1ccccc1)N/N=C/c1c(O)ccc2cc([N+](=O)[O-])ccc12,5.318758762624412,CHEMBL4458377,1,,True,349.34600000000006,3.1464000000000008,2.0,5.0,104.83000000000001,5.0,3.0,0.4192137451606965,26.0,O=C(Cc1ccccc1)N/N=C/c1cccc2ccccc12,-10.276956,-15.229181
O=C(Cc1ccccc1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,7.508638306165727,CHEMBL4537319,1,,False,401.5100000000001,3.6852000000000027,1.0,3.0,58.36000000000001,5.0,3.0,0.7094617512911191,30.0,O=C(Cc1ccccc1)N1CCC(CCC2c3ccccc3-c3cncn32)CC1,-62.75954,9.734222
O=C(Cc1ccccc1)N1CCC([C@@H](O)C[C@@H]2c3ccccc3-c3cncn32)CC1,6.259637310505756,CHEMBL5837397,1,,False,401.5100000000001,3.6852000000000027,1.0,3.0,58.36000000000001,5.0,3.0,0.7094617512911191,30.0,O=C(Cc1ccccc1)N1CCC(CC[C@@H]2c3ccccc3-c3cncn32)CC1,-62.759632,9.734212
O=C(Cc1ccccc1)N1CCC([C@H](O)C[C@@H]2c3ccccc3-c3cncn32)CC1,6.259637310505756,CHEMBL5856802,1,,False,401.5100000000001,3.6852000000000027,1.0,3.0,58.36000000000001,5.0,3.0,0.7094617512911191,30.0,O=C(Cc1ccccc1)N1CCC(CC[C@@H]2c3ccccc3-c3cncn32)CC1,-62.759613,9.734246
O=C(Cc1ccccc1)Nc1ccc(CCOc2ccccc2-c2cnc[nH]2)cc1,7.552841968657781,CHEMBL3746997,1,,False,397.478,4.879400000000004,2.0,3.0,67.00999999999999,8.0,4.0,0.4452878018115938,30.0,O=C(Cc1ccccc1)Nc1ccc(CCOc2ccccc2-c2cnc[nH]2)cc1,-20.945192,-0.8171697
O=C(Cc1ccccc1)Nc1nnc(CCCNc2nonc2/C(=N\O)NCCc2ccc(Cl)cc2)s1,5.103473782510445,CHEMBL5422448,1,,False,541.0370000000001,3.7685000000000013,4.0,10.0,150.45,12.0,4.0,0.06914850222736546,37.0,N=C(NCCc1ccccc1)c1nonc1NCCCc1nnc(NC(=O)Cc2ccccc2)s1,49.589504,12.1237755
O=C(Cc1ccccc1)Nc1nnc(CCCNc2nonc2/C(=N\O)NCCc2ccc(F)cc2)s1,4.87942606879415,CHEMBL5413849,1,,False,524.5820000000001,3.254200000000001,4.0,10.0,150.45,12.0,4.0,0.07196727473113647,37.0,N=C(NCCc1ccccc1)c1nonc1NCCCc1nnc(NC(=O)Cc2ccccc2)s1,49.827915,12.434336
O=C(Cc1ccccc1)Nc1nnc(CCCNc2nonc2/C(=N\O)Nc2ccc(F)c(Br)c2)s1,7.221848749616356,CHEMBL5417869,1,,False,575.4240000000001,4.296500000000002,4.0,10.0,150.45,10.0,4.0,0.0713770203287004,36.0,N=C(Nc1ccccc1)c1nonc1NCCCc1nnc(NC(=O)Cc2ccccc2)s1,50.991425,8.702652
O=C(Cc1ccccc1)c1cc2ccccc2[nH]1,4.5376020021010435,CHEMBL1667871,1,,False,235.286,3.593300000000002,1.0,1.0,32.86,3.0,3.0,0.6912229718791782,18.0,O=C(Cc1ccccc1)c1cc2ccccc2[nH]1,-28.585495,1.5393043
O=C(Cc1ccccn1)c1cc2ccccc2[nH]1,4.431798275933005,CHEMBL1668399,1,,False,236.274,2.9883000000000006,1.0,2.0,45.75,3.0,3.0,0.7104226925985465,18.0,O=C(Cc1ccccn1)c1cc2ccccc2[nH]1,-28.77325,2.0942862
O=C(Cc1cccnc1)c1cc2c(O)cccc2[nH]1,4.080921907623926,CHEMBL1668305,1,,False,252.273,2.6939,2.0,3.0,65.97999999999999,3.0,3.0,0.7041869034458943,19.0,O=C(Cc1cccnc1)c1cc2ccccc2[nH]1,-29.85494,2.74438
O=C(Cc1cccnc1)c1cc2cc(-c3ccccc3)ccc2[nH]1,4.017728766960432,CHEMBL1668312,1,,False,312.372,4.655300000000003,1.0,2.0,45.75,4.0,4.0,0.5572439216811087,24.0,O=C(Cc1cccnc1)c1cc2cc(-c3ccccc3)ccc2[nH]1,-29.628857,2.4407332
O=C(Cc1cccnc1)c1cc2cc(Br)ccc2[nH]1,4.7447274948966935,CHEMBL1668308,1,,False,315.17,3.7508000000000026,1.0,2.0,45.75,3.0,3.0,0.7482617401337679,19.0,O=C(Cc1cccnc1)c1cc2ccccc2[nH]1,-29.92704,2.3001986
O=C(Cc1cccnc1)c1cc2cc(Cl)ccc2[nH]1,4.609064892896621,CHEMBL1668307,1,,False,270.71899999999994,3.641700000000002,1.0,2.0,45.75,3.0,3.0,0.7386929341183034,19.0,O=C(Cc1cccnc1)c1cc2ccccc2[nH]1,-30.219318,2.1383612
O=C(Cc1cccnc1)c1cc2cc(F)ccc2[nH]1,4.443697499232712,CHEMBL1668306,1,,False,254.26399999999998,3.1274000000000015,1.0,2.0,45.75,3.0,3.0,0.7297427455220579,19.0,O=C(Cc1cccnc1)c1cc2ccccc2[nH]1,-29.549746,3.4717097
O=C(Cc1cccnc1)c1cc2cc(O)ccc2[nH]1,4.431798275933005,CHEMBL1668314,1,,False,252.273,2.6939,2.0,3.0,65.97999999999999,3.0,3.0,0.7041869034458943,19.0,O=C(Cc1cccnc1)c1cc2ccccc2[nH]1,-29.828468,2.6047904
O=C(Cc1cccnc1)c1cc2cc(OC(F)(F)F)ccc2[nH]1,4.882728704344236,CHEMBL1668313,1,,False,320.27,3.8869000000000016,1.0,3.0,54.98,4.0,3.0,0.7421316547419874,23.0,O=C(Cc1cccnc1)c1cc2ccccc2[nH]1,-30.227116,3.0331728
O=C(Cc1cccnc1)c1cc2ccc(F)cc2[nH]1,4.366531544420414,CHEMBL1668315,1,,False,254.26399999999998,3.1274000000000015,1.0,2.0,45.75,3.0,3.0,0.7297427455220579,19.0,O=C(Cc1cccnc1)c1cc2ccccc2[nH]1,-29.50567,3.4943223
O=C(Cc1cccnc1)c1cc2ccccc2[nH]1,4.187086643357144,CHEMBL1668301,1,,False,236.274,2.9883000000000006,1.0,2.0,45.75,3.0,3.0,0.7104226925985465,18.0,O=C(Cc1cccnc1)c1cc2ccccc2[nH]1,-29.545149,2.466982
O=C(Cc1ccncc1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,6.638272163982407,CHEMBL4559452,1,,False,402.4980000000001,3.0802000000000014,1.0,4.0,71.25,5.0,3.0,0.7119912430159736,30.0,O=C(Cc1ccncc1)N1CCC(CCC2c3ccccc3-c3cncn32)CC1,-62.511093,9.832449
O=C(Cc1cnccn1)c1cc2ccccc2[nH]1,4.581698708680254,CHEMBL1668401,1,,False,237.26200000000003,2.3833,1.0,3.0,58.64,3.0,3.0,0.7113582804129521,18.0,O=C(Cc1cnccn1)c1cc2ccccc2[nH]1,-29.021645,2.305132
O=C(Cc1cncnc1)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,6.154901959985743,CHEMBL4473619,1,,False,403.4860000000001,2.475200000000001,1.0,5.0,84.14000000000001,5.0,3.0,0.7075469459500042,30.0,O=C(Cc1cncnc1)N1CCC(CCC2c3ccccc3-c3cncn32)CC1,-62.469955,9.8438635
O=C(Cn1c(=O)oc2ccc(Cl)cc21)c1ccc(Cl)cc1,4.603451962012868,CHEMBL4204542,1,,False,322.14700000000005,3.784200000000002,0.0,3.0,52.21,3.0,3.0,0.6895852017329598,21.0,O=C(Cn1c(=O)oc2ccccc21)c1ccccc1,9.358902,-5.051144
O=C(Cn1c(=O)oc2ccc(Cl)cc21)c1ccc(F)cc1,4.684449465578095,CHEMBL4205040,1,,False,305.692,3.2699000000000016,0.0,3.0,52.21,3.0,3.0,0.6978488768212029,21.0,O=C(Cn1c(=O)oc2ccccc21)c1ccccc1,9.04186,-5.9498887
O=C(Cn1c(=O)oc2ccc(Cl)cc21)c1cccc(Cl)c1,4.115884637988331,CHEMBL4209417,1,,False,322.14700000000005,3.784200000000002,0.0,3.0,52.21,3.0,3.0,0.6895852017329598,21.0,O=C(Cn1c(=O)oc2ccccc21)c1ccccc1,9.075049,-4.6401534
O=C(Cn1c(=O)oc2ccccc21)c1ccc(Cl)cc1,4.413300198375951,CHEMBL4217258,1,,False,287.702,3.1308000000000016,0.0,3.0,52.21,3.0,3.0,0.6954986603987717,20.0,O=C(Cn1c(=O)oc2ccccc21)c1ccccc1,9.533589,-4.7887063
O=C(Cn1c(=O)oc2ccccc21)c1ccc(F)cc1,4.274660184090263,CHEMBL4212289,1,,False,271.24699999999996,2.616500000000001,0.0,3.0,52.21,3.0,3.0,0.6879573162147662,20.0,O=C(Cn1c(=O)oc2ccccc21)c1ccccc1,8.10699,-7.7334385
O=C(Cn1c(=O)oc2ccccc21)c1cccc(Cl)c1,4.307593765166369,CHEMBL4216727,1,,False,287.702,3.1308000000000016,0.0,3.0,52.21,3.0,3.0,0.6954986603987717,20.0,O=C(Cn1c(=O)oc2ccccc21)c1ccccc1,9.085988,-4.54589
O=C(Cn1cc(C(=O)C(F)(F)F)c2cc(Br)ccc21)N1CCCC1,5.7121982700697735,CHEMBL5414973,1,,False,403.19800000000015,3.771200000000003,0.0,2.0,42.31,3.0,2.0,0.7328278038977266,24.0,O=C(Cn1ccc2ccccc21)N1CCCC1,-9.837833,-22.883705
