molecule_chembl_id,pref_name,smiles,first_approval,oral,withdrawn_flag,clean_smiles,ido1_pred,tdo2_pred,ido1_prob,tdo2_prob,ido1_ad,tdo2_ad,selectivity
CHEMBL290106,BITHIONOL,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,,False,True,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,4.990311637601024,5.474461523244295,0.15159999999999998,0.142,0.2631578947368421,0.1951219512195122,-0.4841498856432711
CHEMBL782,TOLBUTAMIDE,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,1961.0,True,False,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,5.608768457090625,5.513967268426011,0.374,0.24,0.3829787234042553,0.2909090909090909,0.09480118866461407
CHEMBL783,NATEGLINIDE,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,2000.0,True,False,CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1,6.491117853182964,5.401025363693423,0.38311111111111107,0.15566666666666668,0.3050847457627119,0.3050847457627119,1.0900924894895416
CHEMBL32479,BROTIZOLAM,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,1984.0,False,False,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,5.216449156552737,5.95787815270509,0.234,0.399,0.23728813559322035,0.21212121212121213,-0.7414289961523535
CHEMBL787,MONTELUKAST,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,1998.0,True,False,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,6.799742828383718,6.003342271258961,0.4673333333333334,0.206,0.25,0.23529411764705882,0.7964005571247572
CHEMBL788,IDOXURIDINE,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,1963.0,False,False,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,5.167743445152646,5.465433051772472,0.22993939393939394,0.3078,0.30851063829787234,0.2028985507246377,-0.2976896066198256
CHEMBL36506,NOVOBIOCIN,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,1964.0,True,True,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,5.61162684348423,5.49245740342914,0.43,0.4095,0.22123893805309736,0.20952380952380953,0.11916944005509045
CHEMBL152,CIDOFOVIR ANHYDROUS,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,1996.0,False,False,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,5.224696062397201,5.908326992144638,0.252,0.258,0.18840579710144928,0.1694915254237288,-0.6836309297474372
CHEMBL790,CHLORHEXIDINE,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,1976.0,False,True,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,5.916204874567259,5.13907244801164,0.386,0.08,0.30434782608695654,0.2542372881355932,0.7771324265556192
CHEMBL32800,FENOTEROL,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,,True,True,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,5.099828295813971,5.453125159260953,0.11675,0.163,0.275,0.22413793103448276,-0.35329686344698175
CHEMBL796,METHYLPHENIDATE,COC(=O)C(c1ccccc1)C1CCCCN1,1955.0,True,False,COC(=O)C(c1ccccc1)C1CCCCN1,6.422570527390894,5.180398303578537,0.2513333333333333,0.14933333333333332,0.32,0.24,1.2421722238123571
CHEMBL285674,ESTAZOLAM,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,1990.0,True,False,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,5.425682085219256,5.899527767694091,0.212,0.296,0.2777777777777778,0.26229508196721313,-0.4738456824748356
CHEMBL797,PHENSUXIMIDE,CN1C(=O)CC(c2ccccc2)C1=O,1982.0,True,False,CN1C(=O)CC(c2ccccc2)C1=O,4.979278120158976,5.508853815658488,0.07416666666666666,0.118,0.2711864406779661,0.23214285714285715,-0.5295756954995117
CHEMBL34259,METHOTREXATE,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,1953.0,True,False,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,5.415568253107977,6.196019147215819,0.458,0.224,0.24050632911392406,0.19101123595505617,-0.7804508941078421
CHEMBL284092,GEPIRONE,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,2023.0,True,False,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,5.404023282731963,5.765870567348845,0.265,0.356,0.2112676056338028,0.2112676056338028,-0.3618472846168821
CHEMBL799,CILOSTAZOL,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,1999.0,True,False,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,5.463844472106548,4.953202116601064,0.294,0.261,0.28378378378378377,0.18604651162790697,0.5106423555054835
CHEMBL802,MINOXIDIL,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],1979.0,True,False,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],5.222944033122001,5.809960745657511,0.19633333333333333,0.297,0.22950819672131148,0.22950819672131148,-0.5870167125355099
CHEMBL154,NAPROXEN,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,1976.0,True,False,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,4.946837607958908,5.303576820250649,0.14233333333333334,0.142,0.40476190476190477,0.27450980392156865,-0.35673921229174166
CHEMBL416956,MEFLOQUINE,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,1989.0,True,False,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,6.328808140681482,5.5535347164912965,0.226,0.29150000000000004,0.28169014084507044,0.28169014084507044,0.7752734241901855
CHEMBL803,CYTARABINE,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,1969.0,False,False,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,5.171511626872591,6.0805110228712955,0.198,0.373,0.19696969696969696,0.1864406779661017,-0.9089993959987046
CHEMBL806,FLUTAMIDE,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,1989.0,True,False,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,5.485181994135456,4.9640575711229,0.476,0.125,0.29577464788732394,0.28169014084507044,0.521124423012556
CHEMBL807,MEMANTINE,CC12CC3CC(C)(C1)CC(N)(C3)C2,2002.0,True,False,CC12CC3CC(C)(C1)CC(N)(C3)C2,5.102156397114237,5.51761525200703,0.1325,0.196,0.13725490196078433,0.13725490196078433,-0.4154588548927922
CHEMBL809,SERTRALINE,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,1991.0,True,False,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,5.322504963238428,5.565312129573751,0.23586666666666667,0.174,0.28846153846153844,0.24489795918367346,-0.2428071663353233
CHEMBL36715,PIRACETAM,NC(=O)CN1CCCC1=O,,False,False,NC(=O)CN1CCCC1=O,5.477060685710229,5.58860594011376,0.2462,0.198,0.23076923076923078,0.19298245614035087,-0.11154525440353158
CHEMBL810,TEMOZOLOMIDE,Cn1nnc2c(C(N)=O)ncn2c1=O,1999.0,True,False,Cn1nnc2c(C(N)=O)ncn2c1=O,5.5918194420401655,5.840122474027957,0.33,0.349,0.20754716981132076,0.1896551724137931,-0.2483030319877919
CHEMBL811,BROMPHENIRAMINE,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,1957.0,True,False,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,5.320096056767234,5.256118130661193,0.18,0.158,0.2542372881355932,0.25,0.06397792610604114
CHEMBL37744,ZIMELDINE,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,,False,True,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,5.262383375269453,6.488825917277844,0.196,0.2,0.2833333333333333,0.23529411764705882,-1.2264425420083915
CHEMBL812,PYRIDOSTIGMINE BROMIDE,CN(C)C(=O)Oc1ccc[n+](C)c1.[Br-],1955.0,True,False,CN(C)C(=O)Oc1ccc[n+](C)c1,5.033955536242805,5.485141346502668,0.162,0.1433333333333333,0.20408163265306123,0.19230769230769232,-0.4511858102598634
CHEMBL813,EPROSARTAN,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,1997.0,True,False,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,5.025358631398009,6.3850741185329705,0.24,0.3033333333333333,0.2631578947368421,0.2631578947368421,-1.3597154871349613
CHEMBL289469,GRANISETRON,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,1993.0,True,False,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,6.161039236891417,5.931570599361815,0.4676666666666667,0.256,0.31343283582089554,0.23728813559322035,0.22946863752960223
CHEMBL814,FLUVOXAMINE,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,1994.0,True,False,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,5.125280851300599,5.34724665561471,0.22,0.086,0.2916666666666667,0.24324324324324326,-0.22196580431411128
CHEMBL815,DINOPROST,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,1982.0,False,False,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,6.284494228665322,5.774849137400597,0.4295,0.2284,0.17333333333333334,0.11842105263157894,0.5096450912647246
CHEMBL39736,BUFORMIN,CCCCNC(=N)NC(=N)N,,False,True,CCCCNC(=N)NC(=N)N,5.1085783794297495,5.55225880256788,0.192,0.18,0.21212121212121213,0.125,-0.4436804231381304
CHEMBL38827,LUMEFANTRINE,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,2009.0,True,False,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,5.516581091459445,5.849913811262559,0.208,0.16633333333333333,0.2839506172839506,0.22857142857142856,-0.3333327198031144
CHEMBL817,TOLAZAMIDE,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,1966.0,True,False,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,6.095206078122704,5.534077774361523,0.294,0.24733333333333332,0.3829787234042553,0.2909090909090909,0.5611283037611807
CHEMBL818,IOBENGUANE,N=C(N)NCc1cccc(I)c1,1994.0,False,False,N=C(N)NCc1cccc(I)c1,5.190226894786431,5.4531390167875,0.298,0.155,0.45714285714285713,0.24074074074074073,-0.26291212200106884
CHEMBL819,OXACILLIN,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,1971.0,True,False,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,5.464084052250159,5.853499623934077,0.38136666666666663,0.278,0.23684210526315788,0.21875,-0.3894155716839185
CHEMBL290960,NIFURTIMOX,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,2020.0,True,False,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,5.2730356484888,5.822635055672565,0.246,0.234,0.1839080459770115,0.16883116883116883,-0.5495994071837655
CHEMBL820,BUSULFAN,CS(=O)(=O)OCCCCOS(C)(=O)=O,1954.0,True,False,CS(=O)(=O)OCCCCOS(C)(=O)=O,5.74006581413048,5.44086670339403,0.126,0.148,0.16923076923076924,0.1276595744680851,0.29919911073645
CHEMBL821,GUANIDINE,N=C(N)N,1939.0,True,False,N=C(N)N,4.937625667055607,5.551345280639704,0.028,0.1,0.22727272727272727,0.1,-0.613719613584097
CHEMBL822,TERBINAFINE,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,1992.0,True,False,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,4.979081124262317,5.695065699916167,0.174,0.228,0.20833333333333334,0.20833333333333334,-0.7159845756538505
CHEMBL826,ENOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,1991.0,True,False,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,5.741669772830798,5.340296245510932,0.3163,0.282,0.28,0.28,0.4013735273198664
CHEMBL827,DEXMETHYLPHENIDATE,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,2001.0,True,False,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,6.422570527390894,5.180398303578537,0.2513333333333333,0.14933333333333332,0.32,0.24,1.2421722238123571
CHEMBL829,METHYLPROMAZINE,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,1982.0,True,False,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,5.245141510615251,5.657671176055301,0.154,0.288,0.2916666666666667,0.16981132075471697,-0.4125296654400499
CHEMBL830,EFLORNITHINE,NCCCC(N)(C(=O)O)C(F)F,1990.0,True,False,NCCCC(N)(C(=O)O)C(F)F,5.164284758377739,5.676709971703906,0.2,0.21333333333333332,0.18604651162790697,0.13725490196078433,-0.5124252133261669
CHEMBL831,LOXAPINE,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,1975.0,True,False,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,5.202301249733792,5.7962989921469115,0.246,0.293,0.2878787878787879,0.2878787878787879,-0.5939977424131193
CHEMBL832,SULFINPYRAZONE,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,1959.0,True,False,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,5.311542621033508,5.373681206217335,0.22033333333333333,0.14,0.2391304347826087,0.22,-0.062138585183826756
CHEMBL288470,AMINOPYRINE,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,,False,True,Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C,5.212656526697223,5.413708093061696,0.235,0.226,0.2857142857142857,0.25862068965517243,-0.2010515663644732
CHEMBL833,TICLOPIDINE,Clc1ccccc1CN1CCc2sccc2C1,1991.0,True,False,Clc1ccccc1CN1CCc2sccc2C1,5.039835910816968,6.2142327398268655,0.174,0.308,0.325,0.2153846153846154,-1.1743968290098978
CHEMBL290916,EDARAVONE,CC1=NN(c2ccccc2)C(=O)C1,2017.0,True,False,CC1=NN(c2ccccc2)C(=O)C1,5.4079915495659305,5.7977053387913715,0.276,0.23,0.27906976744186046,0.27906976744186046,-0.389713789225441
CHEMBL834,PAMIDRONIC ACID,NCCC(O)(P(=O)(O)O)P(=O)(O)O,1991.0,False,False,NCCC(O)(P(=O)(O)O)P(=O)(O)O,5.258253531873262,5.509528072188635,0.216,0.094,0.15384615384615385,0.1509433962264151,-0.25127454031537333
CHEMBL289480,RILMENIDINE,C1COC(NC(C2CC2)C2CC2)=N1,1987.0,True,False,C1COC(NC(C2CC2)C2CC2)=N1,6.747400775846092,5.855877161367682,0.4007656565656565,0.2705,0.17073170731707318,0.16666666666666666,0.8915236144784098
CHEMBL836,TAMSULOSIN,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,1997.0,True,False,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,6.208317275663303,4.92165015600061,0.304,0.173,0.25757575757575757,0.25757575757575757,1.2866671196626926
CHEMBL158,AZTREONAM,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,1986.0,False,False,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,6.012251076031347,5.847877810475796,0.37116666666666664,0.3512,0.18292682926829268,0.15853658536585366,0.16437326555555032
CHEMBL44354,CEFTAZIDIME,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,1985.0,False,False,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,5.604096745047872,5.729870479032488,0.425,0.34,0.17346938775510204,0.1440677966101695,-0.12577373398461678
CHEMBL838,BENAZEPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,1991.0,True,False,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,6.460498525181562,5.371302036339477,0.45466666666666666,0.21833333333333335,0.25316455696202533,0.24285714285714285,1.0891964888420844
CHEMBL41355,EZOGABINE,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,2011.0,True,False,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N,6.29276315116348,5.346350528704735,0.544,0.194,0.3157894736842105,0.26865671641791045,0.9464126224587446
CHEMBL288441,BOSUTINIB,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,2012.0,True,False,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,5.890298529071836,5.949109581688092,0.469,0.4581666666666666,0.23809523809523808,0.23809523809523808,-0.05881105261625663
CHEMBL839,CARTEOLOL,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,1988.0,True,False,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,6.322685814863442,4.427504811956461,0.31066666666666665,0.136,0.26153846153846155,0.23809523809523808,1.8951810029069813
CHEMBL841,LOPERAMIDE,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,1976.0,True,False,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,5.555740741476293,5.569623917135773,0.386,0.172,0.3188405797101449,0.3188405797101449,-0.013883175659479718
CHEMBL842,CHLOROTHIAZIDE,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,1958.0,True,False,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,6.004864079053607,5.851040946842497,0.298,0.33,0.1780821917808219,0.1724137931034483,0.15382313221110966
CHEMBL844,BRIMONIDINE,Brc1c(NC2=NCCN2)ccc2nccnc12,1996.0,False,False,Brc1c(NC2=NCCN2)ccc2nccnc12,5.483843996709654,5.494906657078436,0.276,0.19066666666666668,0.2,0.17391304347826086,-0.011062660368782673
CHEMBL43452,POMALIDOMIDE,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,2013.0,True,False,Nc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,5.247700727269001,5.557800342205869,0.127,0.204,0.4050632911392405,0.2413793103448276,-0.31009961493686866
CHEMBL846,CALCITRIOL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,1978.0,True,False,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,6.509445731336209,5.943914940486845,0.43482499999999996,0.24633333333333332,0.19047619047619047,0.1511627906976744,0.5655307908493636
CHEMBL847,OXAMNIQUINE,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,1980.0,True,False,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,7.295513247932107,4.5743277286331665,0.38145454545454544,0.24346666666666666,0.23684210526315788,0.23684210526315788,2.721185519298941
CHEMBL848,LENALIDOMIDE,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,2005.0,True,False,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,5.300413256135043,5.576903793955991,0.1482,0.204,0.2840909090909091,0.21311475409836064,-0.27649053782094857
CHEMBL849,TRICLOSAN,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,1997.0,False,False,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,5.042061193733545,5.025679483225125,0.084,0.066,0.375,0.29545454545454547,0.016381710508420078
CHEMBL850,SPARFLOXACIN,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,1996.0,True,False,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,6.41309872895478,5.3211945457454926,0.3088,0.288,0.2,0.16279069767441862,1.0919041832092873
CHEMBL852,MELPHALAN,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,1964.0,True,False,N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,5.1732542625708,5.423379517314555,0.17,0.176,0.42592592592592593,0.2692307692307692,-0.2501252547437556
CHEMBL297302,BENPERIDOL,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,,True,False,O=C(CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,6.16197129424265,5.284362923179413,0.3571666666666667,0.25,0.38095238095238093,0.23170731707317074,0.8776083710632374
CHEMBL853,ZALCITABINE,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,1992.0,True,False,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,5.451281896573169,5.980594207957605,0.206,0.385,0.19718309859154928,0.19607843137254902,-0.5293123113844356
CHEMBL855,TRIPROLIDINE,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,1982.0,True,False,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,5.51787719323595,6.381549135431174,0.2308333333333333,0.3473333333333334,0.2463768115942029,0.20967741935483872,-0.8636719421952241
CHEMBL45029,MEPHOBARBITAL,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,,False,False,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,5.313278662725885,5.286907602930523,0.1372,0.142,0.23529411764705882,0.23529411764705882,0.026371059795362584
CHEMBL296419,ASTEMIZOLE,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1988.0,True,True,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,6.634041974395669,5.460319693846571,0.37766666666666665,0.386,0.2916666666666667,0.27472527472527475,1.1737222805490983
CHEMBL46740,BAZEDOXIFENE,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,2009.0,True,False,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(O)cc12,5.409417841073525,5.523782034156899,0.2713333333333333,0.442,0.26582278481012656,0.20930232558139536,-0.11436419308337431
CHEMBL856,PRIMIDONE,CCC1(c2ccccc2)C(=O)NCNC1=O,1954.0,True,False,CCC1(c2ccccc2)C(=O)NCNC1=O,5.504914896914834,5.245094217632159,0.11220000000000001,0.078,0.25,0.25,0.25982067928267494
CHEMBL857,BIOTIN,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,1985.0,False,False,O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,5.215141012843458,5.366578051646963,0.195,0.15233333333333332,0.18333333333333332,0.1724137931034483,-0.1514370388035049
CHEMBL861,MEPHENYTOIN,CCC1(c2ccccc2)NC(=O)N(C)C1=O,1946.0,True,False,CCC1(c2ccccc2)NC(=O)N(C)C1=O,5.2894570910334835,5.236001967593843,0.1672,0.126,0.24,0.24,0.05345512343964032
CHEMBL46917,CARBARIL,CNC(=O)Oc1cccc2ccccc12,,False,True,CNC(=O)Oc1cccc2ccccc12,4.782505318886715,5.274238706543795,0.0528,0.12,0.33962264150943394,0.2653061224489796,-0.49173338765707975
CHEMBL862,GUANFACINE,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,1986.0,True,False,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,5.059265758913937,5.58015032858701,0.136,0.163,0.34146341463414637,0.23255813953488372,-0.5208845696730728
CHEMBL863,CYSTEINE,N[C@@H](CS)C(=O)O,1986.0,False,False,N[C@@H](CS)C(=O)O,5.086820196049576,5.576271259620202,0.092,0.111,0.2972972972972973,0.28205128205128205,-0.48945106357062595
CHEMBL46516,FLUSPIRILENE,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,,False,False,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,5.74674471037719,5.429981478769841,0.36923333333333336,0.314,0.26865671641791045,0.22727272727272727,0.3167632316073483
CHEMBL864,CARBINOXAMINE,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,1982.0,True,True,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1,5.132849926812908,5.2681486925280065,0.178,0.096,0.35555555555555557,0.35555555555555557,-0.13529876571509813
CHEMBL43064,CINNARIZINE,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,,True,False,C(=C\c1ccccc1)/CN1CCN(C(c2ccccc2)c2ccccc2)CC1,5.791284760045366,5.796875151062132,0.164,0.21666666666666665,0.35,0.2222222222222222,-0.005590391016765395
CHEMBL865,VALDECOXIB,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,2001.0,True,True,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,5.345130471333307,5.345794751136889,0.18,0.256,0.3148148148148148,0.3953488372093023,-0.0006642798035825237
CHEMBL296913,PARECOXIB SODIUM,CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1.[Na+],2002.0,False,False,CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,5.331193215685286,5.668584009919042,0.2248,0.242,0.2261904761904762,0.3018867924528302,-0.3373907942337553
