molecule_chembl_id,pref_name,clean_smiles,first_approval,pred_IDO1,pred_TDO2,pred_M,pred_D,LCB_IDO1,LCB_TDO2,LCB_dual,P_dual_active,P_balanced_dual,AD_maxTanimoto,in_domain,LCB_dual_standard,LCB_dual_normalized,LCB_dual_pacr,AD_dist_to_paired,PACR_chem_dist_to_ptr,PACR_doc_dist_to_ptr
CHEMBL623,NEFAZODONE,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,1994.0,5.8,5.31,5.55,0.48,4.37,4.13,4.13,0.088,0.083,0.244,False,4.958000744861517,4.8633661868845826,4.656104257745732,0.75609756,0.7567568,0.805467814207077
CHEMBL1418176,METHANDROSTENOLONE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,,5.33,5.06,5.2,0.27,3.91,3.89,3.89,0.028,0.028,0.206,False,4.751004509417658,4.692411073727806,4.655608079499211,0.7941176,0.8235294,0.8235294073820114
CHEMBL312448,XYLOMETAZOLINE,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,,5.25,5.22,5.23,0.03,3.82,4.04,3.82,0.033,0.033,0.154,False,4.696621041350645,4.828728129097632,4.6553765145656545,0.84615386,0.859375,0.8789724111557007
CHEMBL3184512,CLINDAMYCIN PHOSPHATE,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,1972.0,6.2,5.96,6.08,0.23,4.77,4.79,4.77,0.343,0.337,0.14,False,5.031362366640224,4.922069628839595,4.655146083288886,0.86021507,0.86021507,0.8742574155330658
CHEMBL777,CLAVULANIC ACID,O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,1984.0,6.11,5.8,5.96,0.31,4.69,4.62,4.62,0.26,0.254,0.172,False,4.8386059777881485,4.844172759014116,4.654857006232405,0.828125,0.8387097,0.8558749705553055
CHEMBL1621,PALIPERIDONE,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,2006.0,6.24,6.01,6.12,0.24,4.82,4.83,4.82,0.37,0.365,0.271,False,4.83530652553254,4.806157685081105,4.653389612779295,0.7291666,0.7311828,0.7311827838420868
CHEMBL584,NELFINAVIR,Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,1997.0,5.85,5.73,5.79,0.12,4.42,4.55,4.42,0.182,0.177,0.189,False,4.8225690311350675,4.850956066132026,4.651553676699009,0.8111111,0.8111111,0.8130841106176376
CHEMBL494753,ESTRONE SULFURIC ACID,C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O,1977.0,5.65,5.28,5.47,0.37,4.23,4.1,4.1,0.066,0.066,0.212,False,4.712768683071505,4.734097302862834,4.651073437604177,0.7875,0.84000003,0.8400000035762787
CHEMBL1200907,TRILOSTANE,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,1984.0,5.72,5.42,5.57,0.31,4.3,4.24,4.24,0.094,0.094,0.141,False,4.877889411005286,4.868133605079626,4.650414354005806,0.85897434,0.875,0.884615384042263
CHEMBL385517,SAXAGLIPTIN ANHYDROUS,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,2009.0,6.78,5.75,6.26,1.03,5.35,4.57,4.57,0.32,0.232,0.141,False,4.838945513154108,4.85468507270125,4.650129888313972,0.85882354,0.85882354,0.8588235229253769
CHEMBL1405,ESTRONE,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,1979.0,5.57,5.22,5.4,0.35,4.14,4.05,4.05,0.044,0.044,0.192,False,4.721550996740178,4.704029064235346,4.649193156269624,0.8082192,0.8271605,0.8405797034502029
CHEMBL1095,ETHOTOIN,CCN1C(=O)NC(c2ccccc2)C1=O,1957.0,6.14,5.55,5.85,0.59,4.71,4.38,4.38,0.188,0.171,0.245,False,4.759381848937748,4.785867988645173,4.649163847495573,0.75510204,0.7592592,0.7988496720790863
CHEMBL1201,THIOTHIXENE,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,1967.0,5.91,5.83,5.87,0.08,4.48,4.65,4.48,0.221,0.215,0.289,False,4.876287300262822,4.8447491810212995,4.64880281786595,0.71052635,0.75949365,0.7968451529741287
CHEMBL1229211,DOLUTEGRAVIR,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12,2013.0,6.03,5.79,5.91,0.24,4.6,4.61,4.6,0.243,0.238,0.221,False,4.840799210897977,4.824868616974509,4.648767522616446,0.77894735,0.77894735,0.7990374118089676
CHEMBL1257051,TEDIZOLID,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,,6.18,6.02,6.1,0.16,4.76,4.84,4.76,0.359,0.348,0.253,False,5.010959745253798,4.844551041987298,4.648343922821998,0.7472527,0.7777778,0.7813261449337006
CHEMBL1272,REPAGLINIDE,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,1997.0,5.85,5.76,5.81,0.1,4.43,4.58,4.43,0.182,0.177,0.234,False,4.725475012354489,4.6933525194030645,4.647986857088273,0.7662338,0.7662338,0.811751127243042
CHEMBL1027,TIAGABINE,Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,1997.0,5.98,5.87,5.93,0.11,4.56,4.7,4.56,0.26,0.249,0.312,True,4.813633777171844,4.834172699399189,4.647747837052049,0.6875,0.8023256,0.8077561855316162
CHEMBL1201057,CILASTATIN SODIUM,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)[O-],1985.0,5.34,4.81,5.07,0.53,3.91,3.63,3.63,0.017,0.017,0.188,False,4.869737161497864,4.834136140609728,4.647367068162308,0.8115942,0.8115942,0.8734177201986313
CHEMBL398435,TICAGRELOR,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,2010.0,6.04,5.85,5.94,0.19,4.61,4.67,4.61,0.271,0.265,0.187,False,4.998175442650267,4.858896635150071,4.646682296287757,0.8131868,0.8318584,0.8438571393489838
CHEMBL1439,TAZOBACTAM SODIUM,C[C@]1(Cn2ccnn2)[C@H](C(=O)[O-])N2C(=O)C[C@H]2S1(=O)=O,1993.0,6.07,5.85,5.96,0.23,4.65,4.67,4.65,0.287,0.282,0.198,False,4.8472641839412125,4.827656321908599,4.646480245083806,0.80246913,0.83950615,0.8503684550523758
CHEMBL3039514,ELBASVIR,COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2ccc3c(c2)O[C@@H](c2ccccc2)n2c-3cc3cc(-c4c[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)n4)ccc32)c[nH]1)C(C)C,2016.0,6.19,5.69,5.94,0.5,4.76,4.51,4.51,0.227,0.215,0.193,False,4.954813580655292,4.887235556919408,4.646181485405385,0.8067227,0.8113208,0.8275862038135529
CHEMBL1339,VARDENAFIL HYDROCHLORIDE,CCCc1nc(C)c2c(O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,2003.0,5.64,5.45,5.54,0.2,4.22,4.27,4.22,0.094,0.094,0.213,False,4.8315903038064265,4.854220083224038,4.644811413989391,0.78723407,0.8301887,0.8374244272708893
CHEMBL1237070,MICAFUNGIN SODIUM,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)[O-])c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1,2005.0,6.3,5.63,5.97,0.68,4.88,4.45,4.45,0.215,0.193,0.151,False,4.848878636197587,4.694041684533608,4.644126232564624,0.84931505,0.85714287,0.8788124546408653
CHEMBL1200629,VECURONIUM BROMIDE,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,1984.0,6.03,5.66,5.85,0.37,4.61,4.49,4.49,0.204,0.193,0.163,False,4.910109982486951,4.913480039912313,4.643992791326903,0.8369565,0.84042555,0.8888888880610466
CHEMBL1412,PIPERAZINE,C1CNCCN1,,5.38,5.04,5.21,0.34,3.95,3.86,3.86,0.028,0.028,0.102,False,4.71260122907513,4.831247012800235,4.643894150191069,0.8979592,0.95238096,0.9553071074187756
CHEMBL3039598,FOSINOPRIL,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,1991.0,6.05,5.82,5.93,0.22,4.62,4.64,4.62,0.243,0.238,0.196,False,4.98329462052609,4.887065031505133,4.643152547508278,0.8043478,0.83516484,0.8392884433269501
CHEMBL197084,TROFINETIDE,C[C@@]1(C(=O)N[C@@H](CCC(=O)O)C(=O)O)CCCN1C(=O)CN,2023.0,6.65,5.89,6.27,0.76,5.22,4.71,4.71,0.392,0.331,0.209,False,4.797158225516787,4.79331292081106,4.643039051132903,0.7910448,0.7910448,0.8749419003725052
CHEMBL761,NAPHAZOLINE,c1ccc2c(CC3=NCCN3)cccc2c1,1971.0,5.33,4.99,5.16,0.34,3.9,3.82,3.82,0.028,0.028,0.274,False,4.662351424333583,4.7818101069663665,4.642862624924274,0.7258065,0.7258065,0.7727272659540176
CHEMBL1480987,CYCLANDELATE,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1,,5.43,5.01,5.22,0.43,4.01,3.83,3.83,0.028,0.028,0.22,False,4.864364766431559,4.84752204069339,4.642690212054246,0.779661,0.779661,0.8051948100328445
CHEMBL844,BRIMONIDINE,Brc1c(NC2=NCCN2)ccc2nccnc12,1996.0,5.72,5.16,5.44,0.56,4.29,3.98,3.98,0.061,0.055,0.174,False,4.776832024055587,4.7746058823260205,4.64159798374903,0.82608694,0.83116883,0.8420409858226776
CHEMBL1627367,FLUOROESTRADIOL,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](F)[C@@H]2O,2020.0,5.61,5.29,5.45,0.32,4.19,4.11,4.11,0.066,0.066,0.181,False,4.848758379134078,4.853394268621756,4.6413444892691995,0.8192771,0.8192771,0.8205379694700241
CHEMBL4594261,FLUOROESTRADIOL F-18,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H]([18F])[C@@H]2O,2020.0,5.61,5.29,5.45,0.32,4.19,4.11,4.11,0.066,0.066,0.181,False,4.848758379134078,4.853394268621756,4.6413444892691995,0.8192771,0.8192771,0.8205379694700241
CHEMBL548,DINOPROSTONE,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,1977.0,5.73,5.23,5.48,0.5,4.3,4.06,4.06,0.072,0.066,0.145,False,4.922697281757284,4.806716545532254,4.640903747408774,0.85542166,0.85714287,0.875
CHEMBL227875,PRETOMANID,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,2019.0,6.79,5.35,6.07,1.44,5.36,4.17,4.17,0.144,0.088,0.21,False,4.862340663276218,4.760521506246694,4.640124909741693,0.79012346,0.8333333,0.8351648300886154
CHEMBL457547,MICAFUNGIN,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1,2005.0,6.31,5.61,5.96,0.7,4.88,4.43,4.43,0.21,0.182,0.15,False,4.836579291502166,4.680866064203241,4.640041239663914,0.8503401,0.8581081,0.8796230480074883
CHEMBL404520,CHLORTETRACYCLINE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,1950.0,6.08,5.45,5.76,0.63,4.65,4.27,4.27,0.149,0.144,0.169,False,4.870798086890318,4.841569862456317,4.640033579975306,0.83146065,0.8352941,0.8352941125631332
CHEMBL1395,METHYLTESTOSTERONE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1973.0,5.4,5.12,5.26,0.29,3.98,3.94,3.94,0.033,0.033,0.209,False,4.750003448158152,4.719335147188509,4.639811215612639,0.7910448,0.82089555,0.8208955228328705
CHEMBL766,CILASTATIN,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,1985.0,5.34,4.84,5.09,0.51,3.92,3.66,3.66,0.022,0.022,0.194,False,4.862603797908996,4.835835709917332,4.638496407328426,0.80597013,0.80597013,0.870129868388176
CHEMBL1245,TRIMETHAPHAN CAMSYLATE,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,1982.0,5.75,5.57,5.66,0.18,4.33,4.4,4.33,0.149,0.144,0.278,False,4.833713753100264,4.831463691336271,4.638082506393891,0.7222222,0.8,0.8054815381765366
CHEMBL566315,OBETICHOLIC ACID,CC[C@H]1[C@@H](O)[C@@H]2[C@H](CC[C@]3(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]23)[C@@]2(C)CC[C@@H](O)C[C@@H]12,2016.0,5.5,5.15,5.32,0.35,4.07,3.97,3.97,0.039,0.039,0.16,False,4.978315455307497,4.899385820860798,4.63801870491349,0.83950615,0.85365856,0.864946112036705
CHEMBL588,FENOLDOPAM,Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,1997.0,5.46,4.78,5.12,0.68,4.04,3.6,3.6,0.017,0.017,0.177,False,4.77336730238774,4.659857020248204,4.6361258443347175,0.82258064,0.8450704,0.8668233901262283
CHEMBL3039520,LASMIDITAN,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,2020.0,6.91,4.9,5.9,2.01,5.48,3.72,3.72,0.05,0.017,0.263,False,4.899313855761445,4.855269395367589,4.635838476817124,0.7368421,0.7368421,0.751174658536911
CHEMBL1201165,QUINESTROL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,1982.0,5.67,5.55,5.61,0.12,4.25,4.38,4.25,0.116,0.116,0.179,False,4.75608305728662,4.754538950839094,4.635226000310553,0.82142854,0.84705883,0.8587497174739838
CHEMBL2105711,TOFOGLIFLOZIN,CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,,6.17,5.85,6.01,0.32,4.74,4.67,4.67,0.298,0.293,0.192,False,4.916991812732316,4.873661966426074,4.634560550319766,0.8082192,0.8333333,0.8333333283662796
CHEMBL3936761,ZANUBRUTINIB,C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,2019.0,6.47,5.75,6.11,0.73,5.05,4.57,4.57,0.265,0.215,0.225,False,4.796258313184203,4.835573504397367,4.634537372639964,0.7752809,0.7752809,0.8199999928474426
CHEMBL2035187,PACRITINIB,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,2022.0,5.9,5.5,5.7,0.4,4.47,4.32,4.32,0.138,0.122,0.16,False,5.019896190362159,4.859823707809062,4.633841830833428,0.84000003,0.8666667,0.8666666597127914
CHEMBL578767,FLUMEXADOL,FC(F)(F)c1cccc(C2CNCCO2)c1,,6.38,5.85,6.11,0.52,4.95,4.68,4.68,0.32,0.309,0.286,False,4.670695526250611,4.767839556760624,4.6335276718586424,0.71428573,0.8051948,0.8167175799608231
CHEMBL1201151,MESTRANOL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,1961.0,5.77,5.5,5.64,0.27,4.34,4.33,4.33,0.133,0.127,0.203,False,4.739682550546683,4.721928081439881,4.633270826703811,0.79746836,0.825,0.8598843216896057
CHEMBL500576,TEMOPORFIN,Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,2001.0,5.73,5.13,5.43,0.6,4.3,3.96,3.96,0.055,0.05,0.317,True,4.793345822299467,4.82058418570685,4.6332129653244545,0.6825397,0.8032787,0.8235294073820114
CHEMBL1218,RAMELTEON,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,2005.0,5.98,5.78,5.88,0.2,4.55,4.61,4.55,0.232,0.227,0.203,False,4.82400537503866,4.844034167931638,4.6328391103509174,0.79746836,0.8023256,0.828682154417038
CHEMBL539423,SPARSENTAN,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,2023.0,5.98,5.74,5.86,0.23,4.55,4.56,4.55,0.21,0.204,0.221,False,4.9584493189419865,4.84762053888555,4.632161713375922,0.77894735,0.8148148,0.8187747597694397
CHEMBL398707,HYDROMORPHONE,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,1984.0,6.16,5.5,5.83,0.66,4.74,4.33,4.33,0.182,0.16,0.182,False,4.814671405532422,4.733721972948187,4.632087347149987,0.8181818,0.83146065,0.8441558480262756
CHEMBL1200585,OXYMETHOLONE,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1972.0,5.4,5.22,5.31,0.18,3.97,4.04,3.97,0.039,0.039,0.167,False,4.7821736456293085,4.7235175562566605,4.631527962839349,0.8333333,0.8472222,0.8472222238779068
CHEMBL3989866,BICTEGRAVIR,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2,2018.0,5.98,5.61,5.79,0.37,4.55,4.43,4.43,0.177,0.166,0.186,False,4.898270584922736,4.845208026488406,4.631405912218546,0.814433,0.814433,0.8255128562450409
CHEMBL2103846,ULIPRISTAL,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,,5.53,5.11,5.32,0.43,4.11,3.93,3.93,0.039,0.033,0.18,False,4.700517445447848,4.735635740082747,4.631294148932833,0.8202247,0.8333333,0.8333333283662796
CHEMBL2105760,BREXPIPRAZOLE,O=c1ccc2ccc(OCCCCN3CCN(c4cccc5sccc45)CC3)cc2[nH]1,2015.0,5.69,5.72,5.7,-0.03,4.26,4.54,4.26,0.155,0.155,0.226,False,4.763995767166992,4.697128871588682,4.631054552976938,0.77380955,0.8172043,0.8172042965888977
CHEMBL26,SULPIRIDE,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,,5.82,5.24,5.53,0.58,4.39,4.06,4.06,0.077,0.072,0.273,False,4.791678536653321,4.807522923109121,4.630597005948504,0.72727275,0.72727275,0.7766541838645935
CHEMBL3545062,VELPATASVIR,COC[C@H]1C[C@@H](c2nc(-c3ccc4c(c3)COc3cc5c(ccc6nc([C@@H]7CC[C@H](C)N7C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c65)cc3-4)c[nH]2)N(C(=O)[C@H](NC(=O)OC)c2ccccc2)C1,2016.0,5.96,6.13,6.04,-0.17,4.53,4.95,4.53,0.282,0.26,0.185,False,5.035257583056927,4.885093762177296,4.630554091765126,0.8145161,0.8174603,0.8412052989006042
CHEMBL13280,FLUNITRAZEPAM,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,,6.42,6.15,6.28,0.27,4.99,4.97,4.97,0.475,0.464,0.365,True,4.788293872126213,4.7586502324509645,4.630543171287921,0.6349206,0.6923077,0.7433002293109894
CHEMBL1657,TAZAROTENE,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,1997.0,5.62,5.38,5.5,0.24,4.19,4.2,4.19,0.077,0.077,0.204,False,4.727298684381984,4.691867853323178,4.629907762937095,0.79569894,0.8235294,0.8343637734651566
CHEMBL376897,METHSCOPOLAMINE,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,1953.0,6.02,5.73,5.88,0.28,4.59,4.56,4.56,0.221,0.215,0.209,False,4.81740879673163,4.8406045675549,4.629370904103797,0.7910448,0.7910448,0.843373492360115
CHEMBL1200722,PIPECURONIUM BROMIDE,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1,1990.0,6.11,5.74,5.92,0.38,4.68,4.56,4.56,0.232,0.221,0.174,False,4.9226425496933155,4.875893901349294,4.6288241994873625,0.82558143,0.8426966,0.8809523805975914
CHEMBL1213165,DOLUTEGRAVIR SODIUM,C[C@@H]1CCO[C@H]2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c([O-])c3C(=O)N12,2013.0,6.06,5.73,5.9,0.33,4.64,4.56,4.56,0.227,0.221,0.219,False,4.8138182691756874,4.80778191171001,4.627898910086478,0.78125,0.78125,0.8010984808206558
CHEMBL3833382,PRAJMALIUM,CCC[N+]12[C@H](O)[C@@H](CC)[C@@H]3C[C@H]1[C@@H]1N(C)c4ccccc4[C@]14C[C@H]2[C@@H]3[C@H]4O,,6.18,5.81,6.0,0.36,4.75,4.64,4.64,0.271,0.26,0.161,False,5.015629524522268,4.854686224832728,4.6275131328702654,0.83908045,0.8488372,0.8526315838098526
CHEMBL258918,MESTEROLONE,C[C@H]1CC(=O)C[C@@H]2CC[C@H]3[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]3[C@]21C,,5.56,5.36,5.46,0.21,4.13,4.18,4.13,0.066,0.066,0.188,False,4.816969753465204,4.80520946213538,4.627371862506634,0.8115942,0.8405797,0.8405797034502029
CHEMBL1983268,ENTRECTINIB,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,2019.0,6.83,5.22,6.02,1.6,5.4,4.04,4.04,0.11,0.083,0.269,False,4.8122020973273845,4.737355820779466,4.627142543032557,0.7311828,0.7745098,0.7745098024606705
CHEMBL1200632,CLINDAMYCIN PALMITATE HYDROCHLORIDE,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC,1982.0,6.18,5.97,6.07,0.21,4.75,4.79,4.75,0.348,0.343,0.134,False,5.01652736666787,4.899974310810151,4.627091777315862,0.8659794,0.8659794,0.8829470053315163
CHEMBL2103929,LYMECYCLINE,CN(C)[C@@H]1C(O)=C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,,5.42,4.84,5.13,0.58,4.0,3.66,3.66,0.022,0.022,0.194,False,4.917117850507291,4.784375080168827,4.626480326450011,0.8064516,0.8064516,0.8543689250946045
CHEMBL3414621,TAZEMETOSTAT,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,2020.0,6.33,5.81,6.07,0.52,4.9,4.63,4.63,0.287,0.276,0.237,False,4.926533368587982,4.8489712871339,4.626103363344012,0.7628866,0.8019802,0.8174424469470978
CHEMBL1201014,PREDNISOLONE SODIUM PHOSPHATE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-],1973.0,5.5,5.01,5.26,0.49,4.07,3.84,3.84,0.033,0.033,0.196,False,4.844004680452055,4.765219320286507,4.626058682998062,0.8043478,0.8235294,0.8235294073820114
CHEMBL2107431,LYNESTRENOL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,,5.62,5.35,5.48,0.27,4.19,4.17,4.17,0.072,0.072,0.162,False,4.751402833883614,4.728921899572506,4.62599817932386,0.8378378,0.8552632,0.8621796816587448
CHEMBL771,CYCLOSERINE,N[C@@H]1CONC1=O,1964.0,6.08,5.48,5.78,0.6,4.66,4.3,4.3,0.155,0.144,0.178,False,4.638378764833302,4.648901199770241,4.625983509422776,0.82222223,0.82222223,0.8888888880610466
CHEMBL1697737,CLOTIAZEPAM,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,,6.11,5.61,5.86,0.5,4.68,4.43,4.43,0.193,0.182,0.238,False,4.861626189087523,4.778437498199359,4.624596391508273,0.7619048,0.7619048,0.7701524049043655
CHEMBL1201139,MEGESTROL ACETATE,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,1971.0,5.98,5.28,5.63,0.7,4.55,4.1,4.1,0.094,0.088,0.231,False,4.727448763864776,4.726750505546087,4.623922336896809,0.7692308,0.82894737,0.8289473652839661
CHEMBL345524,ANTRAFENINE,O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12,,5.25,5.08,5.17,0.16,3.82,3.91,3.82,0.022,0.022,0.269,False,4.712656024403237,4.6678171511915485,4.62391521853406,0.7311828,0.7311828,0.7829243391752243
CHEMBL484785,CRISABOROLE,N#Cc1ccc(Oc2ccc3c(c2)COB3O)cc1,2016.0,6.05,5.84,5.95,0.21,4.63,4.66,4.63,0.276,0.271,0.2,False,4.82020011595482,4.763930033669666,4.622914496629721,0.8,0.8,0.8722567558288574
CHEMBL1276308,MIFEPRISTONE,CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,2000.0,5.75,5.34,5.55,0.41,4.33,4.17,4.17,0.094,0.083,0.159,False,4.732541163446955,4.698691763252112,4.622716119829333,0.8409091,0.85057473,0.850574716925621
