clean_smiles,pIC50_cox1,src_doc_cox1,molid_cox1,pIC50_cox2,src_doc_cox2,molid_cox2,M,D,scaffold,src_doc
NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccccc2)cc1,4.61,CHEMBL1133663,CHEMBL71052,5.62,CHEMBL1133663,CHEMBL71052,5.115,-1.0099999999999998,O=c1occ(-c2ccccc2)n1-c1ccccc1,CHEMBL1133663
NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccccc2Cl)cc1,4.45,CHEMBL1133663,CHEMBL71010,5.19,CHEMBL1133663,CHEMBL71010,4.82,-0.7400000000000002,O=c1occ(-c2ccccc2)n1-c1ccccc1,CHEMBL1133663
NS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccccc2F)cc1,4.55,CHEMBL1133663,CHEMBL430783,5.66,CHEMBL1133663,CHEMBL430783,5.105,-1.1100000000000003,O=c1occ(-c2ccccc2)n1-c1ccccc1,CHEMBL1133663
NS(=O)(=O)c1ccc(-c2cscc2-c2ccc(F)cc2)cc1,5.75,CHEMBL1128095,CHEMBL316823,8.1,CHEMBL1128095,CHEMBL316823,6.925,-2.3499999999999996,c1ccc(-c2cscc2-c2ccccc2)cc1,CHEMBL1128095
NS(=O)(=O)c1ccc(-c2oc3ccccc3c2-c2ccc(F)cc2)cc1,6.31,CHEMBL1128047,CHEMBL77714,8.15,CHEMBL1128047,CHEMBL77714,7.23,-1.8400000000000007,c1ccc(-c2oc3ccccc3c2-c2ccccc2)cc1,CHEMBL1128047
NS(=O)(=O)c1ccc(-c2sc(-c3ccccc3Cl)nc2-c2ccc(F)cc2)cc1,7.1,CHEMBL1131679,CHEMBL17739,7.89,CHEMBL1131679,CHEMBL17739,7.494999999999999,-0.79,c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)s2)cc1,CHEMBL1131679
NS(=O)(=O)c1ccc(-c2sc(COc3cc(Cl)cc(Cl)c3)nc2-c2ccc(F)cc2)cc1,6.92,CHEMBL1131679,CHEMBL276324,8.05,CHEMBL1131679,CHEMBL276324,7.485,-1.1300000000000008,c1ccc(OCc2nc(-c3ccccc3)c(-c3ccccc3)s2)cc1,CHEMBL1131679
NS(=O)(=O)c1ccc(-c2sccc2-c2ccc(F)cc2)cc1,5.57,CHEMBL1128822,CHEMBL67447,6.17,CHEMBL1128822,CHEMBL67447,5.87,-0.5999999999999996,c1ccc(-c2ccsc2-c2ccccc2)cc1,CHEMBL1128822
NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(Cl)cc2)cc1,5.8,CHEMBL1130039,CHEMBL45192,8.0,CHEMBL1130039,CHEMBL45192,6.9,-2.2,c1ccc(-c2nccn2-c2ccccc2)cc1,CHEMBL1130039
NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(F)c(F)c2)cc1,4.53,CHEMBL1130039,CHEMBL296571,7.52,CHEMBL1130039,CHEMBL296571,6.025,-2.9899999999999993,c1ccc(-c2nccn2-c2ccccc2)cc1,CHEMBL1130039
NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc(F)cc2)cc1,5.72,CHEMBL1130039,CHEMBL46623,8.0,CHEMBL1130039,CHEMBL46623,6.859999999999999,-2.2800000000000002,c1ccc(-c2nccn2-c2ccccc2)cc1,CHEMBL1130039
NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Br)c2)cc1,5.35,CHEMBL1130039,CHEMBL46584,8.15,CHEMBL1130039,CHEMBL46584,6.75,-2.8000000000000007,c1ccc(-c2nccn2-c2ccccc2)cc1,CHEMBL1130039
NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(Cl)c2)cc1,5.21,CHEMBL1130039,CHEMBL298269,8.1,CHEMBL1130039,CHEMBL298269,6.654999999999999,-2.8899999999999997,c1ccc(-c2nccn2-c2ccccc2)cc1,CHEMBL1130039
NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc(F)c2)cc1,4.17,CHEMBL1130039,CHEMBL43672,7.52,CHEMBL1130039,CHEMBL43672,5.845,-3.3499999999999996,c1ccc(-c2nccn2-c2ccccc2)cc1,CHEMBL1130039
NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2)cc1,4.71,CHEMBL1130039,CHEMBL296984,7.4,CHEMBL1130039,CHEMBL296984,6.055,-2.6900000000000004,c1ccc(-c2nccn2-c2ccccc2)cc1,CHEMBL1130039
NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2F)cc1,4.65,CHEMBL1130039,CHEMBL44926,7.0,CHEMBL1130039,CHEMBL44926,5.825,-2.3499999999999996,c1ccc(-c2nccn2-c2ccccc2)cc1,CHEMBL1130039
NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccs2)cc1,4.26,CHEMBL1133620,CHEMBL321156,7.155,CHEMBL1133620,CHEMBL321156,5.7075,-2.8950000000000005,c1ccc(-n2ccnc2-c2cccs2)cc1,CHEMBL1133620
NS(=O)(=O)c1ccc(-n2cccc2-c2ccc(F)cc2)cc1,4.98,CHEMBL1130038,CHEMBL43511,7.85,CHEMBL1130038,CHEMBL43511,6.415,-2.869999999999999,c1ccc(-c2cccn2-c2ccccc2)cc1,CHEMBL1130038
NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cc(Cl)cc(Cl)c2)cc1,6.22,CHEMBL1145864,CHEMBL419407,8.7,CHEMBL1145864,CHEMBL419407,7.459999999999999,-2.4799999999999995,c1ccc(-c2cncn2-c2ccccc2)cc1,CHEMBL1145864
NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(F)cc2)cc1,5.51,CHEMBL1145864,CHEMBL326270,7.75,CHEMBL1145864,CHEMBL326270,6.63,-2.24,c1ccc(-c2cncn2-c2ccccc2)cc1,CHEMBL1145864
NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccccc2)cc1,5.29,CHEMBL1145864,CHEMBL118064,8.05,CHEMBL1145864,CHEMBL118064,6.67,-2.7600000000000007,c1ccc(-c2cncn2-c2ccccc2)cc1,CHEMBL1145864
NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(C(F)(F)F)cc2)cc1,4.32,CHEMBL3822383,CHEMBL3823115,7.05,CHEMBL3822383,CHEMBL3823115,5.6850000000000005,-2.7299999999999995,O=C(NN=Cc1cc2ccccc2oc1=O)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL3822383
NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(Cl)c(Cl)c2)cc1,4.01,CHEMBL3822383,CHEMBL3824049,6.52,CHEMBL3822383,CHEMBL3824049,5.265,-2.51,O=C(NN=Cc1cc2ccccc2oc1=O)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL3822383
NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc(F)cc2)cc1,4.27,CHEMBL3822383,CHEMBL3823440,6.77,CHEMBL3822383,CHEMBL3823440,5.52,-2.5,O=C(NN=Cc1cc2ccccc2oc1=O)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL3822383
NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccc([N+](=O)[O-])cc2)cc1,4.38,CHEMBL3822383,CHEMBL3823735,6.89,CHEMBL3822383,CHEMBL3823735,5.635,-2.51,O=C(NN=Cc1cc2ccccc2oc1=O)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL3822383
NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2cccc(F)c2)cc1,4.13,CHEMBL3822383,CHEMBL3822695,6.58,CHEMBL3822383,CHEMBL3822695,5.355,-2.45,O=C(NN=Cc1cc2ccccc2oc1=O)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL3822383
NS(=O)(=O)c1ccc(-n2nc(C(=O)N/N=C/c3c(Cl)c4ccccc4oc3=O)cc2-c2ccccc2Cl)cc1,4.06,CHEMBL3822383,CHEMBL3822899,5.97,CHEMBL3822383,CHEMBL3822899,5.015,-1.9100000000000001,O=C(NN=Cc1cc2ccccc2oc1=O)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL3822383
NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCSCC3)cc2-c2ccc(C(F)(F)F)cc2)cc1,4.51,CHEMBL4346661,CHEMBL4462245,6.72,CHEMBL4346661,CHEMBL4462245,5.615,-2.21,O=C(c1cc(-c2ccccc2)n(-c2ccccc2)n1)N1CCSCC1,CHEMBL4346661
NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCSCC3)cc2-c2cccc(Cl)c2)cc1,4.53,CHEMBL4346661,CHEMBL4440974,6.68,CHEMBL4346661,CHEMBL4440974,5.605,-2.1499999999999995,O=C(c1cc(-c2ccccc2)n(-c2ccccc2)n1)N1CCSCC1,CHEMBL4346661
NS(=O)(=O)c1ccc(-n2nc(C(=O)NC34CC5CC(CC(C5)C3)C4)cc2-c2ccccc2)cc1,5.05,CHEMBL4765415,CHEMBL4790503,5.67,CHEMBL4765415,CHEMBL4790503,5.359999999999999,-0.6200000000000001,O=C(NC12CC3CC(CC(C3)C1)C2)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4765415
NS(=O)(=O)c1ccc(-n2nc(C(=O)NC3CCCCC3)cc2-c2ccccc2)cc1,4.99,CHEMBL4765415,CHEMBL4777518,5.61,CHEMBL4765415,CHEMBL4777518,5.300000000000001,-0.6200000000000001,O=C(NC1CCCCC1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4765415
NS(=O)(=O)c1ccc(-n2nc(C(=O)NCCCC(=O)O)cc2-c2ccccc2)cc1,4.89,CHEMBL4765415,CHEMBL4789520,5.4,CHEMBL4765415,CHEMBL4789520,5.145,-0.5100000000000007,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL4765415
NS(=O)(=O)c1ccc(-n2nc(C(=O)NCCCCCCCCCCC(=O)O)cc2-c2ccccc2)cc1,4.98,CHEMBL4765415,CHEMBL4794910,5.52,CHEMBL4765415,CHEMBL4794910,5.25,-0.5399999999999991,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL4765415
NS(=O)(=O)c1ccc(-n2nc(C(=O)NCCCN3CCOCC3)cc2-c2ccc(C(F)(F)F)cc2)cc1,4.49,CHEMBL4346661,CHEMBL4445481,6.77,CHEMBL4346661,CHEMBL4445481,5.63,-2.2799999999999994,O=C(NCCCN1CCOCC1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4346661
NS(=O)(=O)c1ccc(-n2nc(C(=O)NCCOc3ccc4ccc(=O)oc4c3)cc2-c2ccccc2)cc1,4.58,CHEMBL4052777,CHEMBL4101763,6.31,CHEMBL4052777,CHEMBL4101763,5.445,-1.7299999999999995,O=C(NCCOc1ccc2ccc(=O)oc2c1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4052777
NS(=O)(=O)c1ccc(-n2nc(C(=O)Nc3ccc(C(F)(F)F)cc3)cc2-c2ccccc2)cc1,5.04,CHEMBL4765415,CHEMBL4799379,5.69,CHEMBL4765415,CHEMBL4799379,5.365,-0.6500000000000004,O=C(Nc1ccccc1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4765415
NS(=O)(=O)c1ccc(-n2nc(C(=O)Nc3cccc(Cl)c3)cc2-c2ccc(F)cc2)cc1,5.72,CHEMBL1130002,CHEMBL283497,7.25,CHEMBL1130002,CHEMBL283497,6.484999999999999,-1.5300000000000002,O=C(Nc1ccccc1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(=O)O)cc2-c2cc3ccccc3s2)cc1,5.27,CHEMBL4680182,CHEMBL4785934,8.0,CHEMBL4680182,CHEMBL4785934,6.635,-2.7300000000000004,c1ccc(-n2nccc2-c2cc3ccccc3s2)cc1,CHEMBL4680182
NS(=O)(=O)c1ccc(-n2nc(C(=O)O)cc2-c2ccc(Cl)s2)cc1,4.92,CHEMBL4680182,CHEMBL4747094,6.4,CHEMBL4680182,CHEMBL4747094,5.66,-1.4800000000000004,c1ccc(-n2nccc2-c2cccs2)cc1,CHEMBL4680182
NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCCN3CCOCC3)cc2-c2ccc(C(F)(F)F)cc2)cc1,4.54,CHEMBL4346661,CHEMBL4451916,6.68,CHEMBL4346661,CHEMBL4451916,5.609999999999999,-2.1399999999999997,O=C(OCCCN1CCOCC1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4346661
NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3cc(=O)oc4ccccc34)cc2-c2ccc(F)cc2)cc1,4.52,CHEMBL4052777,CHEMBL4077052,6.36,CHEMBL4052777,CHEMBL4077052,5.4399999999999995,-1.8400000000000007,O=C(OCCOc1cc(=O)oc2ccccc12)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4052777
NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3cc(=O)oc4ccccc34)cc2-c2ccc([N+](=O)[O-])cc2)cc1,4.23,CHEMBL4052777,CHEMBL4092434,6.48,CHEMBL4052777,CHEMBL4092434,5.355,-2.25,O=C(OCCOc1cc(=O)oc2ccccc12)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4052777
NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3cc(=O)oc4ccccc34)cc2-c2cccc(Cl)c2)cc1,4.38,CHEMBL4052777,CHEMBL4063233,5.84,CHEMBL4052777,CHEMBL4063233,5.109999999999999,-1.46,O=C(OCCOc1cc(=O)oc2ccccc12)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4052777
NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3cc(=O)oc4ccccc34)cc2-c2cccc(F)c2)cc1,4.39,CHEMBL4052777,CHEMBL4070807,6.52,CHEMBL4052777,CHEMBL4070807,5.455,-2.13,O=C(OCCOc1cc(=O)oc2ccccc12)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4052777
NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3cc(=O)oc4ccccc34)cc2-c2ccccc2)cc1,4.23,CHEMBL4052777,CHEMBL4065986,6.27,CHEMBL4052777,CHEMBL4065986,5.25,-2.039999999999999,O=C(OCCOc1cc(=O)oc2ccccc12)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4052777
NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3ccc4ccc(=O)oc4c3)cc2-c2ccc(F)cc2)cc1,4.38,CHEMBL4052777,CHEMBL4102241,6.28,CHEMBL4052777,CHEMBL4102241,5.33,-1.9000000000000004,O=C(OCCOc1ccc2ccc(=O)oc2c1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4052777
NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3ccc4ccc(=O)oc4c3)cc2-c2cccc(Cl)c2)cc1,4.25,CHEMBL4052777,CHEMBL4069891,6.31,CHEMBL4052777,CHEMBL4069891,5.279999999999999,-2.0599999999999996,O=C(OCCOc1ccc2ccc(=O)oc2c1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4052777
NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3ccc4ccc(=O)oc4c3)cc2-c2cccc(F)c2)cc1,4.44,CHEMBL4052777,CHEMBL4097207,6.07,CHEMBL4052777,CHEMBL4097207,5.255000000000001,-1.63,O=C(OCCOc1ccc2ccc(=O)oc2c1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4052777
NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3ccc4ccc(=O)oc4c3)cc2-c2ccccc2)cc1,4.29,CHEMBL4052777,CHEMBL4079043,6.11,CHEMBL4052777,CHEMBL4079043,5.2,-1.8200000000000003,O=C(OCCOc1ccc2ccc(=O)oc2c1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4052777
NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3ccc4ccc(=O)oc4c3)cc2-c2ccccc2Cl)cc1,4.34,CHEMBL4052777,CHEMBL4076002,6.11,CHEMBL4052777,CHEMBL4076002,5.225,-1.7700000000000005,O=C(OCCOc1ccc2ccc(=O)oc2c1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4052777
NS(=O)(=O)c1ccc(-n2nc(C(=O)Oc3ccc4ccc(=O)oc4c3)cc2-c2ccccc2)cc1,4.36,CHEMBL4052777,CHEMBL4065539,5.6,CHEMBL4052777,CHEMBL4065539,4.98,-1.2399999999999993,O=C(Oc1ccc2ccc(=O)oc2c1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4052777
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c(Cl)c2-c2ccc(Cl)cc2)cc1,7.19,CHEMBL1130002,CHEMBL280636,8.28,CHEMBL1130002,CHEMBL280636,7.734999999999999,-1.089999999999999,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c(F)c2-c2ccccc2)cc1,6.08,CHEMBL1130002,CHEMBL29766,8.77,CHEMBL1130002,CHEMBL29766,7.425,-2.6899999999999995,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c([18F])c2-c2ccccc2)cc1,6.42,CHEMBL5150013,CHEMBL5208551,8.77,CHEMBL5150013,CHEMBL5208551,7.595,-2.3499999999999996,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL5150013
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2cc(F)c(F)cc2CS3)cc1,5.57,CHEMBL1151064,CHEMBL97059,8.22,CHEMBL1151064,CHEMBL97059,6.8950000000000005,-2.6500000000000004,c1ccc(-n2ncc3c2-c2ccccc2CS3)cc1,CHEMBL1151064
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2cc(F)ccc2CS3)cc1,5.21,CHEMBL1151064,CHEMBL411894,7.68,CHEMBL1151064,CHEMBL411894,6.445,-2.4699999999999998,c1ccc(-n2ncc3c2-c2ccccc2CS3)cc1,CHEMBL1151064
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccc(F)cc2CS3)cc1,6.57,CHEMBL1151064,CHEMBL316455,7.4,CHEMBL1143536,CHEMBL316455,6.985,-0.8300000000000001,c1ccc(-n2ncc3c2-c2ccccc2CS3)cc1,CHEMBL1143536
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccccc2CC3)cc1,4.87,CHEMBL1151064,CHEMBL94935,5.96,CHEMBL1143536,CHEMBL94935,5.415,-1.0899999999999999,c1ccc(-n2ncc3c2-c2ccccc2CC3)cc1,CHEMBL1143536
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccccc2CS3)cc1,6.4,CHEMBL1151064,CHEMBL329919,7.7,CHEMBL1143536,CHEMBL329919,7.050000000000001,-1.2999999999999998,c1ccc(-n2ncc3c2-c2ccccc2CS3)cc1,CHEMBL1143536
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccccc2OC3)cc1,5.15,CHEMBL1151064,CHEMBL95021,5.88,CHEMBL1143536,CHEMBL95021,5.515000000000001,-0.7299999999999995,c1ccc(-n2ncc3c2-c2ccccc2OC3)cc1,CHEMBL1143536
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccccc2SC3)cc1,5.01,CHEMBL1151064,CHEMBL273420,6.34,CHEMBL1143536,CHEMBL273420,5.675,-1.33,c1ccc(-n2ncc3c2-c2ccccc2SC3)cc1,CHEMBL1143536
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Br)cc2)cc1,4.75,CHEMBL4706749,CHEMBL1235806,7.664999999999999,CHEMBL3576775,CHEMBL1235806,6.2075,-2.914999999999999,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL3576775
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Br)s2)cc1,5.54,CHEMBL1130002,CHEMBL29472,7.92,CHEMBL1130002,CHEMBL29472,6.73,-2.38,c1ccc(-n2nccc2-c2cccs2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)c(Cl)c2)cc1,4.76,CHEMBL1130002,CHEMBL29717,7.82,CHEMBL1130002,CHEMBL29717,6.29,-3.0600000000000005,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,4.625,CHEMBL1130002,CHEMBL282093,8.0,CHEMBL1130002,CHEMBL282093,6.3125,-3.375,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2Cl)cc1,4.51,CHEMBL1130002,CHEMBL281978,7.25,CHEMBL1130002,CHEMBL281978,5.88,-2.74,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)s2)cc1,5.33,CHEMBL1130002,CHEMBL283177,7.585,CHEMBL1130002,CHEMBL283177,6.4575,-2.255,c1ccc(-n2nccc2-c2cccs2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,4.59,CHEMBL1130002,CHEMBL28527,7.39,CHEMBL1130002,CHEMBL28527,5.99,-2.8,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCC3)cc1,4.82,CHEMBL1130002,CHEMBL29500,7.51,CHEMBL1130002,CHEMBL29500,6.165,-2.6899999999999995,c1ccc(-n2nccc2-c2ccc3c(c2)CCC3)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCCS3)cc1,4.89,CHEMBL1130002,CHEMBL29469,6.64,CHEMBL1130002,CHEMBL29469,5.765,-1.75,c1ccc(-n2nccc2-c2ccc3c(c2)CCCS3)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCO3)cc1,5.92,CHEMBL1130002,CHEMBL282839,7.68,CHEMBL1130002,CHEMBL282839,6.8,-1.7599999999999998,c1ccc(-n2nccc2-c2ccc3c(c2)CCO3)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2)cc1,4.26,CHEMBL1130002,CHEMBL29920,7.49,CHEMBL1130002,CHEMBL29920,5.875,-3.2300000000000004,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2Cl)cc1,4.5,CHEMBL1130002,CHEMBL29533,7.25,CHEMBL1130002,CHEMBL29533,5.875,-2.75,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2F)cc1,4.53,CHEMBL1130002,CHEMBL418574,7.24,CHEMBL1130002,CHEMBL418574,5.885,-2.71,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccn2)cc1,4.03,CHEMBL1130002,CHEMBL29075,4.34,CHEMBL1130002,CHEMBL29075,4.1850000000000005,-0.3099999999999996,c1ccc(-n2nccc2-c2ccccn2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2csc3ccccc23)cc1,4.15,CHEMBL1130002,CHEMBL29397,6.46,CHEMBL1130002,CHEMBL29397,5.305,-2.3099999999999996,c1ccc(-n2nccc2-c2csc3ccccc23)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccc(Cl)cc2)cc1,5.24,CHEMBL1130002,CHEMBL433428,8.0,CHEMBL1130002,CHEMBL433428,6.62,-2.76,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccc3c(c2)OCO3)cc1,5.72,CHEMBL1130002,CHEMBL281694,7.62,CHEMBL1130002,CHEMBL281694,6.67,-1.9000000000000004,c1ccc(-n2nccc2-c2ccc3c(c2)OCO3)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccccc2)cc1,4.47,CHEMBL1130002,CHEMBL29445,6.89,CHEMBL1130002,CHEMBL29445,5.68,-2.42,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(CO)c(Cl)c2-c2ccc(Cl)cc2)cc1,6.77,CHEMBL1130002,CHEMBL287447,6.47,CHEMBL1130002,CHEMBL287447,6.619999999999999,0.2999999999999998,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(COC(=O)c3cc4ccccc4oc3=O)cc2-c2ccc(F)cc2)cc1,4.36,CHEMBL4052777,CHEMBL4076889,5.47,CHEMBL4052777,CHEMBL4076889,4.915,-1.1099999999999994,O=C(OCc1cc(-c2ccccc2)n(-c2ccccc2)n1)c1cc2ccccc2oc1=O,CHEMBL4052777
NS(=O)(=O)c1ccc(-n2nc(COCc3ccccc3)cc2-c2ccc(Cl)cc2)cc1,5.05,CHEMBL1130002,CHEMBL29424,7.54,CHEMBL1130002,CHEMBL29424,6.295,-2.49,c1ccc(COCc2cc(-c3ccccc3)n(-c3ccccc3)n2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2nc(NC(=O)NC34CC5CC(CC(C5)C3)C4)cc2-c2ccccc2)cc1,4.93,CHEMBL4765415,CHEMBL4788670,5.73,CHEMBL4765415,CHEMBL4788670,5.33,-0.8000000000000007,O=C(Nc1cc(-c2ccccc2)n(-c2ccccc2)n1)NC12CC3CC(CC(C3)C1)C2,CHEMBL4765415
NS(=O)(=O)c1ccc(-n2nc(NC(=O)NC3CCCCC3)cc2-c2ccccc2)cc1,4.97,CHEMBL4765415,CHEMBL4779788,5.69,CHEMBL4765415,CHEMBL4779788,5.33,-0.7200000000000006,O=C(Nc1cc(-c2ccccc2)n(-c2ccccc2)n1)NC1CCCCC1,CHEMBL4765415
NS(=O)(=O)c1ccc(-n2nc(NC(=O)NCCCC(=O)O)cc2-c2ccccc2)cc1,5.01,CHEMBL4765415,CHEMBL4792522,5.7,CHEMBL4765415,CHEMBL4792522,5.355,-0.6900000000000004,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL4765415
